NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS	RIBOSOMAL SMALL SUBUNIT BIOGENESIS		6	-0.55377877	-0.91087013	0.6619718	0.9395391	1.0	1027	tags=33%, list=25%, signal=44%	
RESPONSE TO PH	RESPONSE TO PH		6	-0.51547563	-0.91038805	0.5879121	0.9368451	1.0	805	tags=50%, list=19%, signal=62%	
3'-5' DNA HELICASE ACTIVITY	3'-5' DNA HELICASE ACTIVITY		6	-0.44224554	-0.9089202	0.58076227	0.93605244	1.0	615	tags=33%, list=15%, signal=39%	
DRUG BINDING	DRUG BINDING		7	-0.53129345	-0.9082778	0.7311111	0.93382066	1.0	1554	tags=71%, list=37%, signal=114%	
LYASE ACTIVITY	LYASE ACTIVITY		161	-0.23123722	-0.9073408	0.43513957	0.9328248	1.0	319	tags=13%, list=8%, signal=14%	
CELL DEATH	CELL DEATH		5	-0.4536239	-0.90691274	0.59534883	0.93011665	1.0	135	tags=20%, list=3%, signal=21%	
DNA CATABOLIC PROCESS	DNA CATABOLIC PROCESS		10	-0.3135399	-0.8985045	0.6294326	0.94238544	1.0	679	tags=30%, list=16%, signal=36%	
COBALAMIN TRANSPORT	COBALAMIN TRANSPORT		7	-0.40412927	-0.89843154	0.607767	0.9392083	1.0	751	tags=43%, list=18%, signal=52%	
NUCLEOTIDE METABOLIC PROCESS	NUCLEOTIDE METABOLIC PROCESS		11	-0.333808	-0.8983448	0.57039714	0.9361352	1.0	1301	tags=45%, list=31%, signal=66%	
PENICILLIN BINDING	PENICILLIN BINDING		11	-0.34976736	-0.8955898	0.6183369	0.9374294	1.0	1443	tags=45%, list=35%, signal=69%	
RIBOSOMAL SMALL SUBUNIT BINDING	RIBOSOMAL SMALL SUBUNIT BINDING		11	-0.34839025	-0.8948404	0.62038404	0.9355567	1.0	1027	tags=55%, list=25%, signal=72%	
ADP-HEPTOSE-LIPOPOLYSACCHARIDE HEPTOSYLTRANSFERASE ACTIVITY	ADP-HEPTOSE-LIPOPOLYSACCHARIDE HEPTOSYLTRANSFERASE ACTIVITY		5	-0.52343065	-0.8946277	0.67928284	0.9326236	1.0	1467	tags=80%, list=35%, signal=124%	
FOLIC ACID BIOSYNTHETIC PROCESS	FOLIC ACID BIOSYNTHETIC PROCESS		10	-0.47767246	-0.8928558	0.6660079	0.9327166	1.0	1653	tags=80%, list=40%, signal=133%	
HYDROLASE ACTIVITY	HYDROLASE ACTIVITY		456	-0.16340445	-0.88980174	0.6064426	0.9351171	1.0	836	tags=20%, list=20%, signal=22%	
POTASSIUM ION TRANSPORT	POTASSIUM ION TRANSPORT		21	-0.31768483	-0.8852568	0.672043	0.9405022	1.0	991	tags=48%, list=24%, signal=62%	
TRANSCRIPTION FACTOR BINDING	TRANSCRIPTION FACTOR BINDING		17	-0.3655214	-0.8828448	0.6303419	0.9420934	1.0	957	tags=41%, list=23%, signal=53%	
INTRINSIC COMPONENT OF CELL OUTER MEMBRANE	INTRINSIC COMPONENT OF CELL OUTER MEMBRANE		10	-0.3234706	-0.87888885	0.5996678	0.94699246	1.0	512	tags=30%, list=12%, signal=34%	
CYTOLYSIS	CYTOLYSIS		7	-0.40879503	-0.87569046	0.66780823	0.94893634	1.0	1005	tags=57%, list=24%, signal=75%	
PENTOSE-PHOSPHATE SHUNT	PENTOSE-PHOSPHATE SHUNT		10	-0.45597133	-0.87441087	0.6633858	0.9477825	1.0	1004	tags=40%, list=24%, signal=53%	
TRANSCRIPTION ANTITERMINATION FACTOR ACTIVITY, RNA BINDING	TRANSCRIPTION ANTITERMINATION FACTOR ACTIVITY, RNA BINDING		11	-0.33091584	-0.8712191	0.6163265	0.9508324	1.0	431	tags=27%, list=10%, signal=30%	
TRANSLATIONAL TERMINATION	TRANSLATIONAL TERMINATION		7	-0.5312917	-0.8674247	0.7690678	0.9537524	1.0	1781	tags=86%, list=43%, signal=150%	
CELL SEPTUM	CELL SEPTUM		5	-0.4086019	-0.8671477	0.58845437	0.95106876	1.0	1681	tags=80%, list=40%, signal=134%	
RESPONSE TO OSMOTIC STRESS	RESPONSE TO OSMOTIC STRESS		18	-0.2809262	-0.8658164	0.55537975	0.9500376	1.0	920	tags=39%, list=22%, signal=50%	
REGULATION OF CATALYTIC ACTIVITY	REGULATION OF CATALYTIC ACTIVITY		8	-0.40479332	-0.86221987	0.6722222	0.9536751	1.0	1032	tags=50%, list=25%, signal=66%	
ENZYME INHIBITOR ACTIVITY	ENZYME INHIBITOR ACTIVITY		7	-0.3560001	-0.8621329	0.5627981	0.95073235	1.0	1108	tags=43%, list=27%, signal=58%	
QUORUM SENSING	QUORUM SENSING		6	-0.38794407	-0.8615486	0.7145522	0.9485645	1.0	354	tags=17%, list=9%, signal=18%	
CELLULAR RESPONSE TO OSMOTIC STRESS	CELLULAR RESPONSE TO OSMOTIC STRESS		5	-0.42694575	-0.8608769	0.68329716	0.9472322	1.0	892	tags=40%, list=21%, signal=51%	
TRANSCRIPTION ANTITERMINATION	TRANSCRIPTION ANTITERMINATION		14	-0.36438692	-0.8605376	0.6387755	0.94436514	1.0	431	tags=21%, list=10%, signal=24%	
PENTOSE-PHOSPHATE SHUNT, NON-OXIDATIVE BRANCH	PENTOSE-PHOSPHATE SHUNT, NON-OXIDATIVE BRANCH		7	-0.40929183	-0.86009866	0.70172083	0.9418048	1.0	1004	tags=57%, list=24%, signal=75%	
POST-TRANSLATIONAL PROTEIN MODIFICATION	POST-TRANSLATIONAL PROTEIN MODIFICATION		5	-0.43600243	-0.8548512	0.68209255	0.94643384	1.0	1400	tags=80%, list=34%, signal=121%	
FTSZ-DEPENDENT CYTOKINESIS	FTSZ-DEPENDENT CYTOKINESIS		27	-0.23101829	-0.8497401	0.7505618	0.95110464	1.0	1500	tags=44%, list=36%, signal=69%	
PROTEIN METHYLTRANSFERASE ACTIVITY	PROTEIN METHYLTRANSFERASE ACTIVITY		6	-0.35300902	-0.84733015	0.6047244	0.9516148	1.0	292	tags=17%, list=7%, signal=18%	
TERPENOID BIOSYNTHETIC PROCESS	TERPENOID BIOSYNTHETIC PROCESS		7	-0.49601588	-0.84536964	0.7316017	0.9517566	1.0	1363	tags=57%, list=33%, signal=85%	
ISOPENTENYL DIPHOSPHATE BIOSYNTHETIC PROCESS, METHYLERYTHRITOL 4-PHOSPHATE PATHWAY	ISOPENTENYL DIPHOSPHATE BIOSYNTHETIC PROCESS, METHYLERYTHRITOL 4-PHOSPHATE PATHWAY		7	-0.49601588	-0.84536964	0.7316017	0.9486864	1.0	1363	tags=57%, list=33%, signal=85%	
AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		15	-0.28817624	-0.8441529	0.6994992	0.9481325	1.0	601	tags=27%, list=14%, signal=31%	
NADH DEHYDROGENASE (UBIQUINONE) ACTIVITY	NADH DEHYDROGENASE (UBIQUINONE) ACTIVITY		17	-0.31451252	-0.84358346	0.6964618	0.9461858	1.0	952	tags=41%, list=23%, signal=53%	
CARBOXY-LYASE ACTIVITY	CARBOXY-LYASE ACTIVITY		23	-0.28457782	-0.84332293	0.5488722	0.9435389	1.0	1183	tags=48%, list=28%, signal=67%	
POSITIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	POSITIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		69	-0.22552803	-0.8369299	0.6433447	0.9502715	1.0	675	tags=25%, list=16%, signal=29%	
RNA PHOSPHODIESTER BOND HYDROLYSIS, ENDONUCLEOLYTIC	RNA PHOSPHODIESTER BOND HYDROLYSIS, ENDONUCLEOLYTIC		23	-0.26153666	-0.8312496	0.5574534	0.9555683	1.0	806	tags=26%, list=19%, signal=32%	
3'-5'-EXORIBONUCLEASE ACTIVITY	3'-5'-EXORIBONUCLEASE ACTIVITY		6	-0.35717082	-0.83112615	0.69187146	0.95277363	1.0	684	tags=33%, list=16%, signal=40%	
INTRAMOLECULAR TRANSFERASE ACTIVITY	INTRAMOLECULAR TRANSFERASE ACTIVITY		6	-0.36915898	-0.8310517	0.7475915	0.95000225	1.0	1044	tags=50%, list=25%, signal=67%	
PEROXIDASE ACTIVITY	PEROXIDASE ACTIVITY		13	-0.392283	-0.8309447	0.56925994	0.9473228	1.0	702	tags=38%, list=17%, signal=46%	
INTRACELLULAR PH ELEVATION	INTRACELLULAR PH ELEVATION		5	-0.6967213	-0.8308381	0.8183962	0.9447289	1.0	1264	tags=100%, list=30%, signal=144%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		9	-0.30717394	-0.8292189	0.6775862	0.9442694	1.0	1383	tags=44%, list=33%, signal=66%	
COLANIC ACID BIOSYNTHETIC PROCESS	COLANIC ACID BIOSYNTHETIC PROCESS		11	-0.27649674	-0.8279001	0.71939737	0.9436718	1.0	766	tags=36%, list=18%, signal=44%	
DETOXIFICATION OF COPPER ION	DETOXIFICATION OF COPPER ION		6	-0.58524233	-0.8208476	0.73333335	0.95182025	1.0	1727	tags=100%, list=42%, signal=171%	
BIOSYNTHETIC PROCESS	BIOSYNTHETIC PROCESS		46	-0.20980999	-0.8113286	0.66397417	0.9643559	1.0	1157	tags=37%, list=28%, signal=51%	
ACYL-COA HYDROLASE ACTIVITY	ACYL-COA HYDROLASE ACTIVITY		5	-0.37860134	-0.8080018	0.7248577	0.9657905	1.0	1155	tags=60%, list=28%, signal=83%	
RESPONSE TO STARVATION	RESPONSE TO STARVATION		8	-0.3246384	-0.8047171	0.72401434	0.9676847	1.0	1230	tags=50%, list=30%, signal=71%	
NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS	NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS		66	-0.2150324	-0.80105263	0.62664163	0.969732	1.0	806	tags=23%, list=19%, signal=28%	
EXTRACELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS	EXTRACELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS		12	-0.34557754	-0.7956033	0.6366412	0.9747313	1.0	854	tags=50%, list=21%, signal=63%	
LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS		24	-0.3817798	-0.7950424	0.75206614	0.9725405	1.0	1669	tags=71%, list=40%, signal=118%	
TRANSLATIONAL ELONGATION	TRANSLATIONAL ELONGATION		6	-0.47065616	-0.79371655	0.7407407	0.971727	1.0	282	tags=17%, list=7%, signal=18%	
GUANOSINE TETRAPHOSPHATE BINDING	GUANOSINE TETRAPHOSPHATE BINDING		9	-0.4148783	-0.7926194	0.6983842	0.9698275	1.0	1027	tags=44%, list=25%, signal=59%	
CHROMOSOME CONDENSATION	CHROMOSOME CONDENSATION		6	-0.40857038	-0.78794116	0.80864197	0.9728527	1.0	472	tags=33%, list=11%, signal=38%	
LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS		63	-0.2552658	-0.7857074	0.6797153	0.9730292	1.0	591	tags=25%, list=14%, signal=29%	
CELLULAR RESPONSE TO PHOSPHATE STARVATION	CELLULAR RESPONSE TO PHOSPHATE STARVATION		7	-0.34784585	-0.78507984	0.6791444	0.97110677	1.0	923	tags=43%, list=22%, signal=55%	
QUEUOSINE BIOSYNTHETIC PROCESS	QUEUOSINE BIOSYNTHETIC PROCESS		8	-0.386707	-0.7780283	0.63824886	0.97809404	1.0	1167	tags=38%, list=28%, signal=52%	
PROTEIN METHYLATION	PROTEIN METHYLATION		7	-0.3040197	-0.77800834	0.67538464	0.97523683	1.0	292	tags=14%, list=7%, signal=15%	
ENDORIBONUCLEASE ACTIVITY	ENDORIBONUCLEASE ACTIVITY		18	-0.2559315	-0.7771342	0.7771261	0.9738763	1.0	194	tags=11%, list=5%, signal=12%	
ENZYME BINDING	ENZYME BINDING		10	-0.3280799	-0.77432626	0.7258065	0.97480905	1.0	1079	tags=60%, list=26%, signal=81%	
3'-5' EXONUCLEASE ACTIVITY	3'-5' EXONUCLEASE ACTIVITY		12	-0.33121136	-0.7677895	0.6721311	0.9803701	1.0	1810	tags=58%, list=44%, signal=103%	
RRNA METHYLTRANSFERASE ACTIVITY	RRNA METHYLTRANSFERASE ACTIVITY		7	-0.5028099	-0.76217544	0.86946905	0.98577785	1.0	1242	tags=57%, list=30%, signal=81%	
CHAPERONE-MEDIATED PROTEIN FOLDING	CHAPERONE-MEDIATED PROTEIN FOLDING		26	-0.20701697	-0.7609362	0.7595156	0.9843626	1.0	1179	tags=35%, list=28%, signal=48%	
TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS		65	-0.20771824	-0.76087624	0.7322314	0.9816581	1.0	821	tags=20%, list=20%, signal=25%	
POTASSIUM:PROTON ANTIPORTER ACTIVITY	POTASSIUM:PROTON ANTIPORTER ACTIVITY		5	-0.35679844	-0.76000476	0.8617234	0.9801898	1.0	2674	tags=100%, list=64%, signal=280%	
SEPTUM DIGESTION AFTER CYTOKINESIS	SEPTUM DIGESTION AFTER CYTOKINESIS		6	-0.32585132	-0.7583325	0.6492248	0.9790485	1.0	914	tags=33%, list=22%, signal=43%	
CARBOXYLIC ESTER HYDROLASE ACTIVITY	CARBOXYLIC ESTER HYDROLASE ACTIVITY		11	-0.28054082	-0.74798495	0.7854251	0.99184763	1.0	2992	tags=100%, list=72%, signal=357%	
CELLULAR AMINO ACID METABOLIC PROCESS	CELLULAR AMINO ACID METABOLIC PROCESS		29	-0.27565122	-0.74681634	0.6006944	0.9903765	1.0	309	tags=14%, list=7%, signal=15%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY		6	-0.354685	-0.74634117	0.8484252	0.98824006	1.0	494	tags=33%, list=12%, signal=38%	
PLASMID MAINTENANCE	PLASMID MAINTENANCE		6	-0.3986014	-0.74624497	0.7683168	0.98562455	1.0	2501	tags=100%, list=60%, signal=251%	
CELLULAR COPPER ION HOMEOSTASIS	CELLULAR COPPER ION HOMEOSTASIS		5	-0.58510125	-0.74274373	0.9189815	0.9870013	1.0	1727	tags=100%, list=42%, signal=171%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		33	-0.23428796	-0.74090457	0.7534965	0.986675	1.0	524	tags=18%, list=13%, signal=21%	
ZINC ION TRANSMEMBRANE TRANSPORT	ZINC ION TRANSMEMBRANE TRANSPORT		6	-0.33879912	-0.74039894	0.777336	0.98461896	1.0	2749	tags=100%, list=66%, signal=295%	
CELLULAR OXIDANT DETOXIFICATION	CELLULAR OXIDANT DETOXIFICATION		17	-0.32996115	-0.7403599	0.772043	0.9818566	1.0	702	tags=29%, list=17%, signal=35%	
ION TRANSPORT	ION TRANSPORT		109	-0.21982834	-0.73917204	0.7542768	0.980428	1.0	760	tags=23%, list=18%, signal=27%	
ZINC ION TRANSPORT	ZINC ION TRANSPORT		7	-0.33888087	-0.7367466	0.7687747	0.9808765	1.0	2749	tags=100%, list=66%, signal=295%	
CARBOHYDRATE DERIVATIVE METABOLIC PROCESS	CARBOHYDRATE DERIVATIVE METABOLIC PROCESS		12	-0.26863143	-0.7336953	0.681736	0.9817517	1.0	1152	tags=42%, list=28%, signal=57%	
RIBOSOME BINDING	RIBOSOME BINDING		27	-0.30421683	-0.73272467	0.8414634	0.9801515	1.0	1714	tags=63%, list=41%, signal=107%	
TRICARBOXYLIC ACID CYCLE	TRICARBOXYLIC ACID CYCLE		29	-0.32816008	-0.7299846	0.7219344	0.98060113	1.0	54	tags=10%, list=1%, signal=10%	
TETRAHYDROFOLATE BIOSYNTHETIC PROCESS	TETRAHYDROFOLATE BIOSYNTHETIC PROCESS		11	-0.32313478	-0.726751	0.69052225	0.9819231	1.0	1653	tags=64%, list=40%, signal=105%	
DNA POLYMERASE III, CORE COMPLEX	DNA POLYMERASE III, CORE COMPLEX		5	-0.32594022	-0.72366023	0.833002	0.9835513	1.0	2802	tags=100%, list=67%, signal=307%	
SOLUTE:PROTON SYMPORTER ACTIVITY	SOLUTE:PROTON SYMPORTER ACTIVITY		10	-0.32386976	-0.7195686	0.7628705	0.9860928	1.0	917	tags=50%, list=22%, signal=64%	
PEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	PEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		17	-0.2102118	-0.71870357	0.7567084	0.9842604	1.0	377	tags=12%, list=9%, signal=13%	
POSITIVE REGULATION OF CATALYTIC ACTIVITY	POSITIVE REGULATION OF CATALYTIC ACTIVITY		14	-0.2562208	-0.7157867	0.7796902	0.9847583	1.0	673	tags=21%, list=16%, signal=25%	
COBALT ION BINDING	COBALT ION BINDING		9	-0.32058164	-0.71492964	0.72727275	0.98278135	1.0	1216	tags=33%, list=29%, signal=47%	
PROTEIN DIMERIZATION ACTIVITY	PROTEIN DIMERIZATION ACTIVITY		14	-0.25313067	-0.71448815	0.7865385	0.9804723	1.0	1214	tags=36%, list=29%, signal=50%	
RRNA METHYLATION	RRNA METHYLATION		12	-0.39462987	-0.7138252	0.757085	0.97829795	1.0	1352	tags=67%, list=33%, signal=99%	
CELL ADHESION INVOLVED IN SINGLE-SPECIES BIOFILM FORMATION	CELL ADHESION INVOLVED IN SINGLE-SPECIES BIOFILM FORMATION		25	-0.24635439	-0.713039	0.7862969	0.97656184	1.0	663	tags=16%, list=16%, signal=19%	
SODIUM:PROTON ANTIPORTER ACTIVITY	SODIUM:PROTON ANTIPORTER ACTIVITY		6	-0.315891	-0.7103811	0.8585462	0.97685206	1.0	2844	tags=100%, list=68%, signal=317%	
ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.351284	-0.70965964	0.76301616	0.97488	1.0	649	tags=33%, list=16%, signal=39%	
INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES	INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES		5	-0.30231437	-0.7077691	0.8111332	0.9740994	1.0	2900	tags=100%, list=70%, signal=331%	
CYTOPLASMIC SIDE OF PLASMA MEMBRANE	CYTOPLASMIC SIDE OF PLASMA MEMBRANE		12	-0.27755657	-0.7069284	0.6928702	0.97241724	1.0	1538	tags=58%, list=37%, signal=92%	
TRANSITION METAL ION BINDING	TRANSITION METAL ION BINDING		8	-0.37247187	-0.7036625	0.81346154	0.97373766	1.0	1680	tags=88%, list=40%, signal=147%	
DNA REPLICATION INITIATION	DNA REPLICATION INITIATION		5	-0.45682555	-0.69967836	0.8960739	0.9754331	1.0	1618	tags=60%, list=39%, signal=98%	
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS	GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS		5	-0.29535162	-0.696987	0.82126695	0.9759988	1.0	415	tags=20%, list=10%, signal=22%	
NAD BINDING	NAD BINDING		42	-0.25847808	-0.69607365	0.7318087	0.97471297	1.0	883	tags=29%, list=21%, signal=36%	
RESPONSE TO TEMPERATURE STIMULUS	RESPONSE TO TEMPERATURE STIMULUS		6	-0.31422177	-0.6945921	0.79	0.97353804	1.0	634	tags=33%, list=15%, signal=39%	
RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC	RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC		10	-0.31625122	-0.69074357	0.9004329	0.97540236	1.0	762	tags=30%, list=18%, signal=37%	
PHOSPHOPROTEIN PHOSPHATASE ACTIVITY	PHOSPHOPROTEIN PHOSPHATASE ACTIVITY		15	-0.2083132	-0.6898283	0.7798861	0.9737768	1.0	3292	tags=100%, list=79%, signal=481%	
PROTEIN DEPHOSPHORYLATION	PROTEIN DEPHOSPHORYLATION		16	-0.20836355	-0.67749685	0.7788104	0.9827819	1.0	3292	tags=100%, list=79%, signal=480%	
CARBOXYPEPTIDASE ACTIVITY	CARBOXYPEPTIDASE ACTIVITY		13	-0.24572995	-0.67749196	0.8284519	0.98022175	1.0	1443	tags=38%, list=35%, signal=59%	
HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY	HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY		5	-0.32630068	-0.6755258	0.7604167	0.97961503	1.0	499	tags=20%, list=12%, signal=23%	
SINGLE-SPECIES BIOFILM FORMATION	SINGLE-SPECIES BIOFILM FORMATION		18	-0.21748143	-0.67342436	0.7593496	0.97922045	1.0	1050	tags=33%, list=25%, signal=44%	
CELLULOSE BIOSYNTHETIC PROCESS	CELLULOSE BIOSYNTHETIC PROCESS		7	-0.334121	-0.6731279	0.739726	0.9769547	1.0	1336	tags=57%, list=32%, signal=84%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		21	-0.26040092	-0.67263126	0.78449905	0.9749033	1.0	347	tags=14%, list=8%, signal=16%	
DNA BIOSYNTHETIC PROCESS	DNA BIOSYNTHETIC PROCESS		12	-0.33009017	-0.6692291	0.7874763	0.97581613	1.0	1415	tags=67%, list=34%, signal=101%	
THIOLESTER HYDROLASE ACTIVITY	THIOLESTER HYDROLASE ACTIVITY		7	-0.25389266	-0.66198707	0.8901961	0.98004013	1.0	1155	tags=43%, list=28%, signal=59%	
GLUTATHIONE TRANSMEMBRANE TRANSPORT	GLUTATHIONE TRANSMEMBRANE TRANSPORT		5	-0.37608486	-0.6501711	0.82377917	0.98869586	1.0	2594	tags=100%, list=62%, signal=266%	
HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES	HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES		7	-0.2637925	-0.6493827	0.88509876	0.98677534	1.0	668	tags=29%, list=16%, signal=34%	
GRAM-NEGATIVE-BACTERIUM-TYPE CELL OUTER MEMBRANE ASSEMBLY	GRAM-NEGATIVE-BACTERIUM-TYPE CELL OUTER MEMBRANE ASSEMBLY		13	-0.24465376	-0.64684707	0.8359684	0.9864175	1.0	1222	tags=38%, list=29%, signal=54%	
GLUTATHIONE METABOLIC PROCESS	GLUTATHIONE METABOLIC PROCESS		5	-0.3674993	-0.64422095	0.88865095	0.98644453	1.0	1238	tags=40%, list=30%, signal=57%	
CELL ADHESION INVOLVED IN BIOFILM FORMATION	CELL ADHESION INVOLVED IN BIOFILM FORMATION		6	-0.28579143	-0.6327613	0.82209736	0.9943932	1.0	1874	tags=83%, list=45%, signal=152%	
TRANSCRIPTION REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING	TRANSCRIPTION REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING		57	-0.14336279	-0.62928015	0.8538324	0.99462855	1.0	652	tags=14%, list=16%, signal=16%	
QUINONE BINDING	QUINONE BINDING		20	-0.25357398	-0.6256608	0.7424547	0.99545264	1.0	1085	tags=50%, list=26%, signal=67%	
LYTIC ENDOTRANSGLYCOSYLASE ACTIVITY	LYTIC ENDOTRANSGLYCOSYLASE ACTIVITY		6	-0.2873155	-0.6196848	0.8598131	0.9982169	1.0	1037	tags=33%, list=25%, signal=44%	
CHROMOSOME SEGREGATION	CHROMOSOME SEGREGATION		13	-0.23961352	-0.6148874	0.8613281	0.99902683	1.0	3162	tags=100%, list=76%, signal=418%	
THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS	THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS		11	-0.32399806	-0.6144257	0.6723164	0.9968749	1.0	2812	tags=100%, list=68%, signal=309%	
N-ACETYLTRANSFERASE ACTIVITY	N-ACETYLTRANSFERASE ACTIVITY		8	-0.29312426	-0.61418253	0.82241017	0.99454975	1.0	2939	tags=100%, list=71%, signal=341%	
TRANSPOSITION, DNA-MEDIATED	TRANSPOSITION, DNA-MEDIATED		7	-0.27906415	-0.6135946	0.90220046	0.99254215	1.0	2997	tags=100%, list=72%, signal=359%	
RNA PROCESSING	RNA PROCESSING		21	-0.22853632	-0.6111376	0.82077396	0.9917549	1.0	1462	tags=48%, list=35%, signal=73%	
CHROMOSOME	CHROMOSOME		8	-0.2891347	-0.6079636	0.86868685	0.9917257	1.0	946	tags=38%, list=23%, signal=48%	
LIPID METABOLIC PROCESS	LIPID METABOLIC PROCESS		74	-0.15432748	-0.60160536	0.76245844	0.9942937	1.0	1658	tags=54%, list=40%, signal=88%	
GALACTOSE METABOLIC PROCESS	GALACTOSE METABOLIC PROCESS		6	-0.33907524	-0.5952581	0.89183676	0.99618584	1.0	542	tags=33%, list=13%, signal=38%	
REGULATION OF TRANSLATION	REGULATION OF TRANSLATION		25	-0.2117977	-0.5947982	0.8446602	0.9939179	1.0	1375	tags=44%, list=33%, signal=65%	
THIAMINE BIOSYNTHETIC PROCESS	THIAMINE BIOSYNTHETIC PROCESS		12	-0.32407632	-0.5929242	0.892057	0.9926267	1.0	2812	tags=100%, list=68%, signal=309%	
RESPONSE TO METHYLGLYOXAL	RESPONSE TO METHYLGLYOXAL		5	-0.26143512	-0.59192	0.9432773	0.9909178	1.0	454	tags=20%, list=11%, signal=22%	
METHYLATION	METHYLATION		57	-0.1965622	-0.58551353	0.84659094	0.99317044	1.0	1617	tags=49%, list=39%, signal=79%	
POLYSACCHARIDE BIOSYNTHETIC PROCESS	POLYSACCHARIDE BIOSYNTHETIC PROCESS		9	-0.25644025	-0.5810447	0.9172662	0.99348813	1.0	839	tags=44%, list=20%, signal=56%	
PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.30778292	-0.57353604	0.82608694	0.99574435	1.0	956	tags=43%, list=23%, signal=56%	
RNA METHYLTRANSFERASE ACTIVITY	RNA METHYLTRANSFERASE ACTIVITY		11	-0.24509795	-0.5663753	0.92509365	0.99888754	1.0	1462	tags=55%, list=35%, signal=84%	
NUCLEOTIDYLTRANSFERASE ACTIVITY	NUCLEOTIDYLTRANSFERASE ACTIVITY		45	-0.17233509	-0.5599045	0.8456486	1.0	1.0	1420	tags=47%, list=34%, signal=70%	
MONOOXYGENASE ACTIVITY	MONOOXYGENASE ACTIVITY		6	-0.23733568	-0.5559911	0.95454544	1.0	1.0	1445	tags=67%, list=35%, signal=102%	
ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS	ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS		7	-0.29439065	-0.55321205	0.9186508	1.0	1.0	1291	tags=57%, list=31%, signal=83%	
