NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BACTERIAL-TYPE FLAGELLUM ASSEMBLY	BACTERIAL-TYPE FLAGELLUM ASSEMBLY		17	-0.45813447	-0.9495887	0.48490566	0.9556528	1.0	1725	tags=82%, list=42%, signal=140%	
PHOSPHOENOLPYRUVATE-DEPENDENT SUGAR PHOSPHOTRANSFERASE SYSTEM	PHOSPHOENOLPYRUVATE-DEPENDENT SUGAR PHOSPHOTRANSFERASE SYSTEM		53	-0.31082222	-0.9490001	0.5744275	0.95391417	1.0	629	tags=34%, list=15%, signal=40%	
PROTEIN MATURATION BY IRON-SULFUR CLUSTER TRANSFER	PROTEIN MATURATION BY IRON-SULFUR CLUSTER TRANSFER		6	-0.44947928	-0.9416032	0.523614	0.965287	1.0	337	tags=33%, list=8%, signal=36%	
PEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	PEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		17	-0.3574898	-0.938033	0.5055762	0.96932626	1.0	1620	tags=65%, list=39%, signal=106%	
PROTEIN INSERTION INTO MEMBRANE	PROTEIN INSERTION INTO MEMBRANE		7	-0.5395157	-0.93480384	0.71014494	0.972858	1.0	1806	tags=71%, list=43%, signal=126%	
POTASSIUM ION TRANSPORT	POTASSIUM ION TRANSPORT		21	-0.34610838	-0.9336659	0.6139706	0.9724372	1.0	1732	tags=62%, list=42%, signal=106%	
PLASMA MEMBRANE PROTEIN COMPLEX	PLASMA MEMBRANE PROTEIN COMPLEX		6	-0.5953702	-0.93275785	0.60456944	0.97094864	1.0	1685	tags=100%, list=41%, signal=168%	
ACYL-COA HYDROLASE ACTIVITY	ACYL-COA HYDROLASE ACTIVITY		5	-0.4311827	-0.93238103	0.48971194	0.96813667	1.0	847	tags=60%, list=20%, signal=75%	
HEME TRANSPORT	HEME TRANSPORT		12	-0.42376444	-0.9319173	0.47875816	0.9658454	1.0	627	tags=33%, list=15%, signal=39%	
EXTRINSIC COMPONENT OF CYTOPLASMIC SIDE OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF CYTOPLASMIC SIDE OF PLASMA MEMBRANE		12	-0.387404	-0.93132174	0.5420354	0.9643534	1.0	944	tags=33%, list=23%, signal=43%	
PYRIDOXAL PHOSPHATE BINDING	PYRIDOXAL PHOSPHATE BINDING		57	-0.3397912	-0.9312545	0.5314286	0.9612607	1.0	1087	tags=47%, list=26%, signal=63%	
RESPONSE TO ACIDIC PH	RESPONSE TO ACIDIC PH		12	-0.37404987	-0.93090487	0.565445	0.9586549	1.0	588	tags=33%, list=14%, signal=39%	
SEQUENCE-SPECIFIC DNA BINDING	SEQUENCE-SPECIFIC DNA BINDING		93	-0.2583334	-0.92589056	0.46139705	0.9656984	1.0	883	tags=29%, list=21%, signal=36%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		33	-0.3081224	-0.92538404	0.5584416	0.9633089	1.0	750	tags=33%, list=18%, signal=40%	
ANAEROBIC RESPIRATION	ANAEROBIC RESPIRATION		56	-0.2872187	-0.92491263	0.594697	0.9612334	1.0	1357	tags=46%, list=33%, signal=68%	
MONOOXYGENASE ACTIVITY	MONOOXYGENASE ACTIVITY		6	-0.46600017	-0.9235266	0.59344894	0.9602736	1.0	1267	tags=67%, list=31%, signal=96%	
FERRIC-ENTEROBACTIN IMPORT INTO CELL	FERRIC-ENTEROBACTIN IMPORT INTO CELL		6	-0.5729443	-0.9229848	0.63114756	0.95776653	1.0	1778	tags=100%, list=43%, signal=175%	
CARBOHYDRATE KINASE ACTIVITY	CARBOHYDRATE KINASE ACTIVITY		7	-0.37324092	-0.9215826	0.61690646	0.9575762	1.0	662	tags=29%, list=16%, signal=34%	
TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS		65	-0.2459763	-0.91806096	0.64972776	0.96105385	1.0	902	tags=32%, list=22%, signal=41%	
EFFLUX TRANSMEMBRANE TRANSPORTER ACTIVITY	EFFLUX TRANSMEMBRANE TRANSPORTER ACTIVITY		17	-0.27469832	-0.91672206	0.4832	0.96004266	1.0	925	tags=35%, list=22%, signal=45%	
SIGNAL TRANSDUCTION BY PROTEIN PHOSPHORYLATION	SIGNAL TRANSDUCTION BY PROTEIN PHOSPHORYLATION		28	-0.21823075	-0.91659105	0.5233266	0.9570481	1.0	518	tags=14%, list=12%, signal=16%	
THIOLESTER HYDROLASE ACTIVITY	THIOLESTER HYDROLASE ACTIVITY		7	-0.43516508	-0.9153948	0.61733615	0.95676625	1.0	752	tags=43%, list=18%, signal=52%	
OXIDOREDUCTASE ACTIVITY	OXIDOREDUCTASE ACTIVITY		337	-0.25304493	-0.9102513	0.55026454	0.96334547	1.0	1130	tags=35%, list=27%, signal=44%	
4 IRON, 4 SULFUR CLUSTER BINDING	4 IRON, 4 SULFUR CLUSTER BINDING		112	-0.22263227	-0.91022927	0.6090604	0.9603197	1.0	1173	tags=35%, list=28%, signal=47%	
TRANSCRIPTION REGULATORY REGION DNA BINDING	TRANSCRIPTION REGULATORY REGION DNA BINDING		27	-0.27466148	-0.90650874	0.52993345	0.96338224	1.0	346	tags=19%, list=8%, signal=20%	
FUMARATE TRANSPORT	FUMARATE TRANSPORT		5	-0.40264082	-0.90217924	0.5767196	0.96892935	1.0	14	tags=20%, list=0%, signal=20%	
QUORUM SENSING	QUORUM SENSING		6	-0.47333425	-0.90182316	0.6532258	0.9664539	1.0	1424	tags=50%, list=34%, signal=76%	
BACTERIAL-TYPE FLAGELLUM HOOK	BACTERIAL-TYPE FLAGELLUM HOOK		10	-0.5643254	-0.90063226	0.59386975	0.9657912	1.0	1816	tags=100%, list=44%, signal=177%	
NITRATE REDUCTASE ACTIVITY	NITRATE REDUCTASE ACTIVITY		7	-0.49607152	-0.89745975	0.6436782	0.9699941	1.0	1988	tags=86%, list=48%, signal=164%	
EXONUCLEASE ACTIVITY	EXONUCLEASE ACTIVITY		22	-0.2966021	-0.89601207	0.57539684	0.96967894	1.0	653	tags=27%, list=16%, signal=32%	
MENAQUINONE BIOSYNTHETIC PROCESS	MENAQUINONE BIOSYNTHETIC PROCESS		9	-0.46298555	-0.8958584	0.6471664	0.9667796	1.0	752	tags=33%, list=18%, signal=41%	
METHIONINE BIOSYNTHETIC PROCESS	METHIONINE BIOSYNTHETIC PROCESS		15	-0.34109327	-0.89558166	0.5929752	0.9644064	1.0	430	tags=20%, list=10%, signal=22%	
SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE ACTIVITY	SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE ACTIVITY		10	-0.31576243	-0.8952123	0.4768089	0.96224266	1.0	1027	tags=50%, list=25%, signal=66%	
DNA-TEMPLATED TRANSCRIPTION, INITIATION	DNA-TEMPLATED TRANSCRIPTION, INITIATION		10	-0.39531088	-0.8928007	0.6172043	0.9637109	1.0	1651	tags=60%, list=40%, signal=99%	
3 IRON, 4 SULFUR CLUSTER BINDING	3 IRON, 4 SULFUR CLUSTER BINDING		8	-0.43991768	-0.89153683	0.6862004	0.96227133	1.0	1654	tags=75%, list=40%, signal=124%	
CARBOHYDRATE BINDING	CARBOHYDRATE BINDING		20	-0.30707878	-0.8841061	0.5723404	0.9717244	1.0	1088	tags=40%, list=26%, signal=54%	
POTASSIUM:PROTON ANTIPORTER ACTIVITY	POTASSIUM:PROTON ANTIPORTER ACTIVITY		5	-0.42149106	-0.8774523	0.5916955	0.9803104	1.0	1377	tags=80%, list=33%, signal=120%	
DIVISION SEPTUM ASSEMBLY	DIVISION SEPTUM ASSEMBLY		14	-0.2946561	-0.87581253	0.6019656	0.9799947	1.0	889	tags=36%, list=21%, signal=45%	
CATION TRANSMEMBRANE TRANSPORTER ACTIVITY	CATION TRANSMEMBRANE TRANSPORTER ACTIVITY		14	-0.33496636	-0.8747625	0.6621359	0.9791512	1.0	1641	tags=57%, list=40%, signal=94%	
THIOSULFATE SULFURTRANSFERASE ACTIVITY	THIOSULFATE SULFURTRANSFERASE ACTIVITY		5	-0.45293036	-0.87191916	0.60910815	0.98038006	1.0	1415	tags=60%, list=34%, signal=91%	
MOLYBDOPTERIN COFACTOR BINDING	MOLYBDOPTERIN COFACTOR BINDING		16	-0.31053865	-0.8716889	0.71681416	0.9779281	1.0	630	tags=25%, list=15%, signal=29%	
BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY	BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY		33	-0.4042268	-0.8715102	0.625	0.97502774	1.0	1518	tags=73%, list=37%, signal=114%	
CARBOXY-LYASE ACTIVITY	CARBOXY-LYASE ACTIVITY		23	-0.2858326	-0.86777276	0.5875	0.97861236	1.0	1305	tags=39%, list=31%, signal=57%	
FORMATE DEHYDROGENASE (NAD+) ACTIVITY	FORMATE DEHYDROGENASE (NAD+) ACTIVITY		6	-0.4212089	-0.8676433	0.6189591	0.975816	1.0	1332	tags=67%, list=32%, signal=98%	
CELL WALL ORGANIZATION	CELL WALL ORGANIZATION		67	-0.253244	-0.8668163	0.62650603	0.9740787	1.0	1149	tags=37%, list=28%, signal=51%	
L-THREONINE CATABOLIC PROCESS TO PROPIONATE	L-THREONINE CATABOLIC PROCESS TO PROPIONATE		7	-0.5287833	-0.8668148	0.7690531	0.97114253	1.0	1228	tags=43%, list=30%, signal=61%	
FATTY ACID BIOSYNTHETIC PROCESS	FATTY ACID BIOSYNTHETIC PROCESS		19	-0.4559237	-0.86311257	0.8519362	0.97469866	1.0	647	tags=42%, list=16%, signal=50%	
AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		15	-0.32513717	-0.8628989	0.5517857	0.97216994	1.0	1346	tags=47%, list=32%, signal=69%	
COENZYME BINDING	COENZYME BINDING		10	-0.32348073	-0.86197627	0.61199296	0.97123665	1.0	185	tags=20%, list=4%, signal=21%	
GAMMA-AMINOBUTYRIC ACID CATABOLIC PROCESS	GAMMA-AMINOBUTYRIC ACID CATABOLIC PROCESS		5	-0.4922276	-0.8615516	0.66412216	0.96878964	1.0	1994	tags=80%, list=48%, signal=154%	
INTEGRAL COMPONENT OF CELL OUTER MEMBRANE	INTEGRAL COMPONENT OF CELL OUTER MEMBRANE		14	-0.29023975	-0.8615341	0.7470289	0.96594363	1.0	1526	tags=57%, list=37%, signal=90%	
OXIDATION-REDUCTION PROCESS	OXIDATION-REDUCTION PROCESS		425	-0.22044607	-0.85855967	0.6584939	0.96774215	1.0	1136	tags=32%, list=27%, signal=39%	
ARGININE BIOSYNTHETIC PROCESS VIA ORNITHINE	ARGININE BIOSYNTHETIC PROCESS VIA ORNITHINE		8	-0.4660655	-0.8576976	0.652439	0.96607673	1.0	1213	tags=50%, list=29%, signal=70%	
PEPTIDOGLYCAN METABOLIC PROCESS	PEPTIDOGLYCAN METABOLIC PROCESS		18	-0.3409715	-0.856262	0.59961313	0.9662105	1.0	1337	tags=50%, list=32%, signal=73%	
HYDROGEN SULFIDE BIOSYNTHETIC PROCESS	HYDROGEN SULFIDE BIOSYNTHETIC PROCESS		6	-0.6867615	-0.8555611	0.77517563	0.9643552	1.0	1306	tags=100%, list=31%, signal=146%	
POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY	POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.4043577	-0.8531781	0.60638297	0.9650865	1.0	1377	tags=50%, list=33%, signal=75%	
NITRATE REDUCTASE COMPLEX	NITRATE REDUCTASE COMPLEX		6	-0.48263308	-0.8527242	0.61393595	0.9632664	1.0	1988	tags=83%, list=48%, signal=160%	
ION TRANSMEMBRANE TRANSPORT	ION TRANSMEMBRANE TRANSPORT		8	-0.35771164	-0.8514176	0.60780287	0.9616692	1.0	1160	tags=38%, list=28%, signal=52%	
PLASMID MAINTENANCE	PLASMID MAINTENANCE		6	-0.41049528	-0.85097575	0.6196581	0.9596166	1.0	317	tags=33%, list=8%, signal=36%	
TRICARBOXYLIC ACID CYCLE	TRICARBOXYLIC ACID CYCLE		29	-0.37817988	-0.8500699	0.65806454	0.9583476	1.0	1311	tags=59%, list=32%, signal=85%	
PENICILLIN BINDING	PENICILLIN BINDING		11	-0.30426422	-0.8476914	0.5581818	0.9593939	1.0	1027	tags=45%, list=25%, signal=60%	
POTASSIUM ION TRANSMEMBRANE TRANSPORT	POTASSIUM ION TRANSMEMBRANE TRANSPORT		16	-0.34717175	-0.8469987	0.62051284	0.95789427	1.0	1023	tags=38%, list=25%, signal=50%	
FUCOSE METABOLIC PROCESS	FUCOSE METABOLIC PROCESS		7	-0.3907857	-0.84452313	0.6149312	0.9591835	1.0	864	tags=29%, list=21%, signal=36%	
GLYCOLATE CATABOLIC PROCESS	GLYCOLATE CATABOLIC PROCESS		6	-0.36435977	-0.8428019	0.6365546	0.95924205	1.0	2643	tags=100%, list=64%, signal=275%	
BACTERIAL-TYPE FLAGELLUM ORGANIZATION	BACTERIAL-TYPE FLAGELLUM ORGANIZATION		18	-0.4603607	-0.8422416	0.5991649	0.95758486	1.0	1699	tags=78%, list=41%, signal=131%	
ALCOHOL DEHYDROGENASE (NADP+) ACTIVITY	ALCOHOL DEHYDROGENASE (NADP+) ACTIVITY		6	-0.5048279	-0.8417324	0.63257575	0.95569927	1.0	1562	tags=67%, list=38%, signal=107%	
GLUCONATE TRANSMEMBRANE TRANSPORTER ACTIVITY	GLUCONATE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.37968424	-0.83695084	0.6810345	0.96082485	1.0	500	tags=29%, list=12%, signal=32%	
TRNA WOBBLE POSITION URIDINE THIOLATION	TRNA WOBBLE POSITION URIDINE THIOLATION		6	-0.40609515	-0.8351913	0.64457834	0.96058834	1.0	873	tags=50%, list=21%, signal=63%	
HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES	HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES		7	-0.3739804	-0.83450264	0.65217394	0.9585573	1.0	545	tags=29%, list=13%, signal=33%	
UBIQUINONE BIOSYNTHETIC PROCESS	UBIQUINONE BIOSYNTHETIC PROCESS		15	-0.2960404	-0.83180064	0.62737644	0.9597895	1.0	1812	tags=53%, list=44%, signal=94%	
ARGININE CATABOLIC PROCESS	ARGININE CATABOLIC PROCESS		7	-0.5883392	-0.83081406	0.7911833	0.9583969	1.0	1178	tags=57%, list=28%, signal=80%	
SPERMIDINE TRANSMEMBRANE TRANSPORT	SPERMIDINE TRANSMEMBRANE TRANSPORT		5	-0.5877234	-0.82968456	0.84156376	0.95753986	1.0	1498	tags=80%, list=36%, signal=125%	
ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS	ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS		10	-0.5117636	-0.8290548	0.6571429	0.9557831	1.0	1824	tags=90%, list=44%, signal=160%	
DNA BINDING	DNA BINDING		414	-0.16268712	-0.8274239	0.79333335	0.95551986	1.0	884	tags=24%, list=21%, signal=27%	
INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES	INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES		5	-0.40218356	-0.8225009	0.8095238	0.96018946	1.0	1571	tags=60%, list=38%, signal=96%	
CHROMOSOME	CHROMOSOME		8	-0.42991558	-0.8214031	0.7217742	0.9590851	1.0	2372	tags=100%, list=57%, signal=233%	
PEPTIDOGLYCAN L,D-TRANSPEPTIDASE ACTIVITY	PEPTIDOGLYCAN L,D-TRANSPEPTIDASE ACTIVITY		6	-0.3185499	-0.82105774	0.7395105	0.95678425	1.0	1340	tags=50%, list=32%, signal=74%	
ELECTRON TRANSPORT CHAIN	ELECTRON TRANSPORT CHAIN		68	-0.2100539	-0.8187457	0.7214765	0.9574545	1.0	1237	tags=34%, list=30%, signal=47%	
AMINO ACID TRANSPORT	AMINO ACID TRANSPORT		81	-0.2513451	-0.81869155	0.63619745	0.95483285	1.0	1246	tags=40%, list=30%, signal=55%	
ATP BIOSYNTHETIC PROCESS	ATP BIOSYNTHETIC PROCESS		9	-0.5246706	-0.81495917	0.8017429	0.95720834	1.0	1737	tags=67%, list=42%, signal=114%	
INTRACELLULAR PH ELEVATION	INTRACELLULAR PH ELEVATION		5	-0.648722	-0.8149424	0.9007092	0.95460147	1.0	1318	tags=80%, list=32%, signal=117%	
GLUCAN BIOSYNTHETIC PROCESS	GLUCAN BIOSYNTHETIC PROCESS		5	-0.45143434	-0.8134699	0.6807611	0.9545463	1.0	1321	tags=60%, list=32%, signal=88%	
N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY	N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY		5	-0.3501106	-0.81130373	0.79749477	0.95467985	1.0	1354	tags=60%, list=33%, signal=89%	
NUCLEOBASE-CONTAINING COMPOUND METABOLIC PROCESS	NUCLEOBASE-CONTAINING COMPOUND METABOLIC PROCESS		9	-0.3818721	-0.81109947	0.6226415	0.9525787	1.0	412	tags=44%, list=10%, signal=49%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		28	-0.2846946	-0.80823237	0.7282609	0.9545211	1.0	629	tags=32%, list=15%, signal=38%	
TRANSCRIPTION FACTOR BINDING	TRANSCRIPTION FACTOR BINDING		17	-0.2967449	-0.807046	0.7427598	0.95352423	1.0	970	tags=41%, list=23%, signal=54%	
EXTRACELLULAR REGION	EXTRACELLULAR REGION		12	-0.28029492	-0.805618	0.7081413	0.952926	1.0	419	tags=25%, list=10%, signal=28%	
SUCCINATE TRANSMEMBRANE TRANSPORT	SUCCINATE TRANSMEMBRANE TRANSPORT		6	-0.3425653	-0.7985278	0.71147543	0.9614217	1.0	14	tags=17%, list=0%, signal=17%	
IRON-SULFUR CLUSTER ASSEMBLY	IRON-SULFUR CLUSTER ASSEMBLY		19	-0.23874633	-0.79751664	0.66988415	0.96048677	1.0	1592	tags=53%, list=38%, signal=85%	
PROTON-TRANSPORTING ATP SYNTHASE COMPLEX, CATALYTIC CORE F(1)	PROTON-TRANSPORTING ATP SYNTHASE COMPLEX, CATALYTIC CORE F(1)		6	-0.5039788	-0.7959859	0.7308448	0.95986307	1.0	2064	tags=100%, list=50%, signal=199%	
GLUTATHIONE TRANSFERASE ACTIVITY	GLUTATHIONE TRANSFERASE ACTIVITY		5	-0.5154359	-0.79232395	0.8248848	0.96233606	1.0	1804	tags=80%, list=43%, signal=141%	
PRENYLTRANSFERASE ACTIVITY	PRENYLTRANSFERASE ACTIVITY		5	-0.4489526	-0.789513	0.76371306	0.9638976	1.0	1857	tags=80%, list=45%, signal=145%	
POST-TRANSLATIONAL PROTEIN MODIFICATION	POST-TRANSLATIONAL PROTEIN MODIFICATION		5	-0.40473372	-0.786796	0.72821575	0.96498495	1.0	1544	tags=60%, list=37%, signal=95%	
CELLULAR RESPIRATION	CELLULAR RESPIRATION		11	-0.3514063	-0.7864399	0.62521297	0.96273583	1.0	1357	tags=64%, list=33%, signal=94%	
SIGNAL TRANSDUCTION	SIGNAL TRANSDUCTION		33	-0.21374112	-0.785637	0.70190275	0.96085745	1.0	518	tags=15%, list=12%, signal=17%	
CELL SEPTUM ASSEMBLY	CELL SEPTUM ASSEMBLY		11	-0.31284934	-0.78415614	0.6283423	0.96047413	1.0	1584	tags=55%, list=38%, signal=88%	
TRANSPOSITION, DNA-MEDIATED	TRANSPOSITION, DNA-MEDIATED		7	-0.32450014	-0.78307605	0.74034333	0.9593656	1.0	1030	tags=43%, list=25%, signal=57%	
CATION TRANSPORT	CATION TRANSPORT		14	-0.29064992	-0.782985	0.802521	0.9569226	1.0	2951	tags=100%, list=71%, signal=344%	
SINGLE-SPECIES BIOFILM FORMATION	SINGLE-SPECIES BIOFILM FORMATION		18	-0.24906462	-0.7829177	0.80667835	0.9545361	1.0	689	tags=22%, list=17%, signal=27%	
CELLULAR PROTEIN MODIFICATION PROCESS	CELLULAR PROTEIN MODIFICATION PROCESS		20	-0.23305549	-0.7811546	0.7897839	0.9544583	1.0	1170	tags=40%, list=28%, signal=55%	
PHOSPHORIC DIESTER HYDROLASE ACTIVITY	PHOSPHORIC DIESTER HYDROLASE ACTIVITY		6	-0.37641668	-0.7808124	0.8262806	0.95236886	1.0	2593	tags=100%, list=62%, signal=266%	
XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE	XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE		27	-0.2898819	-0.77668893	0.6988636	0.9548465	1.0	925	tags=37%, list=22%, signal=47%	
ATPASE ACTIVITY	ATPASE ACTIVITY		117	-0.19762214	-0.77658457	0.8695652	0.9526177	1.0	677	tags=21%, list=16%, signal=24%	
MALTOSE TRANSPORT	MALTOSE TRANSPORT		8	-0.43010587	-0.7722957	0.7195122	0.9559958	1.0	1902	tags=50%, list=46%, signal=92%	
PURINE NUCLEOBASE METABOLIC PROCESS	PURINE NUCLEOBASE METABOLIC PROCESS		10	-0.36813852	-0.7718631	0.74159664	0.9541851	1.0	834	tags=60%, list=20%, signal=75%	
LIPOPROTEIN LOCALIZATION TO OUTER MEMBRANE	LIPOPROTEIN LOCALIZATION TO OUTER MEMBRANE		5	-0.4097645	-0.7711116	0.6179775	0.95246226	1.0	901	tags=60%, list=22%, signal=77%	
PORIN ACTIVITY	PORIN ACTIVITY		17	-0.31102347	-0.7702272	0.78826	0.9514246	1.0	1183	tags=29%, list=28%, signal=41%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-CH GROUP OF DONORS	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-CH GROUP OF DONORS		11	-0.2723004	-0.76675385	0.7883959	0.95282716	1.0	17	tags=9%, list=0%, signal=9%	
BACTERIAL-TYPE FLAGELLUM BASAL BODY	BACTERIAL-TYPE FLAGELLUM BASAL BODY		18	-0.43401662	-0.76554036	0.5686275	0.9521162	1.0	1518	tags=89%, list=37%, signal=139%	
CELL DIVISION SITE	CELL DIVISION SITE		32	-0.23974763	-0.7651529	0.73638344	0.9500952	1.0	3166	tags=100%, list=76%, signal=418%	
CARBOHYDRATE DERIVATIVE METABOLIC PROCESS	CARBOHYDRATE DERIVATIVE METABOLIC PROCESS		12	-0.28354314	-0.7630319	0.68448275	0.94999844	1.0	910	tags=42%, list=22%, signal=53%	
PEPTIDOGLYCAN-ASSOCIATED PEPTIDE TRANSPORT	PEPTIDOGLYCAN-ASSOCIATED PEPTIDE TRANSPORT		5	-0.46375647	-0.7625375	0.7683824	0.94843054	1.0	33	tags=20%, list=1%, signal=20%	
SIDEROPHORE-DEPENDENT IRON IMPORT INTO CELL	SIDEROPHORE-DEPENDENT IRON IMPORT INTO CELL		9	-0.5699766	-0.7618797	0.97362113	0.94695455	1.0	1438	tags=78%, list=35%, signal=119%	
REMOVAL OF SUPEROXIDE RADICALS	REMOVAL OF SUPEROXIDE RADICALS		5	-0.38064522	-0.7614311	0.7462406	0.9454486	1.0	1310	tags=40%, list=32%, signal=58%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		21	-0.30805	-0.76044977	0.7387755	0.9438545	1.0	145	tags=14%, list=3%, signal=15%	
PROTON-TRANSPORTING ATPASE ACTIVITY, ROTATIONAL MECHANISM	PROTON-TRANSPORTING ATPASE ACTIVITY, ROTATIONAL MECHANISM		5	-0.54059213	-0.758729	0.85773194	0.9433452	1.0	1737	tags=80%, list=42%, signal=137%	
COA HYDROLASE ACTIVITY	COA HYDROLASE ACTIVITY		5	-0.36757737	-0.74827236	0.7504656	0.9539215	1.0	1572	tags=60%, list=38%, signal=96%	
ATP SYNTHESIS COUPLED PROTON TRANSPORT	ATP SYNTHESIS COUPLED PROTON TRANSPORT		8	-0.5150398	-0.74741346	0.8795699	0.95253575	1.0	1737	tags=63%, list=42%, signal=107%	
PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM	PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM		8	-0.5150398	-0.74741346	0.8795699	0.9501603	1.0	1737	tags=63%, list=42%, signal=107%	
ZINC ION TRANSPORT	ZINC ION TRANSPORT		7	-0.31606394	-0.744395	0.75633526	0.95161813	1.0	427	tags=14%, list=10%, signal=16%	
TRYPTOPHAN BIOSYNTHETIC PROCESS	TRYPTOPHAN BIOSYNTHETIC PROCESS		8	-0.3171781	-0.74234587	0.7446394	0.9514189	1.0	775	tags=38%, list=19%, signal=46%	
DRUG EXPORT	DRUG EXPORT		7	-0.3170494	-0.73714215	0.82608694	0.9546366	1.0	1240	tags=43%, list=30%, signal=61%	
OLIGOPEPTIDE TRANSPORT	OLIGOPEPTIDE TRANSPORT		6	-0.31819382	-0.73531735	0.879646	0.95467097	1.0	1277	tags=67%, list=31%, signal=96%	
IRON-SULFUR CLUSTER BINDING	IRON-SULFUR CLUSTER BINDING		141	-0.16751356	-0.7351292	0.8941718	0.95257753	1.0	1215	tags=33%, list=29%, signal=45%	
DNA BIOSYNTHETIC PROCESS	DNA BIOSYNTHETIC PROCESS		12	-0.35494828	-0.73114556	0.73743016	0.9557291	1.0	561	tags=33%, list=14%, signal=38%	
RESPIRATORY ELECTRON TRANSPORT CHAIN	RESPIRATORY ELECTRON TRANSPORT CHAIN		13	-0.3296066	-0.7273447	0.7623932	0.9577479	1.0	1553	tags=69%, list=37%, signal=110%	
CELLULAR RESPONSE TO ANTIBIOTIC	CELLULAR RESPONSE TO ANTIBIOTIC		7	-0.2851939	-0.7221521	0.7887789	0.9615977	1.0	837	tags=43%, list=20%, signal=54%	
ION TRANSPORT	ION TRANSPORT		109	-0.23618025	-0.72057307	0.7745098	0.9610765	1.0	1438	tags=40%, list=35%, signal=60%	
PYROPHOSPHATASE ACTIVITY	PYROPHOSPHATASE ACTIVITY		7	-0.414292	-0.71936464	0.79565215	0.96040046	1.0	1773	tags=71%, list=43%, signal=124%	
FTSZ-DEPENDENT CYTOKINESIS	FTSZ-DEPENDENT CYTOKINESIS		27	-0.18508077	-0.7190152	0.79212254	0.95840913	1.0	1690	tags=44%, list=41%, signal=74%	
NUCLEOTIDYLTRANSFERASE ACTIVITY	NUCLEOTIDYLTRANSFERASE ACTIVITY		45	-0.2258034	-0.71717364	0.8279387	0.95846367	1.0	561	tags=20%, list=14%, signal=23%	
ELECTRON TRANSFER ACTIVITY	ELECTRON TRANSFER ACTIVITY		85	-0.2057724	-0.7153822	0.8183556	0.9576019	1.0	1237	tags=34%, list=30%, signal=48%	
PHOSPHOLIPID BIOSYNTHETIC PROCESS	PHOSPHOLIPID BIOSYNTHETIC PROCESS		18	-0.23246445	-0.7064312	0.9094203	0.96654415	1.0	1414	tags=50%, list=34%, signal=75%	
