NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RNA MODIFICATION	RNA MODIFICATION		14	0.28131816	0.6190215	0.8004338	1.0	1.0	544	tags=21%, list=13%, signal=25%	
COFACTOR BINDING	COFACTOR BINDING		11	0.24549563	0.61705774	0.9622642	1.0	1.0	30	tags=9%, list=1%, signal=9%	
FLAVIN ADENINE DINUCLEOTIDE BINDING	FLAVIN ADENINE DINUCLEOTIDE BINDING		60	0.15465854	0.61214733	0.90762126	1.0	1.0	846	tags=22%, list=20%, signal=27%	
METHYLATION	METHYLATION		57	0.17284793	0.6118224	0.73535794	1.0	1.0	1545	tags=49%, list=37%, signal=77%	
CELLULAR RESPONSE TO PHOSPHATE STARVATION	CELLULAR RESPONSE TO PHOSPHATE STARVATION		7	0.23613124	0.6104271	0.86416864	0.9980967	1.0	3173	tags=100%, list=76%, signal=423%	
RNA METHYLATION	RNA METHYLATION		6	0.28169385	0.60935265	0.8987069	0.99535716	1.0	1446	tags=67%, list=35%, signal=102%	
RRNA BASE METHYLATION	RRNA BASE METHYLATION		19	0.29772505	0.6069713	0.7782516	0.9937296	1.0	1200	tags=42%, list=29%, signal=59%	
LYTIC TRANSGLYCOSYLASE ACTIVITY	LYTIC TRANSGLYCOSYLASE ACTIVITY		7	0.2383375	0.6041573	0.9072165	0.99308133	1.0	603	tags=14%, list=15%, signal=17%	
OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR		5	0.36475408	0.60017806	0.93189967	0.9930267	1.0	2639	tags=100%, list=64%, signal=274%	
INTRACELLULAR PROTEIN TRANSPORT	INTRACELLULAR PROTEIN TRANSPORT		6	0.3592888	0.59567225	0.8384798	0.99364424	1.0	1362	tags=50%, list=33%, signal=74%	
TRANSLATION ELONGATION FACTOR ACTIVITY	TRANSLATION ELONGATION FACTOR ACTIVITY		8	0.30535963	0.5888998	0.76059324	0.99518687	1.0	1318	tags=50%, list=32%, signal=73%	
TRNA BINDING	TRNA BINDING		42	0.26522002	0.58695775	0.8181818	0.9934837	1.0	1199	tags=52%, list=29%, signal=73%	
DETOXIFICATION OF COPPER ION	DETOXIFICATION OF COPPER ION		6	0.36484203	0.57831913	0.8272727	0.99602437	1.0	2639	tags=100%, list=64%, signal=274%	
6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS TO GLYCERONE PHOSPHATE AND 3-SULFOLACTALDEHYDE	6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS TO GLYCERONE PHOSPHATE AND 3-SULFOLACTALDEHYDE		5	0.31782085	0.57518417	0.86003685	0.99467826	1.0	1266	tags=60%, list=30%, signal=86%	
[NI-FE] HYDROGENASE COMPLEX	[NI-FE] HYDROGENASE COMPLEX		7	0.34011027	0.57088655	0.85991377	0.9944046	1.0	1015	tags=57%, list=24%, signal=75%	
XENOBIOTIC TRANSMEMBRANE TRANSPORTER ACTIVITY	XENOBIOTIC TRANSMEMBRANE TRANSPORTER ACTIVITY		28	0.19874506	0.56723666	0.97471267	0.9933844	1.0	935	tags=29%, list=23%, signal=37%	
ARGININE METABOLIC PROCESS	ARGININE METABOLIC PROCESS		11	0.2674687	0.55766046	0.9019139	0.9963956	1.0	997	tags=27%, list=24%, signal=36%	
RESPONSE TO ACID CHEMICAL	RESPONSE TO ACID CHEMICAL		5	0.25530374	0.5572892	0.9230769	0.99324375	1.0	3093	tags=100%, list=74%, signal=391%	
IRON ION TRANSPORT	IRON ION TRANSPORT		9	0.22442089	0.5544408	0.95183486	0.9917694	1.0	3222	tags=100%, list=78%, signal=445%	
PROTEIN TRANSPORT BY THE SEC COMPLEX	PROTEIN TRANSPORT BY THE SEC COMPLEX		7	0.28751653	0.5519318	0.83856505	0.99039924	1.0	1362	tags=43%, list=33%, signal=64%	
O ANTIGEN BIOSYNTHETIC PROCESS	O ANTIGEN BIOSYNTHETIC PROCESS		5	0.35294113	0.5391902	0.9227373	0.9949592	1.0	2688	tags=100%, list=65%, signal=283%	
CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX	CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX		5	0.29013333	0.5374342	0.84801763	0.9923153	1.0	1362	tags=60%, list=33%, signal=89%	
PROTON TRANSMEMBRANE TRANSPORTER ACTIVITY	PROTON TRANSMEMBRANE TRANSPORTER ACTIVITY		11	0.25080684	0.5312618	0.8777174	0.99163365	1.0	499	tags=18%, list=12%, signal=21%	
CELLULAR COPPER ION HOMEOSTASIS	CELLULAR COPPER ION HOMEOSTASIS		5	0.331244	0.5262198	0.8995633	0.9911979	1.0	2778	tags=100%, list=67%, signal=302%	
3'-5' EXONUCLEASE ACTIVITY	3'-5' EXONUCLEASE ACTIVITY		12	0.20029525	0.5241341	0.8628692	0.98871976	1.0	1006	tags=33%, list=24%, signal=44%	
NICKEL CATION TRANSMEMBRANE TRANSPORT	NICKEL CATION TRANSMEMBRANE TRANSPORT		6	0.3062578	0.516965	0.92124104	0.98894465	1.0	415	tags=17%, list=10%, signal=18%	
SIGNALING RECEPTOR ACTIVITY	SIGNALING RECEPTOR ACTIVITY		7	0.3083073	0.5062887	0.9064748	0.9896431	1.0	227	tags=14%, list=5%, signal=15%	
TRANSPORTER COMPLEX	TRANSPORTER COMPLEX		7	0.25928608	0.49597585	0.9127789	0.99174285	1.0	3077	tags=100%, list=74%, signal=385%	
SIDEROPHORE TRANSMEMBRANE TRANSPORT	SIDEROPHORE TRANSMEMBRANE TRANSPORT		9	0.26431677	0.4738755	0.9276139	0.9962324	1.0	227	tags=11%, list=5%, signal=12%	
COPPER ION BINDING	COPPER ION BINDING		17	0.19204378	0.46829358	0.8362069	0.99513793	1.0	905	tags=18%, list=22%, signal=22%	
SIDEROPHORE UPTAKE TRANSMEMBRANE TRANSPORTER ACTIVITY	SIDEROPHORE UPTAKE TRANSMEMBRANE TRANSPORTER ACTIVITY		8	0.28766847	0.468286	0.9742389	0.99204296	1.0	227	tags=13%, list=5%, signal=13%	
SIDEROPHORE TRANSPORT	SIDEROPHORE TRANSPORT		8	0.26888302	0.43862563	0.9742389	0.9970296	1.0	227	tags=13%, list=5%, signal=13%	
6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS	6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS		5	0.23312445	0.41500872	0.9801085	0.99760956	1.0	3185	tags=100%, list=77%, signal=429%	
THIAMINE BIOSYNTHETIC PROCESS	THIAMINE BIOSYNTHETIC PROCESS		12	0.19488046	0.39684737	0.93449783	0.99731004	1.0	3345	tags=100%, list=81%, signal=513%	
THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS	THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS		11	0.19483331	0.39179698	0.9405941	0.9949974	1.0	3345	tags=100%, list=81%, signal=513%	
