NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ANAEROBIC ELECTRON TRANSPORT CHAIN	ANAEROBIC ELECTRON TRANSPORT CHAIN		14	0.36779445	0.75656116	0.78904665	0.96898574	1.0	503	tags=36%, list=12%, signal=40%	
PHOSPHORYLATION	PHOSPHORYLATION		157	0.16978267	0.7552984	0.78755367	0.9672528	1.0	605	tags=16%, list=15%, signal=18%	
ZINC ION TRANSPORT	ZINC ION TRANSPORT		7	0.33646888	0.75441957	0.7129456	0.9653009	1.0	2757	tags=100%, list=66%, signal=297%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		21	0.31159207	0.75406647	0.66090715	0.9622009	1.0	1013	tags=48%, list=24%, signal=63%	
PHOSPHOENOLPYRUVATE-DEPENDENT SUGAR PHOSPHOTRANSFERASE SYSTEM	PHOSPHOENOLPYRUVATE-DEPENDENT SUGAR PHOSPHOTRANSFERASE SYSTEM		53	0.30257756	0.75079143	0.7920168	0.96347445	1.0	1177	tags=38%, list=28%, signal=52%	
PROTEIN MATURATION BY IRON-SULFUR CLUSTER TRANSFER	PROTEIN MATURATION BY IRON-SULFUR CLUSTER TRANSFER		6	0.36475924	0.7492841	0.74459726	0.9620889	1.0	121	tags=17%, list=3%, signal=17%	
THREONINE BIOSYNTHETIC PROCESS	THREONINE BIOSYNTHETIC PROCESS		6	0.32569903	0.7437214	0.794971	0.9662196	1.0	1073	tags=33%, list=26%, signal=45%	
TRANSPOSASE ACTIVITY	TRANSPOSASE ACTIVITY		5	0.4218901	0.7277542	0.81578946	0.9835377	1.0	2402	tags=100%, list=58%, signal=237%	
ORGANIC PHOSPHONATE CATABOLIC PROCESS	ORGANIC PHOSPHONATE CATABOLIC PROCESS		8	0.27443966	0.71816087	0.8606403	0.9912282	1.0	349	tags=13%, list=8%, signal=14%	
PROPIONATE CATABOLIC PROCESS, 2-METHYLCITRATE CYCLE	PROPIONATE CATABOLIC PROCESS, 2-METHYLCITRATE CYCLE		5	0.3482574	0.7180964	0.8117409	0.98793036	1.0	583	tags=40%, list=14%, signal=46%	
BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS	BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS		18	0.3391624	0.71467024	0.9308756	0.9890456	1.0	1011	tags=56%, list=24%, signal=73%	
THREONINE TRANSPORT	THREONINE TRANSPORT		6	0.32239285	0.7094005	0.795203	0.99196386	1.0	321	tags=17%, list=8%, signal=18%	
GLYCEROL METABOLIC PROCESS	GLYCEROL METABOLIC PROCESS		13	0.37776116	0.7078052	0.84210527	0.99022657	1.0	543	tags=23%, list=13%, signal=26%	
UNFOLDED PROTEIN BINDING	UNFOLDED PROTEIN BINDING		22	0.3209781	0.70630676	0.67303103	0.98830897	1.0	325	tags=18%, list=8%, signal=20%	
VALINE BIOSYNTHETIC PROCESS	VALINE BIOSYNTHETIC PROCESS		12	0.33173695	0.70358354	0.87659574	0.9877702	1.0	1011	tags=58%, list=24%, signal=77%	
SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE ACTIVITY	SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE ACTIVITY		10	0.23740396	0.7012244	0.86993605	0.9874065	1.0	1447	tags=60%, list=35%, signal=92%	
GALACTOSE TRANSMEMBRANE TRANSPORT	GALACTOSE TRANSMEMBRANE TRANSPORT		7	0.3754984	0.6982334	0.73376626	0.9878592	1.0	214	tags=14%, list=5%, signal=15%	
LIPID CATABOLIC PROCESS	LIPID CATABOLIC PROCESS		11	0.27007118	0.6933973	0.7977941	0.989883	1.0	547	tags=18%, list=13%, signal=21%	
SERINE-TYPE ENDOPEPTIDASE ACTIVITY	SERINE-TYPE ENDOPEPTIDASE ACTIVITY		14	0.20840374	0.69223547	0.8840262	0.98770463	1.0	1270	tags=43%, list=31%, signal=62%	
RIBOSOMAL SMALL SUBUNIT BINDING	RIBOSOMAL SMALL SUBUNIT BINDING		11	0.23999037	0.6854052	0.96821517	0.99107695	1.0	422	tags=18%, list=10%, signal=20%	
DNA RECOMBINATION	DNA RECOMBINATION		52	0.19776337	0.6840945	0.8317757	0.98919547	1.0	489	tags=13%, list=12%, signal=15%	
FATTY ACID BIOSYNTHETIC PROCESS	FATTY ACID BIOSYNTHETIC PROCESS		19	0.29676163	0.68011904	0.7719298	0.98976946	1.0	290	tags=16%, list=7%, signal=17%	
REGULATION OF CELL SHAPE	REGULATION OF CELL SHAPE		46	0.19026197	0.67539334	0.80254775	0.99219763	1.0	549	tags=13%, list=13%, signal=15%	
INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES	INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES		5	0.3435391	0.67525816	0.8030888	0.9890321	1.0	2727	tags=100%, list=66%, signal=291%	
FOLIC ACID BIOSYNTHETIC PROCESS	FOLIC ACID BIOSYNTHETIC PROCESS		10	0.37431955	0.6728838	0.83111113	0.9874917	1.0	336	tags=20%, list=8%, signal=22%	
PEPTIDE TRANSPORT	PEPTIDE TRANSPORT		37	0.20780088	0.6621239	0.9604863	0.9963424	1.0	699	tags=24%, list=17%, signal=29%	
REGULATION OF CATALYTIC ACTIVITY	REGULATION OF CATALYTIC ACTIVITY		8	0.27478164	0.65743476	0.96007603	0.99789006	1.0	1130	tags=50%, list=27%, signal=69%	
PURINE RIBONUCLEOSIDE SALVAGE	PURINE RIBONUCLEOSIDE SALVAGE		7	0.25348464	0.65536416	0.9015748	0.99669635	1.0	1476	tags=57%, list=36%, signal=88%	
PROTEIN INSERTION INTO MEMBRANE	PROTEIN INSERTION INTO MEMBRANE		7	0.31542993	0.6462917	0.8812095	1.0	1.0	1021	tags=43%, list=25%, signal=57%	
ENDOPEPTIDASE ACTIVITY	ENDOPEPTIDASE ACTIVITY		20	0.21910486	0.6392008	0.83789474	1.0	1.0	1147	tags=40%, list=28%, signal=55%	
CELLULAR AMINO ACID METABOLIC PROCESS	CELLULAR AMINO ACID METABOLIC PROCESS		29	0.22623429	0.63774806	0.76374745	1.0	1.0	769	tags=24%, list=19%, signal=29%	
DNA REPAIR	DNA REPAIR		75	0.1557058	0.63385344	0.9247525	1.0	1.0	1091	tags=31%, list=26%, signal=41%	
METALLOENDOPEPTIDASE ACTIVITY	METALLOENDOPEPTIDASE ACTIVITY		18	0.2285383	0.63231045	0.8552036	1.0	1.0	687	tags=22%, list=17%, signal=27%	
SINGLE-SPECIES BIOFILM FORMATION	SINGLE-SPECIES BIOFILM FORMATION		18	0.21918672	0.6320241	0.93303573	0.9993471	1.0	842	tags=28%, list=20%, signal=35%	
CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY	CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY		8	0.22389819	0.6282681	0.90950227	0.99926573	1.0	578	tags=13%, list=14%, signal=14%	
LIPID A BIOSYNTHETIC PROCESS	LIPID A BIOSYNTHETIC PROCESS		24	0.23405075	0.62583613	0.85620916	0.9979078	1.0	724	tags=21%, list=17%, signal=25%	
QUEUOSINE BIOSYNTHETIC PROCESS	QUEUOSINE BIOSYNTHETIC PROCESS		8	0.2697984	0.61839217	0.83651805	1.0	1.0	1365	tags=50%, list=33%, signal=74%	
CELL POLE	CELL POLE		9	0.30707037	0.61761785	0.85446984	0.9982996	1.0	422	tags=22%, list=10%, signal=25%	
INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES	INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES		5	0.30627444	0.6168355	0.9003559	0.9961189	1.0	357	tags=20%, list=9%, signal=22%	
D-GLUCURONATE CATABOLIC PROCESS	D-GLUCURONATE CATABOLIC PROCESS		6	0.34121045	0.6167436	0.8390342	0.9932187	1.0	2737	tags=100%, list=66%, signal=293%	
CARBOHYDRATE CATABOLIC PROCESS	CARBOHYDRATE CATABOLIC PROCESS		5	0.29821217	0.60598344	0.9042969	0.99791765	1.0	704	tags=40%, list=17%, signal=48%	
CELLULAR PROTEIN MODIFICATION PROCESS	CELLULAR PROTEIN MODIFICATION PROCESS		20	0.18136697	0.6055724	0.92	0.9950467	1.0	688	tags=15%, list=17%, signal=18%	
AMIDE TRANSPORT	AMIDE TRANSPORT		5	0.3060924	0.6028145	0.9009009	0.9939889	1.0	1427	tags=80%, list=34%, signal=122%	
ANAEROBIC RESPIRATION	ANAEROBIC RESPIRATION		56	0.20493789	0.60198736	0.9039301	0.9916645	1.0	856	tags=29%, list=21%, signal=36%	
LIPOPOLYSACCHARIDE TRANSPORT	LIPOPOLYSACCHARIDE TRANSPORT		9	0.2642375	0.59629875	0.95335823	0.9929785	1.0	3057	tags=100%, list=74%, signal=378%	
D-GLUCONATE CATABOLIC PROCESS	D-GLUCONATE CATABOLIC PROCESS		7	0.28418055	0.5939047	0.8321168	0.99165887	1.0	810	tags=29%, list=20%, signal=35%	
FAD BINDING	FAD BINDING		27	0.220527	0.59175754	0.8810409	0.9904146	1.0	1182	tags=37%, list=28%, signal=51%	
SODIUM ION TRANSMEMBRANE TRANSPORT	SODIUM ION TRANSMEMBRANE TRANSPORT		6	0.24885464	0.58600676	0.9376392	0.9924955	1.0	3120	tags=100%, list=75%, signal=401%	
PROTEIN-CONTAINING COMPLEX	PROTEIN-CONTAINING COMPLEX		21	0.15246305	0.5756752	0.9112628	0.9959871	1.0	507	tags=10%, list=12%, signal=11%	
DNA DEALKYLATION INVOLVED IN DNA REPAIR	DNA DEALKYLATION INVOLVED IN DNA REPAIR		5	0.25795558	0.5690446	0.9483066	0.9976372	1.0	3082	tags=100%, list=74%, signal=387%	
SODIUM:PROTON ANTIPORTER ACTIVITY	SODIUM:PROTON ANTIPORTER ACTIVITY		6	0.25767335	0.55616504	0.9669211	1.0	1.0	772	tags=33%, list=19%, signal=41%	
ISOPRENOID BIOSYNTHETIC PROCESS	ISOPRENOID BIOSYNTHETIC PROCESS		11	0.23292458	0.5430647	0.91767067	1.0	1.0	979	tags=36%, list=24%, signal=47%	
CELL DIVISION SITE	CELL DIVISION SITE		32	0.1475371	0.53969187	0.9345238	1.0	1.0	3544	tags=100%, list=85%, signal=677%	
FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		5	0.33807343	0.5374779	0.9198218	1.0	1.0	336	tags=20%, list=8%, signal=22%	
ENZYME REGULATOR ACTIVITY	ENZYME REGULATOR ACTIVITY		5	0.2760604	0.5359637	0.9306723	1.0	1.0	1130	tags=60%, list=27%, signal=82%	
CARBOHYDRATE DERIVATIVE BINDING	CARBOHYDRATE DERIVATIVE BINDING		11	0.19356373	0.5354388	0.92897195	0.9997059	1.0	912	tags=27%, list=22%, signal=35%	
BACTERIAL NUCLEOID	BACTERIAL NUCLEOID		8	0.24549647	0.5295421	0.9381663	0.9991465	1.0	533	tags=25%, list=13%, signal=29%	
NAD BIOSYNTHETIC PROCESS	NAD BIOSYNTHETIC PROCESS		9	0.19436397	0.5235226	0.9758813	0.9994207	1.0	946	tags=33%, list=23%, signal=43%	
MICROCIN TRANSPORT	MICROCIN TRANSPORT		7	0.20260487	0.5199145	0.97136563	0.9982656	1.0	3312	tags=100%, list=80%, signal=493%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		28	0.20525788	0.5174393	0.97291666	0.9965708	1.0	500	tags=14%, list=12%, signal=16%	
CARBOHYDRATE DERIVATIVE METABOLIC PROCESS	CARBOHYDRATE DERIVATIVE METABOLIC PROCESS		12	0.18980922	0.515827	0.89021957	0.99452627	1.0	3366	tags=100%, list=81%, signal=526%	
POST-TRANSLATIONAL PROTEIN MODIFICATION	POST-TRANSLATIONAL PROTEIN MODIFICATION		5	0.27259815	0.5146997	0.93563217	0.9921892	1.0	1423	tags=60%, list=34%, signal=91%	
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS	GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS		5	0.2266152	0.4998602	0.9534368	0.9947553	1.0	3212	tags=100%, list=77%, signal=441%	
PEPTIDOGLYCAN BIOSYNTHETIC PROCESS	PEPTIDOGLYCAN BIOSYNTHETIC PROCESS		44	0.13654535	0.49620652	0.88391036	0.99312377	1.0	549	tags=11%, list=13%, signal=13%	
OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR		5	0.3147153	0.4833247	0.9383698	0.99455935	1.0	1075	tags=60%, list=26%, signal=81%	
TRANSPORTER COMPLEX	TRANSPORTER COMPLEX		7	0.26411	0.47710037	0.93256265	0.9932137	1.0	3057	tags=100%, list=74%, signal=378%	
PHENYLACETATE CATABOLIC PROCESS	PHENYLACETATE CATABOLIC PROCESS		14	0.22030382	0.46358228	0.92913383	0.9941856	1.0	937	tags=29%, list=23%, signal=37%	
ANCHORED COMPONENT OF CELL OUTER MEMBRANE	ANCHORED COMPONENT OF CELL OUTER MEMBRANE		5	0.25313926	0.4526135	0.938914	0.9942448	1.0	1138	tags=60%, list=27%, signal=83%	
[NI-FE] HYDROGENASE COMPLEX	[NI-FE] HYDROGENASE COMPLEX		7	0.25403434	0.4215639	0.9576923	0.99723905	1.0	856	tags=43%, list=21%, signal=54%	
LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS		24	0.19400364	0.41806117	0.94168466	0.9952049	1.0	79	tags=4%, list=2%, signal=4%	
ENOYL-COA HYDRATASE ACTIVITY	ENOYL-COA HYDRATASE ACTIVITY		7	0.18258558	0.3388077	0.97514343	0.998783	1.0	3395	tags=100%, list=82%, signal=547%	
