NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		260	0.17548297	0.80881226	0.7703985	0.9853467	1.0	1136	tags=28%, list=27%, signal=37%	
KINASE ACTIVITY	KINASE ACTIVITY		154	0.17340805	0.80814797	0.7859712	0.9828288	1.0	987	tags=23%, list=24%, signal=29%	
DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY	DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY		193	0.19276485	0.8044283	0.76679844	0.9848007	1.0	1133	tags=31%, list=27%, signal=40%	
GLUCOSE TRANSMEMBRANE TRANSPORT	GLUCOSE TRANSMEMBRANE TRANSPORT		5	0.39240718	0.8024569	0.73357666	0.9841654	1.0	432	tags=40%, list=10%, signal=45%	
TRANSLATIONAL TERMINATION	TRANSLATIONAL TERMINATION		7	0.4549219	0.80151045	0.7381404	0.9820279	1.0	365	tags=14%, list=9%, signal=16%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORT	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORT		5	0.44216698	0.7995659	0.740113	0.98141646	1.0	769	tags=40%, list=19%, signal=49%	
ATPASE-COUPLED SULFATE TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED SULFATE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.5298922	0.79923236	0.7525151	0.97844553	1.0	1476	tags=60%, list=36%, signal=93%	
L-VALINE TRANSMEMBRANE TRANSPORT	L-VALINE TRANSMEMBRANE TRANSPORT		8	0.37383032	0.7946818	0.7569444	0.9817947	1.0	1009	tags=50%, list=24%, signal=66%	
PROTEIN HOMOTRIMERIZATION	PROTEIN HOMOTRIMERIZATION		7	0.31433383	0.7938738	0.7758621	0.9795938	1.0	34	tags=14%, list=1%, signal=14%	
PHOSPHATE ION TRANSMEMBRANE TRANSPORT	PHOSPHATE ION TRANSMEMBRANE TRANSPORT		8	0.3630967	0.7931454	0.70458716	0.9773001	1.0	782	tags=50%, list=19%, signal=61%	
DRUG BINDING	DRUG BINDING		7	0.4040876	0.7930688	0.7221172	0.97400844	1.0	1001	tags=43%, list=24%, signal=56%	
UNFOLDED PROTEIN BINDING	UNFOLDED PROTEIN BINDING		22	0.3249857	0.7820866	0.6787004	0.98642427	1.0	10	tags=9%, list=0%, signal=9%	
SUGAR-PHOSPHATASE ACTIVITY	SUGAR-PHOSPHATASE ACTIVITY		6	0.38302693	0.779715	0.7170213	0.9862232	1.0	1466	tags=67%, list=35%, signal=103%	
PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		15	0.22266161	0.77772355	0.72779924	0.98558336	1.0	430	tags=13%, list=10%, signal=15%	
PROTEIN REFOLDING	PROTEIN REFOLDING		12	0.3248373	0.7750876	0.66848814	0.9859918	1.0	6	tags=8%, list=0%, signal=8%	
LIPOPOLYSACCHARIDE TRANSPORT	LIPOPOLYSACCHARIDE TRANSPORT		9	0.34338802	0.7689987	0.7762646	0.9908241	1.0	2729	tags=100%, list=66%, signal=291%	
CARBOHYDRATE CATABOLIC PROCESS	CARBOHYDRATE CATABOLIC PROCESS		5	0.3904113	0.7687031	0.7895753	0.98778903	1.0	103	tags=20%, list=2%, signal=20%	
HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES	HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES		7	0.3491097	0.7658538	0.78651685	0.98842776	1.0	600	tags=29%, list=14%, signal=33%	
NEGATIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	NEGATIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		94	0.17066258	0.7648887	0.8336484	0.9864591	1.0	277	tags=7%, list=7%, signal=8%	
RESPONSE TO ANTIBIOTIC	RESPONSE TO ANTIBIOTIC		95	0.20324352	0.75848675	0.8260105	0.99148	1.0	735	tags=21%, list=18%, signal=25%	
ANION TRANSMEMBRANE TRANSPORT	ANION TRANSMEMBRANE TRANSPORT		10	0.3826319	0.75727606	0.69547325	0.9897425	1.0	783	tags=30%, list=19%, signal=37%	
METHYL ACCEPTING CHEMOTAXIS PROTEIN COMPLEX	METHYL ACCEPTING CHEMOTAXIS PROTEIN COMPLEX		7	0.38658231	0.75549024	0.7192623	0.9888864	1.0	487	tags=29%, list=12%, signal=32%	
BILE ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	BILE ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		12	0.34758347	0.7549732	0.7637051	0.98623925	1.0	715	tags=33%, list=17%, signal=40%	
ARGININE CATABOLIC PROCESS	ARGININE CATABOLIC PROCESS		7	0.4553205	0.7525214	0.7327103	0.98613346	1.0	837	tags=29%, list=20%, signal=36%	
PYRUVATE METABOLIC PROCESS	PYRUVATE METABOLIC PROCESS		5	0.44082692	0.7503144	0.7883065	0.98572797	1.0	1141	tags=60%, list=27%, signal=83%	
LIPID BINDING	LIPID BINDING		8	0.2812825	0.7463013	0.8732143	0.98784006	1.0	452	tags=25%, list=11%, signal=28%	
TRANSPOSITION, DNA-MEDIATED	TRANSPOSITION, DNA-MEDIATED		7	0.3400487	0.7419052	0.7928287	0.98996633	1.0	1047	tags=57%, list=25%, signal=76%	
INORGANIC PHOSPHATE TRANSMEMBRANE TRANSPORTER ACTIVITY	INORGANIC PHOSPHATE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.36915502	0.7395504	0.77757007	0.98963284	1.0	782	tags=50%, list=19%, signal=62%	
ONE-CARBON METABOLIC PROCESS	ONE-CARBON METABOLIC PROCESS		9	0.29125866	0.7353141	0.8038095	0.9917981	1.0	1011	tags=33%, list=24%, signal=44%	
HYDROGEN SULFIDE BIOSYNTHETIC PROCESS	HYDROGEN SULFIDE BIOSYNTHETIC PROCESS		6	0.47697136	0.73326176	0.80457383	0.9912333	1.0	2174	tags=100%, list=52%, signal=210%	
RESPONSE TO METHYLGLYOXAL	RESPONSE TO METHYLGLYOXAL		5	0.3402155	0.73048896	0.86419755	0.9914341	1.0	751	tags=40%, list=18%, signal=49%	
MEMBRANE ORGANIZATION	MEMBRANE ORGANIZATION		5	0.42041513	0.73011595	0.8019231	0.98867303	1.0	1116	tags=40%, list=27%, signal=55%	
GLUCOSE METABOLIC PROCESS	GLUCOSE METABOLIC PROCESS		12	0.280367	0.72754925	0.7610063	0.9886068	1.0	2991	tags=100%, list=72%, signal=356%	
THIOLESTER HYDROLASE ACTIVITY	THIOLESTER HYDROLASE ACTIVITY		7	0.2906758	0.72337407	0.8603696	0.9906613	1.0	806	tags=29%, list=19%, signal=35%	
ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.36952743	0.72321343	0.77298313	0.98769593	1.0	727	tags=33%, list=18%, signal=40%	
ATP BINDING	ATP BINDING		423	0.1595468	0.72220075	0.8896926	0.9857137	1.0	811	tags=17%, list=20%, signal=19%	
PSEUDOURIDINE SYNTHESIS	PSEUDOURIDINE SYNTHESIS		11	0.39041084	0.7208438	0.7594697	0.984232	1.0	936	tags=27%, list=23%, signal=35%	
PSEUDOURIDINE SYNTHASE ACTIVITY	PSEUDOURIDINE SYNTHASE ACTIVITY		11	0.39041084	0.7208438	0.7594697	0.9810975	1.0	936	tags=27%, list=23%, signal=35%	
DNA HELICASE ACTIVITY	DNA HELICASE ACTIVITY		14	0.30585	0.71862787	0.75287354	0.9805452	1.0	533	tags=21%, list=13%, signal=25%	
BILE ACID AND BILE SALT TRANSPORT	BILE ACID AND BILE SALT TRANSPORT		15	0.29894185	0.71831983	0.805915	0.9778647	1.0	715	tags=27%, list=17%, signal=32%	
DRUG EXPORT	DRUG EXPORT		7	0.30053648	0.7147832	0.84476537	0.9791318	1.0	715	tags=29%, list=17%, signal=34%	
DNA POLYMERASE III, CORE COMPLEX	DNA POLYMERASE III, CORE COMPLEX		5	0.34546775	0.7070777	0.8280961	0.9851199	1.0	2719	tags=100%, list=65%, signal=289%	
QUORUM SENSING	QUORUM SENSING		6	0.3518851	0.7037362	0.8464567	0.98575467	1.0	186	tags=17%, list=4%, signal=17%	
NUCLEOTIDE-EXCISION REPAIR	NUCLEOTIDE-EXCISION REPAIR		6	0.32883024	0.70353955	0.7868217	0.9829014	1.0	866	tags=33%, list=21%, signal=42%	
PROTEIN-CONTAINING COMPLEX	PROTEIN-CONTAINING COMPLEX		21	0.25768116	0.6975538	0.79960316	0.98665327	1.0	464	tags=14%, list=11%, signal=16%	
INTRINSIC COMPONENT OF PLASMA MEMBRANE	INTRINSIC COMPONENT OF PLASMA MEMBRANE		13	0.25538006	0.691834	0.89199257	0.9896984	1.0	536	tags=23%, list=13%, signal=26%	
GLYCOLYTIC PROCESS	GLYCOLYTIC PROCESS		21	0.29796845	0.69140494	0.79471546	0.9870382	1.0	339	tags=14%, list=8%, signal=15%	
PEPTIDOGLYCAN-ASSOCIATED PEPTIDE TRANSPORT	PEPTIDOGLYCAN-ASSOCIATED PEPTIDE TRANSPORT		5	0.41924506	0.6891287	0.8364662	0.98650104	1.0	997	tags=60%, list=24%, signal=79%	
ISOLEUCINE TRANSMEMBRANE TRANSPORT	ISOLEUCINE TRANSMEMBRANE TRANSPORT		5	0.36778626	0.68106264	0.8628099	0.9923437	1.0	233	tags=20%, list=6%, signal=21%	
ZINC ION BINDING	ZINC ION BINDING		149	0.1623719	0.67946637	0.94049907	0.99098355	1.0	1043	tags=21%, list=25%, signal=28%	
XENOBIOTIC TRANSMEMBRANE TRANSPORTER ACTIVITY	XENOBIOTIC TRANSMEMBRANE TRANSPORTER ACTIVITY		28	0.2556832	0.67691565	0.87732345	0.990676	1.0	532	tags=25%, list=13%, signal=28%	
HYDROLASE ACTIVITY, HYDROLYZING O-GLYCOSYL COMPOUNDS	HYDROLASE ACTIVITY, HYDROLYZING O-GLYCOSYL COMPOUNDS		26	0.20617566	0.6745256	0.9136276	0.99021864	1.0	164	tags=8%, list=4%, signal=8%	
XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE	XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE		27	0.24621776	0.67334867	0.8870674	0.98842156	1.0	923	tags=33%, list=22%, signal=43%	
PYRIDOXINE BIOSYNTHETIC PROCESS	PYRIDOXINE BIOSYNTHETIC PROCESS		8	0.26970068	0.66253656	0.8486708	0.99660647	1.0	1352	tags=63%, list=33%, signal=92%	
FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		5	0.39873496	0.6596745	0.85261196	0.9964658	1.0	1174	tags=60%, list=28%, signal=84%	
HEME BIOSYNTHETIC PROCESS	HEME BIOSYNTHETIC PROCESS		7	0.27379167	0.65909946	0.9023904	0.9941192	1.0	310	tags=14%, list=7%, signal=15%	
PEROXIDASE ACTIVITY	PEROXIDASE ACTIVITY		13	0.30302608	0.6584702	0.81007755	0.99180984	1.0	447	tags=23%, list=11%, signal=26%	
PHOSPHATE ION TRANSPORT	PHOSPHATE ION TRANSPORT		10	0.28995994	0.6584071	0.84210527	0.9889101	1.0	782	tags=40%, list=19%, signal=49%	
O ANTIGEN BIOSYNTHETIC PROCESS	O ANTIGEN BIOSYNTHETIC PROCESS		5	0.43081003	0.6583776	0.88951313	0.98598224	1.0	2365	tags=100%, list=57%, signal=232%	
TRNA MODIFICATION	TRNA MODIFICATION		14	0.35547698	0.65823776	0.84299064	0.98319244	1.0	461	tags=21%, list=11%, signal=24%	
ISOMERASE ACTIVITY	ISOMERASE ACTIVITY		101	0.15024453	0.65575147	0.9620939	0.98279667	1.0	676	tags=14%, list=16%, signal=16%	
CALCIUM ION BINDING	CALCIUM ION BINDING		12	0.2868827	0.6553549	0.8836292	0.98029774	1.0	734	tags=33%, list=18%, signal=40%	
CELLULAR IRON ION HOMEOSTASIS	CELLULAR IRON ION HOMEOSTASIS		9	0.26793402	0.65292126	0.90368855	0.9797727	1.0	1146	tags=44%, list=28%, signal=61%	
ENTEROBACTIN TRANSPORT	ENTEROBACTIN TRANSPORT		5	0.35270005	0.65209055	0.8271605	0.97772986	1.0	2689	tags=100%, list=65%, signal=283%	
LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS		24	0.29552856	0.6494803	0.80866426	0.9774232	1.0	135	tags=8%, list=3%, signal=9%	
ASPARTIC-TYPE ENDOPEPTIDASE ACTIVITY	ASPARTIC-TYPE ENDOPEPTIDASE ACTIVITY		7	0.29596967	0.64601535	0.89541286	0.9778659	1.0	581	tags=29%, list=14%, signal=33%	
THIAMINE BIOSYNTHETIC PROCESS	THIAMINE BIOSYNTHETIC PROCESS		12	0.34288684	0.6420492	0.78348625	0.97878003	1.0	1721	tags=58%, list=41%, signal=99%	
SPERMIDINE TRANSMEMBRANE TRANSPORT	SPERMIDINE TRANSMEMBRANE TRANSPORT		5	0.4005306	0.6322304	0.8630394	0.9846374	1.0	400	tags=40%, list=10%, signal=44%	
RIBOSOMAL LARGE SUBUNIT BINDING	RIBOSOMAL LARGE SUBUNIT BINDING		12	0.31065792	0.6314043	0.8489871	0.98253685	1.0	246	tags=8%, list=6%, signal=9%	
DEAMINASE ACTIVITY	DEAMINASE ACTIVITY		6	0.32113513	0.6294971	0.8900204	0.98141235	1.0	918	tags=33%, list=22%, signal=43%	
NUCLEOTIDYLTRANSFERASE ACTIVITY	NUCLEOTIDYLTRANSFERASE ACTIVITY		45	0.20286818	0.62390333	0.8782288	0.9835662	1.0	372	tags=9%, list=9%, signal=10%	
RNA METHYLATION	RNA METHYLATION		6	0.29516715	0.61872756	0.88992536	0.98521143	1.0	541	tags=17%, list=13%, signal=19%	
FERRIC-ENTEROBACTIN IMPORT INTO CELL	FERRIC-ENTEROBACTIN IMPORT INTO CELL		6	0.37615353	0.61721444	0.86624205	0.9836194	1.0	1730	tags=83%, list=42%, signal=143%	
CELLULAR RESPONSE TO CELL ENVELOPE STRESS	CELLULAR RESPONSE TO CELL ENVELOPE STRESS		7	0.28484637	0.6149723	0.91198504	0.9825926	1.0	597	tags=29%, list=14%, signal=33%	
'DE NOVO' UMP BIOSYNTHETIC PROCESS	'DE NOVO' UMP BIOSYNTHETIC PROCESS		7	0.3497346	0.6121782	0.8718929	0.9821511	1.0	2702	tags=100%, list=65%, signal=286%	
CELLULAR RESPONSE TO ACIDIC PH	CELLULAR RESPONSE TO ACIDIC PH		9	0.27052447	0.610709	0.9035714	0.9805876	1.0	1005	tags=22%, list=24%, signal=29%	
EXONUCLEASE ACTIVITY	EXONUCLEASE ACTIVITY		22	0.18614466	0.6102456	0.88930583	0.97813886	1.0	611	tags=14%, list=15%, signal=16%	
FATTY ACID METABOLIC PROCESS	FATTY ACID METABOLIC PROCESS		32	0.18789434	0.60517997	0.9186047	0.97929037	1.0	950	tags=25%, list=23%, signal=32%	
ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS	ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS		7	0.3463579	0.6048781	0.8670412	0.976769	1.0	2716	tags=100%, list=65%, signal=289%	
RRNA PSEUDOURIDINE SYNTHASE ACTIVITY	RRNA PSEUDOURIDINE SYNTHASE ACTIVITY		7	0.3463579	0.6048781	0.8670412	0.97402525	1.0	2716	tags=100%, list=65%, signal=289%	
TRANSITION METAL ION BINDING	TRANSITION METAL ION BINDING		8	0.2596323	0.585593	0.90569746	0.98591	1.0	770	tags=25%, list=19%, signal=31%	
CHAPERONE BINDING	CHAPERONE BINDING		9	0.2748552	0.58382213	0.92210144	0.9844393	1.0	3013	tags=100%, list=73%, signal=364%	
MAGNESIUM ION BINDING	MAGNESIUM ION BINDING		173	0.1423385	0.5836464	0.9799197	0.98180956	1.0	875	tags=17%, list=21%, signal=21%	
GAMMA-AMINOBUTYRIC ACID CATABOLIC PROCESS	GAMMA-AMINOBUTYRIC ACID CATABOLIC PROCESS		5	0.33121043	0.58273935	0.9096509	0.97973305	1.0	435	tags=20%, list=10%, signal=22%	
PENTOSE-PHOSPHATE SHUNT	PENTOSE-PHOSPHATE SHUNT		10	0.26454264	0.5817916	0.88565487	0.97775817	1.0	3056	tags=100%, list=74%, signal=378%	
HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS	HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS		7	0.2637299	0.5756238	0.9237288	0.9791199	1.0	866	tags=29%, list=21%, signal=36%	
CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX	CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX		5	0.32049915	0.57243395	0.8947368	0.978578	1.0	493	tags=20%, list=12%, signal=23%	
SULFUR CARRIER ACTIVITY	SULFUR CARRIER ACTIVITY		7	0.23444277	0.5619523	0.9467456	0.9828739	1.0	3180	tags=100%, list=77%, signal=426%	
NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION	NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION		5	0.27651885	0.55858773	0.95384616	0.9823487	1.0	3005	tags=100%, list=72%, signal=361%	
ARGININE BIOSYNTHETIC PROCESS	ARGININE BIOSYNTHETIC PROCESS		13	0.21400969	0.5547703	0.9760956	0.9820935	1.0	3266	tags=100%, list=79%, signal=467%	
SULFUR COMPOUND METABOLIC PROCESS	SULFUR COMPOUND METABOLIC PROCESS		13	0.2500952	0.54765296	0.91935486	0.9836337	1.0	1364	tags=46%, list=33%, signal=69%	
TRNA PROCESSING	TRNA PROCESSING		48	0.23450752	0.53214896	0.8846881	0.98956996	1.0	831	tags=19%, list=20%, signal=23%	
DNA-DEPENDENT ATPASE ACTIVITY	DNA-DEPENDENT ATPASE ACTIVITY		10	0.25247407	0.5236413	0.9468691	0.99146026	1.0	3106	tags=100%, list=75%, signal=396%	
IRON-SULFUR CLUSTER ASSEMBLY	IRON-SULFUR CLUSTER ASSEMBLY		19	0.20342766	0.52151185	0.9388186	0.98983383	1.0	1318	tags=37%, list=32%, signal=54%	
FERRIC-ENTEROBACTIN TRANSMEMBRANE TRANSPORTER ACTIVITY	FERRIC-ENTEROBACTIN TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.31759444	0.51579726	0.9470339	0.990032	1.0	1730	tags=80%, list=42%, signal=137%	
DIOXYGENASE ACTIVITY	DIOXYGENASE ACTIVITY		9	0.2479293	0.4996216	0.95416665	0.9945904	1.0	1222	tags=56%, list=29%, signal=79%	
NUCLEIC ACID BINDING	NUCLEIC ACID BINDING		73	0.18344234	0.49410596	0.8948339	0.9941411	1.0	998	tags=25%, list=24%, signal=32%	
PYRIDOXAL PHOSPHATE BINDING	PYRIDOXAL PHOSPHATE BINDING		57	0.16023141	0.4784183	0.9609054	0.99775416	1.0	915	tags=19%, list=22%, signal=24%	
FOLIC ACID BIOSYNTHETIC PROCESS	FOLIC ACID BIOSYNTHETIC PROCESS		10	0.24577159	0.47644007	0.9536178	0.99581915	1.0	1174	tags=50%, list=28%, signal=70%	
RNA MODIFICATION	RNA MODIFICATION		14	0.23272759	0.47439548	0.9510358	0.99383986	1.0	936	tags=21%, list=23%, signal=28%	
REGULATION OF TRANSLATION	REGULATION OF TRANSLATION		25	0.1489825	0.4436092	0.9852941	1.0	1.0	3537	tags=100%, list=85%, signal=670%	
PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS		11	0.21610643	0.41970178	0.974359	1.0	1.0	659	tags=18%, list=16%, signal=22%	
TRANSAMINASE ACTIVITY	TRANSAMINASE ACTIVITY		22	0.14088604	0.40295014	0.9939271	1.0	1.0	3570	tags=100%, list=86%, signal=709%	
AMINO ACID BINDING	AMINO ACID BINDING		14	0.15312335	0.38411	0.997955	1.0	1.0	580	tags=14%, list=14%, signal=17%	
NEGATIVE REGULATION OF TRANSLATIONAL INITIATION	NEGATIVE REGULATION OF TRANSLATIONAL INITIATION		7	0.15295455	0.35907054	1.0	1.0	1.0	1068	tags=29%, list=26%, signal=38%	
DOUBLE-STRANDED DNA BINDING	DOUBLE-STRANDED DNA BINDING		8	0.14329556	0.31528986	1.0	1.0	1.0	1067	tags=25%, list=26%, signal=34%	
IRON ION HOMEOSTASIS	IRON ION HOMEOSTASIS		28	0.14907229	0.28534403	0.9791667	0.999633	1.0	888	tags=14%, list=21%, signal=18%	
