NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
'DE NOVO' PYRIMIDINE NUCLEOBASE BIOSYNTHETIC PROCESS	'DE NOVO' PYRIMIDINE NUCLEOBASE BIOSYNTHETIC PROCESS		10	-0.27667624	-0.6339574	0.8602362	1.0	1.0	589	tags=30%, list=14%, signal=35%	
TRANSLATIONAL ELONGATION	TRANSLATIONAL ELONGATION		6	-0.39691344	-0.63208014	0.9132948	1.0	1.0	2508	tags=100%, list=60%, signal=252%	
DRUG BINDING	DRUG BINDING		7	-0.32967585	-0.63125044	0.86042064	1.0	1.0	748	tags=43%, list=18%, signal=52%	
NICKEL CATION TRANSPORT	NICKEL CATION TRANSPORT		5	-0.32835102	-0.63071436	0.88414633	1.0	1.0	2792	tags=100%, list=67%, signal=305%	
UBIQUINONE BINDING	UBIQUINONE BINDING		6	-0.23495452	-0.63033366	0.9742389	1.0	1.0	314	tags=17%, list=8%, signal=18%	
LIPID BINDING	LIPID BINDING		8	-0.29167673	-0.62242544	0.94736844	1.0	1.0	2945	tags=100%, list=71%, signal=343%	
HYPEROSMOTIC RESPONSE	HYPEROSMOTIC RESPONSE		8	-0.33386445	-0.61317945	0.85681295	1.0	1.0	486	tags=38%, list=12%, signal=42%	
PROTON TRANSMEMBRANE TRANSPORT	PROTON TRANSMEMBRANE TRANSPORT		45	-0.17456418	-0.60944206	0.9564102	1.0	1.0	335	tags=11%, list=8%, signal=12%	
CELLULAR AMINO ACID METABOLIC PROCESS	CELLULAR AMINO ACID METABOLIC PROCESS		29	-0.1913597	-0.60852313	0.9588101	1.0	1.0	457	tags=14%, list=11%, signal=15%	
PHOSPHOENOLPYRUVATE-DEPENDENT SUGAR PHOSPHOTRANSFERASE SYSTEM	PHOSPHOENOLPYRUVATE-DEPENDENT SUGAR PHOSPHOTRANSFERASE SYSTEM		53	-0.21882208	-0.59640604	0.8201285	1.0	1.0	549	tags=17%, list=13%, signal=19%	
CYCLIC-DI-GMP BINDING	CYCLIC-DI-GMP BINDING		5	-0.29345116	-0.59126157	0.9351852	1.0	1.0	440	tags=20%, list=11%, signal=22%	
N-ACETYLNEURAMINATE CATABOLIC PROCESS	N-ACETYLNEURAMINATE CATABOLIC PROCESS		8	-0.30735826	-0.5878173	0.90966386	1.0	1.0	2880	tags=100%, list=69%, signal=326%	
PROTEIN TRANSPORT BY THE SEC COMPLEX	PROTEIN TRANSPORT BY THE SEC COMPLEX		7	-0.3222383	-0.57543033	0.9050388	1.0	1.0	2818	tags=100%, list=68%, signal=311%	
CARBOHYDRATE TRANSMEMBRANE TRANSPORTER ACTIVITY	CARBOHYDRATE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.26661152	-0.57451886	0.9721578	1.0	1.0	858	tags=50%, list=21%, signal=63%	
HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY	HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY		5	-0.27242044	-0.57251906	0.95724905	1.0	1.0	3024	tags=100%, list=73%, signal=367%	
REGULATION OF SINGLE-SPECIES BIOFILM FORMATION	REGULATION OF SINGLE-SPECIES BIOFILM FORMATION		5	-0.3424084	-0.57208127	0.9375	1.0	1.0	460	tags=40%, list=11%, signal=45%	
HISTIDINE BIOSYNTHETIC PROCESS	HISTIDINE BIOSYNTHETIC PROCESS		10	-0.3777456	-0.5717025	0.9132791	1.0	1.0	2589	tags=100%, list=62%, signal=265%	
TRNA MODIFICATION	TRNA MODIFICATION		14	-0.27172565	-0.5711166	0.86507934	1.0	1.0	548	tags=21%, list=13%, signal=25%	
CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX	CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX		5	-0.32208294	-0.57069784	0.8979206	1.0	1.0	2818	tags=100%, list=68%, signal=311%	
RESPONSE TO METHYLGLYOXAL	RESPONSE TO METHYLGLYOXAL		5	-0.3386307	-0.56595445	0.9474886	1.0	1.0	297	tags=20%, list=7%, signal=22%	
TRANSAMINASE ACTIVITY	TRANSAMINASE ACTIVITY		22	-0.20515898	-0.5652812	0.89953274	1.0	1.0	581	tags=18%, list=14%, signal=21%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY		6	-0.34224656	-0.5609774	0.9211196	1.0	1.0	182	tags=17%, list=4%, signal=17%	
ORGANIC SUBSTANCE TRANSPORT	ORGANIC SUBSTANCE TRANSPORT		11	-0.25100395	-0.55928206	0.91020405	1.0	1.0	1063	tags=55%, list=26%, signal=73%	
PYRIDOXINE BIOSYNTHETIC PROCESS	PYRIDOXINE BIOSYNTHETIC PROCESS		8	-0.29164732	-0.54574645	0.8853755	1.0	1.0	1192	tags=50%, list=29%, signal=70%	
CYSTEINE BIOSYNTHETIC PROCESS	CYSTEINE BIOSYNTHETIC PROCESS		8	-0.31753725	-0.5431736	0.87218046	1.0	1.0	234	tags=25%, list=6%, signal=26%	
GLYCOLATE CATABOLIC PROCESS	GLYCOLATE CATABOLIC PROCESS		6	-0.28478417	-0.53855914	0.9447853	1.0	1.0	2973	tags=100%, list=72%, signal=351%	
DNA RESTRICTION-MODIFICATION SYSTEM	DNA RESTRICTION-MODIFICATION SYSTEM		8	-0.21688782	-0.5310907	0.96995705	1.0	1.0	3255	tags=100%, list=78%, signal=462%	
BILE ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	BILE ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		12	-0.30596474	-0.5272079	0.89073634	1.0	1.0	2887	tags=100%, list=70%, signal=327%	
POTASSIUM ION BINDING	POTASSIUM ION BINDING		12	-0.23050705	-0.51881725	0.9516129	1.0	1.0	1152	tags=42%, list=28%, signal=57%	
PROTON-TRANSPORTING ATPASE ACTIVITY, ROTATIONAL MECHANISM	PROTON-TRANSPORTING ATPASE ACTIVITY, ROTATIONAL MECHANISM		5	-0.34763741	-0.51735425	0.9808061	1.0	1.0	2712	tags=100%, list=65%, signal=288%	
3'-5' EXONUCLEASE ACTIVITY	3'-5' EXONUCLEASE ACTIVITY		12	-0.2263157	-0.5166064	0.9412916	1.0	1.0	481	tags=17%, list=12%, signal=19%	
POLYSACCHARIDE TRANSPORT	POLYSACCHARIDE TRANSPORT		6	-0.27152157	-0.5059687	0.9543269	1.0	1.0	3028	tags=100%, list=73%, signal=369%	
AEROBIC ELECTRON TRANSPORT CHAIN	AEROBIC ELECTRON TRANSPORT CHAIN		7	-0.28027013	-0.5053163	0.9600887	1.0	1.0	2992	tags=100%, list=72%, signal=357%	
CARBOHYDRATE BINDING	CARBOHYDRATE BINDING		20	-0.20267907	-0.49486792	0.9457701	1.0	1.0	386	tags=10%, list=9%, signal=11%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT		10	-0.26549438	-0.48992118	0.9055877	1.0	1.0	895	tags=30%, list=22%, signal=38%	
GAMMA-AMINOBUTYRIC ACID CATABOLIC PROCESS	GAMMA-AMINOBUTYRIC ACID CATABOLIC PROCESS		5	-0.2754061	-0.48818016	0.9932886	1.0	1.0	905	tags=40%, list=22%, signal=51%	
TRANSCRIPTION ANTITERMINATION	TRANSCRIPTION ANTITERMINATION		14	-0.23000725	-0.48494968	0.9583333	1.0	1.0	3202	tags=100%, list=77%, signal=435%	
ATP SYNTHESIS COUPLED PROTON TRANSPORT	ATP SYNTHESIS COUPLED PROTON TRANSPORT		8	-0.31531966	-0.47723785	0.982659	1.0	1.0	2847	tags=100%, list=69%, signal=317%	
PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM	PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM		8	-0.31531966	-0.47723785	0.982659	1.0	1.0	2847	tags=100%, list=69%, signal=317%	
SODIUM ION TRANSPORT	SODIUM ION TRANSPORT		20	-0.17117354	-0.4678239	0.9877551	1.0	1.0	695	tags=20%, list=17%, signal=24%	
TRANSLATIONAL INITIATION	TRANSLATIONAL INITIATION		6	-0.27248612	-0.46326303	0.98841697	1.0	1.0	3024	tags=100%, list=73%, signal=367%	
PHOSPHOTRANSFERASE ACTIVITY, PHOSPHATE GROUP AS ACCEPTOR	PHOSPHOTRANSFERASE ACTIVITY, PHOSPHATE GROUP AS ACCEPTOR		8	-0.17854902	-0.4582251	0.9955654	0.9982888	1.0	1333	tags=63%, list=32%, signal=92%	
TERPENOID BIOSYNTHETIC PROCESS	TERPENOID BIOSYNTHETIC PROCESS		7	-0.2436083	-0.43872795	0.9824903	0.9996838	1.0	3144	tags=100%, list=76%, signal=411%	
ISOPENTENYL DIPHOSPHATE BIOSYNTHETIC PROCESS, METHYLERYTHRITOL 4-PHOSPHATE PATHWAY	ISOPENTENYL DIPHOSPHATE BIOSYNTHETIC PROCESS, METHYLERYTHRITOL 4-PHOSPHATE PATHWAY		7	-0.2436083	-0.43872795	0.9824903	0.99655986	1.0	3144	tags=100%, list=76%, signal=411%	
PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY	PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.25139204	-0.43818238	0.9628906	0.9935705	1.0	305	tags=14%, list=7%, signal=15%	
PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS		18	-0.24693786	-0.43610364	0.962963	0.990885	1.0	1405	tags=67%, list=34%, signal=100%	
AMINOACYL-TRNA LIGASE ACTIVITY	AMINOACYL-TRNA LIGASE ACTIVITY		25	-0.1571178	-0.31136265	0.9921875	0.9993757	1.0	3104	tags=96%, list=75%, signal=378%	
