NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ISOPRENOID BIOSYNTHETIC PROCESS	ISOPRENOID BIOSYNTHETIC PROCESS		11	-0.48045698	-1.0668825	0.3966942	0.72958857	1.0	1369	tags=45%, list=33%, signal=68%	
MICROCIN TRANSPORT	MICROCIN TRANSPORT		7	-0.50540423	-1.0664554	0.4151329	0.7278793	1.0	840	tags=43%, list=20%, signal=54%	
LIGASE ACTIVITY, FORMING CARBON-NITROGEN BONDS	LIGASE ACTIVITY, FORMING CARBON-NITROGEN BONDS		6	-0.53388363	-1.0661756	0.4288577	0.72591	1.0	1516	tags=83%, list=37%, signal=131%	
NITROGEN COMPOUND METABOLIC PROCESS	NITROGEN COMPOUND METABOLIC PROCESS		19	-0.42588165	-1.06536	0.4121212	0.72483015	1.0	1402	tags=79%, list=34%, signal=119%	
N-ACETYLNEURAMINATE CATABOLIC PROCESS	N-ACETYLNEURAMINATE CATABOLIC PROCESS		8	-0.43721133	-1.0652142	0.4139265	0.7226238	1.0	703	tags=50%, list=17%, signal=60%	
METAL ION TRANSPORT	METAL ION TRANSPORT		7	-0.40976924	-1.0611426	0.3846154	0.72835016	1.0	337	tags=29%, list=8%, signal=31%	
IRON-SULFUR CLUSTER BINDING	IRON-SULFUR CLUSTER BINDING		141	-0.2634877	-1.0537413	0.39914164	0.74074334	1.0	970	tags=29%, list=23%, signal=37%	
PROTEIN HOMOOLIGOMERIZATION	PROTEIN HOMOOLIGOMERIZATION		9	-0.37385315	-1.0490909	0.371134	0.7474846	1.0	499	tags=22%, list=12%, signal=25%	
CALCIUM ION BINDING	CALCIUM ION BINDING		12	-0.45461285	-1.0459647	0.46092185	0.7512657	1.0	1478	tags=58%, list=36%, signal=90%	
REMOVAL OF SUPEROXIDE RADICALS	REMOVAL OF SUPEROXIDE RADICALS		5	-0.5321859	-1.045683	0.47859922	0.7491615	1.0	1299	tags=80%, list=31%, signal=116%	
SINGLE-STRANDED DNA BINDING	SINGLE-STRANDED DNA BINDING		21	-0.3159536	-1.0430087	0.40354767	0.7518917	1.0	889	tags=38%, list=21%, signal=48%	
MOLYBDOPTERIN COFACTOR BINDING	MOLYBDOPTERIN COFACTOR BINDING		16	-0.40296644	-1.0420346	0.41082165	0.751136	1.0	1330	tags=50%, list=32%, signal=73%	
HEAT SHOCK PROTEIN BINDING	HEAT SHOCK PROTEIN BINDING		5	-0.47282407	-1.0383369	0.42887473	0.7562773	1.0	387	tags=40%, list=9%, signal=44%	
EXTRINSIC COMPONENT OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF PLASMA MEMBRANE		6	-0.51192623	-1.0359498	0.4419643	0.75902253	1.0	1099	tags=33%, list=26%, signal=45%	
D-GLUCURONATE CATABOLIC PROCESS	D-GLUCURONATE CATABOLIC PROCESS		6	-0.5138376	-1.0349112	0.48240167	0.7585329	1.0	1279	tags=67%, list=31%, signal=96%	
ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY	ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY		6	-0.41082683	-1.0338618	0.37199125	0.758179	1.0	45	tags=17%, list=1%, signal=17%	
POSITIVE REGULATION OF CATALYTIC ACTIVITY	POSITIVE REGULATION OF CATALYTIC ACTIVITY		14	-0.35937646	-1.033144	0.436214	0.75700045	1.0	1194	tags=36%, list=29%, signal=50%	
ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS	ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS		10	-0.5712186	-1.0313976	0.46119735	0.7579971	1.0	1441	tags=80%, list=35%, signal=122%	
HEME BINDING	HEME BINDING		36	-0.30904558	-1.0309744	0.43699187	0.75631773	1.0	1232	tags=44%, list=30%, signal=63%	
REGULATION OF CELL DIVISION	REGULATION OF CELL DIVISION		7	-0.39272222	-1.0296144	0.3830735	0.75659305	1.0	1050	tags=43%, list=25%, signal=57%	
CELLULAR RESPONSE TO HYDROGEN PEROXIDE	CELLULAR RESPONSE TO HYDROGEN PEROXIDE		10	-0.4229948	-1.0277162	0.442	0.7577491	1.0	618	tags=40%, list=15%, signal=47%	
DEAMINASE ACTIVITY	DEAMINASE ACTIVITY		6	-0.50146765	-1.0276959	0.4969697	0.75527453	1.0	933	tags=50%, list=22%, signal=64%	
QUEUOSINE BIOSYNTHETIC PROCESS	QUEUOSINE BIOSYNTHETIC PROCESS		8	-0.43621117	-1.0274484	0.4113924	0.7531771	1.0	960	tags=38%, list=23%, signal=49%	
DNA-DEPENDENT DNA REPLICATION	DNA-DEPENDENT DNA REPLICATION		13	-0.43357658	-1.0224352	0.44658118	0.76075274	1.0	482	tags=23%, list=12%, signal=26%	
DNA N-GLYCOSYLASE ACTIVITY	DNA N-GLYCOSYLASE ACTIVITY		5	-0.5398612	-1.0212759	0.47034764	0.7605152	1.0	1311	tags=60%, list=32%, signal=88%	
HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS	HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS		7	-0.47712386	-1.0207307	0.4549356	0.75903505	1.0	1288	tags=71%, list=31%, signal=103%	
D-GLUCONATE METABOLIC PROCESS	D-GLUCONATE METABOLIC PROCESS		10	-0.43888286	-1.0194668	0.4026975	0.7589979	1.0	82	tags=20%, list=2%, signal=20%	
TRANSCRIPTION, DNA-TEMPLATED	TRANSCRIPTION, DNA-TEMPLATED		105	-0.24779995	-1.0182722	0.44742268	0.7587422	1.0	996	tags=30%, list=24%, signal=39%	
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS	GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS		5	-0.5707396	-1.0182256	0.51329243	0.7563643	1.0	1695	tags=80%, list=41%, signal=135%	
NUCLEASE ACTIVITY	NUCLEASE ACTIVITY		63	-0.256986	-1.0178844	0.44295302	0.7545799	1.0	1119	tags=33%, list=27%, signal=45%	
AMINO ACID BINDING	AMINO ACID BINDING		14	-0.40555242	-1.0175883	0.43531826	0.75285983	1.0	245	tags=21%, list=6%, signal=23%	
REGULATION OF CELL SHAPE	REGULATION OF CELL SHAPE		46	-0.31678423	-1.0173967	0.4291939	0.7508254	1.0	1407	tags=37%, list=34%, signal=55%	
S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY	S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY		9	-0.43727803	-1.0163231	0.45990565	0.75042385	1.0	633	tags=22%, list=15%, signal=26%	
DETOXIFICATION OF COPPER ION	DETOXIFICATION OF COPPER ION		6	-0.6298529	-1.0157288	0.44	0.7491804	1.0	1542	tags=100%, list=37%, signal=159%	
PROTON-TRANSPORTING ATP SYNTHASE COMPLEX, CATALYTIC CORE F(1)	PROTON-TRANSPORTING ATP SYNTHASE COMPLEX, CATALYTIC CORE F(1)		6	-0.6346762	-1.0133357	0.49115044	0.751217	1.0	77	tags=17%, list=2%, signal=17%	
GTP BINDING	GTP BINDING		43	-0.25618368	-1.011541	0.42494226	0.7522722	1.0	1102	tags=37%, list=27%, signal=50%	
PEPTIDOGLYCAN METABOLIC PROCESS	PEPTIDOGLYCAN METABOLIC PROCESS		18	-0.3958955	-1.0063212	0.44769874	0.759652	1.0	229	tags=17%, list=6%, signal=18%	
GALACTOSE METABOLIC PROCESS	GALACTOSE METABOLIC PROCESS		6	-0.5302921	-1.0000896	0.5251938	0.7687353	1.0	658	tags=50%, list=16%, signal=59%	
ONE-CARBON METABOLIC PROCESS	ONE-CARBON METABOLIC PROCESS		9	-0.40476522	-0.9984612	0.44585988	0.76924753	1.0	1340	tags=56%, list=32%, signal=82%	
METHIONINE BIOSYNTHETIC PROCESS	METHIONINE BIOSYNTHETIC PROCESS		15	-0.3395509	-0.997281	0.46308726	0.76903176	1.0	1129	tags=47%, list=27%, signal=64%	
ELECTRON TRANSPORT CHAIN	ELECTRON TRANSPORT CHAIN		68	-0.2504298	-0.9926721	0.43625498	0.7752398	1.0	1051	tags=32%, list=25%, signal=43%	
TRICARBOXYLIC ACID CYCLE	TRICARBOXYLIC ACID CYCLE		29	-0.39283922	-0.9915814	0.50403225	0.7749327	1.0	1002	tags=48%, list=24%, signal=63%	
SUCCINATE TRANSMEMBRANE TRANSPORT	SUCCINATE TRANSMEMBRANE TRANSPORT		6	-0.44230324	-0.9884428	0.46978557	0.7782067	1.0	7	tags=17%, list=0%, signal=17%	
RESPONSE TO X-RAY	RESPONSE TO X-RAY		17	-0.3083814	-0.98815536	0.4804878	0.7763222	1.0	436	tags=18%, list=10%, signal=20%	
PROTEIN-DNA COMPLEX	PROTEIN-DNA COMPLEX		47	-0.27638915	-0.98700565	0.5084746	0.7759232	1.0	1115	tags=32%, list=27%, signal=43%	
ELECTRON TRANSFER ACTIVITY	ELECTRON TRANSFER ACTIVITY		85	-0.2575245	-0.9851869	0.47046843	0.7767999	1.0	1051	tags=32%, list=25%, signal=42%	
MOLYBDENUM ION BINDING	MOLYBDENUM ION BINDING		16	-0.38252687	-0.98518574	0.47887325	0.7744171	1.0	1330	tags=56%, list=32%, signal=82%	
DNA REPLICATION	DNA REPLICATION		47	-0.3150843	-0.9805459	0.47816092	0.78044385	1.0	829	tags=23%, list=20%, signal=29%	
INTRACELLULAR PH ELEVATION	INTRACELLULAR PH ELEVATION		5	-0.6309275	-0.9756411	0.45590994	0.7865159	1.0	1163	tags=80%, list=28%, signal=111%	
MECHANOSENSITIVE ION CHANNEL ACTIVITY	MECHANOSENSITIVE ION CHANNEL ACTIVITY		7	-0.3777293	-0.97457176	0.46414343	0.7860078	1.0	1471	tags=71%, list=35%, signal=110%	
PROTEIN REPAIR	PROTEIN REPAIR		10	-0.38524878	-0.97378737	0.5108481	0.7849932	1.0	154	tags=20%, list=4%, signal=21%	
AEROBIC RESPIRATION	AEROBIC RESPIRATION		25	-0.34108135	-0.96795326	0.5074946	0.7929265	1.0	616	tags=28%, list=15%, signal=33%	
L-ASCORBIC ACID CATABOLIC PROCESS	L-ASCORBIC ACID CATABOLIC PROCESS		5	-0.43897682	-0.9663535	0.53521127	0.7935442	1.0	884	tags=40%, list=21%, signal=51%	
COBALAMIN BIOSYNTHETIC PROCESS	COBALAMIN BIOSYNTHETIC PROCESS		8	-0.4377887	-0.96319693	0.512974	0.79680234	1.0	1176	tags=50%, list=28%, signal=70%	
CELLULAR COPPER ION HOMEOSTASIS	CELLULAR COPPER ION HOMEOSTASIS		5	-0.6297011	-0.9624459	0.4964539	0.79572606	1.0	1542	tags=100%, list=37%, signal=159%	
ARGININE BIOSYNTHETIC PROCESS	ARGININE BIOSYNTHETIC PROCESS		13	-0.3926459	-0.9602739	0.50630254	0.79701215	1.0	801	tags=38%, list=19%, signal=48%	
ENZYME ACTIVATOR ACTIVITY	ENZYME ACTIVATOR ACTIVITY		11	-0.37782255	-0.9592472	0.51329243	0.79634744	1.0	1194	tags=45%, list=29%, signal=64%	
FUCOSE METABOLIC PROCESS	FUCOSE METABOLIC PROCESS		7	-0.4783777	-0.9574018	0.51111114	0.7971127	1.0	1293	tags=57%, list=31%, signal=83%	
ENDOPEPTIDASE ACTIVITY	ENDOPEPTIDASE ACTIVITY		20	-0.35749042	-0.95155907	0.50211865	0.80506456	1.0	223	tags=15%, list=5%, signal=16%	
D-GLUCONATE CATABOLIC PROCESS	D-GLUCONATE CATABOLIC PROCESS		7	-0.47230858	-0.9489422	0.51953125	0.8071084	1.0	831	tags=43%, list=20%, signal=53%	
DIPEPTIDE TRANSPORT	DIPEPTIDE TRANSPORT		5	-0.42164776	-0.9424682	0.5814978	0.8160407	1.0	1211	tags=40%, list=29%, signal=56%	
POSITIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	POSITIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		69	-0.2408474	-0.94143	0.562	0.81558913	1.0	1078	tags=33%, list=26%, signal=44%	
CELLULAR METABOLIC PROCESS	CELLULAR METABOLIC PROCESS		7	-0.35116467	-0.94084054	0.56512606	0.8142019	1.0	123	tags=14%, list=3%, signal=15%	
DNA-DEPENDENT ATPASE ACTIVITY	DNA-DEPENDENT ATPASE ACTIVITY		10	-0.41028205	-0.93705773	0.5134529	0.8181604	1.0	889	tags=40%, list=21%, signal=51%	
DOUBLE-STRAND BREAK REPAIR	DOUBLE-STRAND BREAK REPAIR		7	-0.39889997	-0.9350517	0.5073069	0.819239	1.0	343	tags=14%, list=8%, signal=16%	
CELLULAR HYPEROSMOTIC RESPONSE	CELLULAR HYPEROSMOTIC RESPONSE		5	-0.42282385	-0.93305117	0.5443787	0.8200471	1.0	699	tags=40%, list=17%, signal=48%	
SUCCINATE DEHYDROGENASE ACTIVITY	SUCCINATE DEHYDROGENASE ACTIVITY		7	-0.43358654	-0.9327812	0.54268295	0.81810254	1.0	1030	tags=57%, list=25%, signal=76%	
CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY	CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY		8	-0.38417205	-0.9318482	0.62096775	0.81728864	1.0	1127	tags=38%, list=27%, signal=51%	
CHAPERONE-MEDIATED PROTEIN FOLDING	CHAPERONE-MEDIATED PROTEIN FOLDING		26	-0.26763198	-0.93088317	0.5642202	0.8165496	1.0	609	tags=19%, list=15%, signal=22%	
TRNA AMINOACYLATION	TRNA AMINOACYLATION		7	-0.4833918	-0.9301305	0.5482456	0.8155142	1.0	1348	tags=71%, list=32%, signal=106%	
TRANSFERASE ACTIVITY, TRANSFERRING GLYCOSYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING GLYCOSYL GROUPS		59	-0.2557587	-0.9289383	0.49078342	0.8154062	1.0	1153	tags=36%, list=28%, signal=49%	
BILE ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	BILE ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		12	-0.39845258	-0.92679185	0.5287611	0.8167492	1.0	1415	tags=42%, list=34%, signal=63%	
RESPONSE TO HYDROGEN PEROXIDE	RESPONSE TO HYDROGEN PEROXIDE		6	-0.39517823	-0.9264288	0.5481928	0.8150598	1.0	1354	tags=67%, list=33%, signal=99%	
CELL DIVISION	CELL DIVISION		73	-0.24768206	-0.92637855	0.52747256	0.81283325	1.0	1268	tags=29%, list=31%, signal=41%	
ATPASE-COUPLED TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED TRANSMEMBRANE TRANSPORTER ACTIVITY		19	-0.3418242	-0.9252486	0.53503186	0.8123441	1.0	835	tags=26%, list=20%, signal=33%	
THIOLESTER HYDROLASE ACTIVITY	THIOLESTER HYDROLASE ACTIVITY		7	-0.40121028	-0.92323565	0.6212766	0.81334174	1.0	1432	tags=57%, list=34%, signal=87%	
DNA REPAIR	DNA REPAIR		75	-0.24524227	-0.9215533	0.51827955	0.8138367	1.0	1449	tags=44%, list=35%, signal=66%	
HYDROLASE ACTIVITY, ACTING ON ACID ANHYDRIDES, IN PHOSPHORUS-CONTAINING ANHYDRIDES	HYDROLASE ACTIVITY, ACTING ON ACID ANHYDRIDES, IN PHOSPHORUS-CONTAINING ANHYDRIDES		9	-0.42019054	-0.92150897	0.6189555	0.8116393	1.0	1456	tags=78%, list=35%, signal=120%	
LIPID METABOLIC PROCESS	LIPID METABOLIC PROCESS		74	-0.23303685	-0.92148876	0.52262443	0.8093889	1.0	1179	tags=38%, list=28%, signal=52%	
COFACTOR BINDING	COFACTOR BINDING		11	-0.3577455	-0.9212019	0.5871369	0.80758965	1.0	881	tags=36%, list=21%, signal=46%	
NUCLEOTIDYLTRANSFERASE ACTIVITY	NUCLEOTIDYLTRANSFERASE ACTIVITY		45	-0.26062378	-0.919647	0.5588915	0.80794233	1.0	1371	tags=38%, list=33%, signal=56%	
POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY	POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.4824298	-0.91398674	0.598	0.81484085	1.0	1791	tags=67%, list=43%, signal=117%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		28	-0.30798966	-0.9126326	0.5394191	0.81479484	1.0	863	tags=36%, list=21%, signal=45%	
DNA DUPLEX UNWINDING	DNA DUPLEX UNWINDING		13	-0.35106266	-0.91239744	0.5676856	0.8129535	1.0	902	tags=31%, list=22%, signal=39%	
FATTY ACID METABOLIC PROCESS	FATTY ACID METABOLIC PROCESS		32	-0.276876	-0.9120221	0.5337995	0.8113443	1.0	1166	tags=44%, list=28%, signal=60%	
PLASMID MAINTENANCE	PLASMID MAINTENANCE		6	-0.38052967	-0.90759254	0.5562914	0.8159652	1.0	98	tags=17%, list=2%, signal=17%	
PENTOSE CATABOLIC PROCESS	PENTOSE CATABOLIC PROCESS		8	-0.39017013	-0.90201986	0.5324165	0.82263154	1.0	187	tags=13%, list=5%, signal=13%	
ARGININE BIOSYNTHETIC PROCESS VIA ORNITHINE	ARGININE BIOSYNTHETIC PROCESS VIA ORNITHINE		8	-0.43827552	-0.90164334	0.5833333	0.8209949	1.0	1524	tags=75%, list=37%, signal=118%	
SUCCINATE DEHYDROGENASE (UBIQUINONE) ACTIVITY	SUCCINATE DEHYDROGENASE (UBIQUINONE) ACTIVITY		6	-0.44172382	-0.89738256	0.6081081	0.8258608	1.0	939	tags=50%, list=23%, signal=65%	
NUCLEOBASE-CONTAINING COMPOUND METABOLIC PROCESS	NUCLEOBASE-CONTAINING COMPOUND METABOLIC PROCESS		9	-0.37999144	-0.89618057	0.57563025	0.82541335	1.0	489	tags=33%, list=12%, signal=38%	
SINGLE-SPECIES BIOFILM FORMATION ON INANIMATE SUBSTRATE	SINGLE-SPECIES BIOFILM FORMATION ON INANIMATE SUBSTRATE		8	-0.34654513	-0.8915265	0.67114097	0.830413	1.0	948	tags=50%, list=23%, signal=65%	
NEGATIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	NEGATIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		94	-0.20478956	-0.886765	0.66233766	0.8356149	1.0	1157	tags=32%, list=28%, signal=43%	
PLASMA MEMBRANE PROTEIN COMPLEX	PLASMA MEMBRANE PROTEIN COMPLEX		6	-0.5040888	-0.88265073	0.64908725	0.8398417	1.0	1980	tags=83%, list=48%, signal=159%	
ARGININE CATABOLIC PROCESS	ARGININE CATABOLIC PROCESS		7	-0.47970974	-0.88154113	0.6	0.8392288	1.0	1680	tags=71%, list=40%, signal=120%	
ATP BIOSYNTHETIC PROCESS	ATP BIOSYNTHETIC PROCESS		9	-0.47258145	-0.87798727	0.605428	0.8426073	1.0	77	tags=11%, list=2%, signal=11%	
ENZYME INHIBITOR ACTIVITY	ENZYME INHIBITOR ACTIVITY		7	-0.36852947	-0.87504524	0.613924	0.8447706	1.0	438	tags=29%, list=11%, signal=32%	
ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.40598246	-0.86778337	0.62236285	0.8534912	1.0	690	tags=33%, list=17%, signal=40%	
DNA-DIRECTED 5'-3' RNA POLYMERASE ACTIVITY	DNA-DIRECTED 5'-3' RNA POLYMERASE ACTIVITY		7	-0.37425974	-0.8654995	0.5825688	0.85471964	1.0	186	tags=14%, list=4%, signal=15%	
RIBOSOME BINDING	RIBOSOME BINDING		27	-0.27274677	-0.86392283	0.63380283	0.85475963	1.0	713	tags=22%, list=17%, signal=27%	
ATP-BINDING CASSETTE (ABC) TRANSPORTER COMPLEX	ATP-BINDING CASSETTE (ABC) TRANSPORTER COMPLEX		100	-0.22508611	-0.8610679	0.64349777	0.8567954	1.0	840	tags=20%, list=20%, signal=24%	
PROTEIN FOLDING CHAPERONE	PROTEIN FOLDING CHAPERONE		7	-0.39575347	-0.8606625	0.63901347	0.8551013	1.0	428	tags=29%, list=10%, signal=32%	
HYPEROSMOTIC RESPONSE	HYPEROSMOTIC RESPONSE		8	-0.41795257	-0.85994434	0.6305733	0.85387385	1.0	836	tags=50%, list=20%, signal=62%	
CARBOHYDRATE BINDING	CARBOHYDRATE BINDING		20	-0.2961838	-0.8596037	0.6280488	0.8521082	1.0	398	tags=20%, list=10%, signal=22%	
GLUTAMINE METABOLIC PROCESS	GLUTAMINE METABOLIC PROCESS		15	-0.3172783	-0.8546009	0.6497696	0.85743713	1.0	843	tags=33%, list=20%, signal=42%	
PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS		18	-0.39949057	-0.85261244	0.57731956	0.85833067	1.0	1340	tags=44%, list=32%, signal=65%	
DIVISION SEPTUM ASSEMBLY	DIVISION SEPTUM ASSEMBLY		14	-0.2685746	-0.85190904	0.6940928	0.8571708	1.0	958	tags=29%, list=23%, signal=37%	
HYDROLASE ACTIVITY, ACTING ON ESTER BONDS	HYDROLASE ACTIVITY, ACTING ON ESTER BONDS		17	-0.27170593	-0.8466139	0.66883117	0.8630734	1.0	727	tags=24%, list=18%, signal=28%	
LIPOPROTEIN LOCALIZATION TO OUTER MEMBRANE	LIPOPROTEIN LOCALIZATION TO OUTER MEMBRANE		5	-0.51554364	-0.8464805	0.6843137	0.86110246	1.0	1932	tags=60%, list=47%, signal=112%	
CELL SEPTUM	CELL SEPTUM		5	-0.37591243	-0.84410745	0.6860707	0.8625548	1.0	1268	tags=40%, list=31%, signal=58%	
2 IRON, 2 SULFUR CLUSTER BINDING	2 IRON, 2 SULFUR CLUSTER BINDING		33	-0.2623523	-0.8430053	0.6703297	0.8619417	1.0	1013	tags=36%, list=24%, signal=48%	
DNA HELICASE ACTIVITY	DNA HELICASE ACTIVITY		14	-0.3065418	-0.84224844	0.6113537	0.8608252	1.0	902	tags=29%, list=22%, signal=36%	
DAMAGED DNA BINDING	DAMAGED DNA BINDING		8	-0.38293627	-0.84186393	0.6310044	0.85914814	1.0	889	tags=38%, list=21%, signal=48%	
PENICILLIN BINDING	PENICILLIN BINDING		11	-0.27778554	-0.84099674	0.6517094	0.8581809	1.0	728	tags=18%, list=18%, signal=22%	
NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS	NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS		66	-0.2169515	-0.8384024	0.6643836	0.8599242	1.0	1119	tags=32%, list=27%, signal=43%	
CATION TRANSPORT	CATION TRANSPORT		14	-0.29949442	-0.83571756	0.66597074	0.8615891	1.0	799	tags=21%, list=19%, signal=26%	
URACIL CATABOLIC PROCESS	URACIL CATABOLIC PROCESS		10	-0.32703495	-0.8329399	0.6363636	0.8635217	1.0	458	tags=20%, list=11%, signal=22%	
ACETYLTRANSFERASE ACTIVITY	ACETYLTRANSFERASE ACTIVITY		10	-0.28934503	-0.83152986	0.7242798	0.8633845	1.0	803	tags=30%, list=19%, signal=37%	
DNA BINDING	DNA BINDING		414	-0.16074489	-0.8313973	0.77874184	0.86142015	1.0	1078	tags=27%, list=26%, signal=33%	
METHYLATION	METHYLATION		57	-0.22560982	-0.82843333	0.65422887	0.86343867	1.0	1076	tags=32%, list=26%, signal=42%	
ENDONUCLEASE ACTIVITY	ENDONUCLEASE ACTIVITY		41	-0.22841631	-0.82528526	0.6940452	0.86564136	1.0	1288	tags=39%, list=31%, signal=56%	
TRYPTOPHAN BIOSYNTHETIC PROCESS	TRYPTOPHAN BIOSYNTHETIC PROCESS		8	-0.3536912	-0.8228837	0.6889764	0.86677593	1.0	1048	tags=50%, list=25%, signal=67%	
DNA-BINDING TRANSCRIPTION REPRESSOR ACTIVITY	DNA-BINDING TRANSCRIPTION REPRESSOR ACTIVITY		28	-0.2430954	-0.82181203	0.7021739	0.8661812	1.0	1109	tags=36%, list=27%, signal=48%	
THIAMINE PYROPHOSPHATE BINDING	THIAMINE PYROPHOSPHATE BINDING		11	-0.29922658	-0.8215074	0.7602459	0.86446893	1.0	1228	tags=45%, list=30%, signal=64%	
REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		260	-0.17340969	-0.81847095	0.7382979	0.8669407	1.0	996	tags=25%, list=24%, signal=30%	
O ANTIGEN BIOSYNTHETIC PROCESS	O ANTIGEN BIOSYNTHETIC PROCESS		5	-0.51503164	-0.8155816	0.70469797	0.8688763	1.0	1798	tags=40%, list=43%, signal=70%	
SPERMIDINE BIOSYNTHETIC PROCESS	SPERMIDINE BIOSYNTHETIC PROCESS		6	-0.38872734	-0.81399447	0.6527197	0.8689379	1.0	664	tags=33%, list=16%, signal=40%	
NUCLEOTIDE-EXCISION REPAIR	NUCLEOTIDE-EXCISION REPAIR		6	-0.34626457	-0.80430025	0.6897275	0.880842	1.0	1288	tags=50%, list=31%, signal=72%	
CHROMOSOME SEGREGATION	CHROMOSOME SEGREGATION		13	-0.25345448	-0.802857	0.70089287	0.8806452	1.0	310	tags=15%, list=7%, signal=17%	
SEPTUM DIGESTION AFTER CYTOKINESIS	SEPTUM DIGESTION AFTER CYTOKINESIS		6	-0.33687	-0.800282	0.72727275	0.8820753	1.0	2757	tags=100%, list=66%, signal=297%	
PATHOGENESIS	PATHOGENESIS		8	-0.34484014	-0.79836446	0.672447	0.8824871	1.0	838	tags=25%, list=20%, signal=31%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORT	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORT		5	-0.4506514	-0.7974148	0.69162995	0.88163596	1.0	1422	tags=60%, list=34%, signal=91%	
THIOSULFATE SULFURTRANSFERASE ACTIVITY	THIOSULFATE SULFURTRANSFERASE ACTIVITY		5	-0.33329055	-0.7961773	0.72761905	0.8811985	1.0	931	tags=60%, list=22%, signal=77%	
GAMMA-AMINOBUTYRIC ACID CATABOLIC PROCESS	GAMMA-AMINOBUTYRIC ACID CATABOLIC PROCESS		5	-0.4039892	-0.7949352	0.7237113	0.8807638	1.0	1098	tags=60%, list=26%, signal=81%	
FAD BINDING	FAD BINDING		27	-0.26554626	-0.79338586	0.7051793	0.8808134	1.0	1232	tags=37%, list=30%, signal=52%	
DNA RESTRICTION-MODIFICATION SYSTEM	DNA RESTRICTION-MODIFICATION SYSTEM		8	-0.34662542	-0.79130846	0.6898608	0.8816549	1.0	733	tags=25%, list=18%, signal=30%	
NEGATIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY	NEGATIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY		6	-0.3724766	-0.79045266	0.7217899	0.880754	1.0	1421	tags=67%, list=34%, signal=101%	
FERREDOXIN HYDROGENASE COMPLEX	FERREDOXIN HYDROGENASE COMPLEX		8	-0.37304035	-0.77832294	0.7112069	0.89515454	1.0	1428	tags=38%, list=34%, signal=57%	
ACETOLACTATE SYNTHASE COMPLEX	ACETOLACTATE SYNTHASE COMPLEX		5	-0.415622	-0.7771315	0.7049505	0.89462537	1.0	2430	tags=100%, list=59%, signal=241%	
ENDORIBONUCLEASE ACTIVITY	ENDORIBONUCLEASE ACTIVITY		18	-0.2663842	-0.7769084	0.7173913	0.8927651	1.0	332	tags=17%, list=8%, signal=18%	
LYTIC TRANSGLYCOSYLASE ACTIVITY	LYTIC TRANSGLYCOSYLASE ACTIVITY		7	-0.332778	-0.77596426	0.7013575	0.8919527	1.0	885	tags=29%, list=21%, signal=36%	
