NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PYRIMIDINE NUCLEOBASE CATABOLIC PROCESS	PYRIMIDINE NUCLEOBASE CATABOLIC PROCESS		8	0.2596586	0.58324784	0.90588236	0.9879029	1.0	775	tags=38%, list=19%, signal=46%	
ATP SYNTHESIS COUPLED PROTON TRANSPORT	ATP SYNTHESIS COUPLED PROTON TRANSPORT		8	0.34933648	0.56586576	0.90019196	0.99703676	1.0	2704	tags=100%, list=65%, signal=286%	
PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM	PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM		8	0.34933648	0.56586576	0.90019196	0.9935012	1.0	2704	tags=100%, list=65%, signal=286%	
NEGATIVE REGULATION OF ENDORIBONUCLEASE ACTIVITY	NEGATIVE REGULATION OF ENDORIBONUCLEASE ACTIVITY		5	0.24933943	0.5515844	0.9707113	0.9995208	1.0	375	tags=20%, list=9%, signal=22%	
ACYL-COA HYDROLASE ACTIVITY	ACYL-COA HYDROLASE ACTIVITY		5	0.24158487	0.5460519	0.9772296	0.99973476	1.0	349	tags=20%, list=8%, signal=22%	
RESPONSE TO COPPER ION	RESPONSE TO COPPER ION		11	0.2645617	0.5435649	0.8378378	0.9977067	1.0	267	tags=18%, list=6%, signal=19%	
FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		5	0.29050142	0.53799707	0.9230769	0.9975229	1.0	2947	tags=100%, list=71%, signal=344%	
DNA POLYMERASE III, CORE COMPLEX	DNA POLYMERASE III, CORE COMPLEX		5	0.23625846	0.53004396	0.9836066	0.9986955	1.0	3172	tags=100%, list=76%, signal=423%	
PHENYLACETATE CATABOLIC PROCESS	PHENYLACETATE CATABOLIC PROCESS		14	0.21164535	0.52771384	0.9186992	0.99662256	1.0	3276	tags=100%, list=79%, signal=472%	
PRENYLTRANSFERASE ACTIVITY	PRENYLTRANSFERASE ACTIVITY		5	0.26759887	0.5227322	0.94402987	0.9958377	1.0	3042	tags=100%, list=73%, signal=373%	
ADP-HEPTOSE-LIPOPOLYSACCHARIDE HEPTOSYLTRANSFERASE ACTIVITY	ADP-HEPTOSE-LIPOPOLYSACCHARIDE HEPTOSYLTRANSFERASE ACTIVITY		5	0.2751485	0.5165067	0.96146786	0.9956844	1.0	430	tags=20%, list=10%, signal=22%	
DNA-DIRECTED DNA POLYMERASE ACTIVITY	DNA-DIRECTED DNA POLYMERASE ACTIVITY		14	0.20649877	0.49824739	0.9462963	1.0	1.0	1276	tags=43%, list=31%, signal=62%	
BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING	BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING		5	0.23408872	0.48805517	1.0	1.0	1.0	3181	tags=100%, list=77%, signal=427%	
ZINC ION TRANSMEMBRANE TRANSPORT	ZINC ION TRANSMEMBRANE TRANSPORT		6	0.19908327	0.48738715	0.99614644	0.9984131	1.0	476	tags=17%, list=11%, signal=19%	
ANION TRANSMEMBRANE TRANSPORT	ANION TRANSMEMBRANE TRANSPORT		10	0.2338885	0.4847832	0.9695238	0.9960003	1.0	3183	tags=100%, list=77%, signal=427%	
POTASSIUM ION TRANSMEMBRANE TRANSPORT	POTASSIUM ION TRANSMEMBRANE TRANSPORT		16	0.18423608	0.4705025	0.962818	0.99788016	1.0	1065	tags=25%, list=26%, signal=33%	
IRON ION HOMEOSTASIS	IRON ION HOMEOSTASIS		28	0.21890916	0.46987557	0.8597561	0.9946732	1.0	3249	tags=100%, list=78%, signal=456%	
BILE ACID AND BILE SALT TRANSPORT	BILE ACID AND BILE SALT TRANSPORT		15	0.17761678	0.45390567	0.95714283	0.99616486	1.0	1026	tags=27%, list=25%, signal=35%	
RRNA METHYLATION	RRNA METHYLATION		12	0.20943154	0.45021752	0.9476534	0.99395007	1.0	873	tags=25%, list=21%, signal=32%	
CELLULAR RESPONSE TO OSMOTIC STRESS	CELLULAR RESPONSE TO OSMOTIC STRESS		5	0.20639156	0.44405657	0.99605525	0.9921901	1.0	1214	tags=40%, list=29%, signal=56%	
FRUCTOSE TRANSMEMBRANE TRANSPORT	FRUCTOSE TRANSMEMBRANE TRANSPORT		6	0.22112451	0.44371495	0.9900596	0.98898834	1.0	1294	tags=33%, list=31%, signal=48%	
THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS	THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS		11	0.22309484	0.439185	0.97601473	0.98675394	1.0	1737	tags=55%, list=42%, signal=94%	
