NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CARBOHYDRATE TRANSMEMBRANE TRANSPORTER ACTIVITY	CARBOHYDRATE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.40732136	0.84786963	0.6613546	0.92965883	1.0	1015	tags=33%, list=24%, signal=44%	
NAD BIOSYNTHETIC PROCESS	NAD BIOSYNTHETIC PROCESS		9	0.35458237	0.84780383	0.6730769	0.92642826	1.0	1475	tags=78%, list=36%, signal=120%	
LYSINE BIOSYNTHETIC PROCESS	LYSINE BIOSYNTHETIC PROCESS		9	0.34025094	0.8441624	0.6316832	0.92857355	1.0	2742	tags=100%, list=66%, signal=294%	
AMINO ACID BINDING	AMINO ACID BINDING		14	0.32325372	0.8393961	0.6833667	0.9322876	1.0	1105	tags=43%, list=27%, signal=58%	
CELLULAR AMINO ACID CATABOLIC PROCESS	CELLULAR AMINO ACID CATABOLIC PROCESS		8	0.39832172	0.8386539	0.6987952	0.9301553	1.0	428	tags=25%, list=10%, signal=28%	
TRANSFERASE ACTIVITY	TRANSFERASE ACTIVITY		532	0.17981899	0.83760333	0.75463915	0.928388	1.0	765	tags=17%, list=18%, signal=18%	
RESPONSE TO HEAT	RESPONSE TO HEAT		52	0.3002112	0.8266009	0.65234375	0.9421529	1.0	1018	tags=25%, list=25%, signal=33%	
ETHANOLAMINE CATABOLIC PROCESS	ETHANOLAMINE CATABOLIC PROCESS		13	0.36701274	0.8236246	0.6959184	0.9434637	1.0	1195	tags=38%, list=29%, signal=54%	
BACTERIAL-TYPE RNA POLYMERASE CORE ENZYME BINDING	BACTERIAL-TYPE RNA POLYMERASE CORE ENZYME BINDING		5	0.37757394	0.8218985	0.721519	0.9429403	1.0	461	tags=40%, list=11%, signal=45%	
DIOXYGENASE ACTIVITY	DIOXYGENASE ACTIVITY		9	0.4097385	0.81947625	0.75	0.94312185	1.0	535	tags=22%, list=13%, signal=25%	
COBALAMIN BIOSYNTHETIC PROCESS	COBALAMIN BIOSYNTHETIC PROCESS		8	0.32710588	0.8158233	0.6886598	0.9454105	1.0	128	tags=13%, list=3%, signal=13%	
MEMBRANE ORGANIZATION	MEMBRANE ORGANIZATION		5	0.48529416	0.8151462	0.71564883	0.94332606	1.0	2139	tags=100%, list=52%, signal=206%	
PENTOSE-PHOSPHATE SHUNT, NON-OXIDATIVE BRANCH	PENTOSE-PHOSPHATE SHUNT, NON-OXIDATIVE BRANCH		7	0.34052935	0.8092504	0.6768916	0.94879246	1.0	765	tags=29%, list=18%, signal=35%	
HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES	HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES		7	0.3949633	0.80786365	0.7185629	0.9474631	1.0	1095	tags=57%, list=26%, signal=77%	
TRANSPORTER ACTIVITY	TRANSPORTER ACTIVITY		65	0.20918839	0.8046888	0.72908366	0.9490395	1.0	317	tags=9%, list=8%, signal=10%	
CARBOXYLIC ACID METABOLIC PROCESS	CARBOXYLIC ACID METABOLIC PROCESS		6	0.40669346	0.8043548	0.7096154	0.9461715	1.0	1017	tags=33%, list=24%, signal=44%	
ISOLEUCINE BIOSYNTHETIC PROCESS	ISOLEUCINE BIOSYNTHETIC PROCESS		12	0.41429526	0.80410343	0.74653465	0.94333327	1.0	1563	tags=58%, list=38%, signal=93%	
PROTEIN PHOSPHORYLATION	PROTEIN PHOSPHORYLATION		11	0.2757589	0.7947182	0.7084112	0.9537054	1.0	848	tags=36%, list=20%, signal=46%	
RESPONSE TO PH	RESPONSE TO PH		6	0.43220025	0.7920186	0.73745173	0.95457435	1.0	101	tags=17%, list=2%, signal=17%	
ENOYL-COA HYDRATASE ACTIVITY	ENOYL-COA HYDRATASE ACTIVITY		7	0.42329958	0.79123414	0.75409836	0.9523911	1.0	2397	tags=100%, list=58%, signal=236%	
PROTEIN PEPTIDYL-PROLYL ISOMERIZATION	PROTEIN PEPTIDYL-PROLYL ISOMERIZATION		10	0.3076862	0.79120636	0.6494024	0.9491939	1.0	614	tags=20%, list=15%, signal=23%	
PEPTIDYL-PROLYL CIS-TRANS ISOMERASE ACTIVITY	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE ACTIVITY		10	0.3076862	0.79120636	0.6494024	0.94599795	1.0	614	tags=20%, list=15%, signal=23%	
ALDEHYDE-LYASE ACTIVITY	ALDEHYDE-LYASE ACTIVITY		13	0.30809364	0.790053	0.7659138	0.9444147	1.0	573	tags=15%, list=14%, signal=18%	
ENZYME REGULATOR ACTIVITY	ENZYME REGULATOR ACTIVITY		5	0.42407537	0.7870864	0.70428014	0.94532555	1.0	1163	tags=40%, list=28%, signal=55%	
INTRINSIC COMPONENT OF CELL OUTER MEMBRANE	INTRINSIC COMPONENT OF CELL OUTER MEMBRANE		10	0.30208838	0.786934	0.75941426	0.9423509	1.0	1089	tags=40%, list=26%, signal=54%	
HSLUV PROTEASE COMPLEX	HSLUV PROTEASE COMPLEX		5	0.40775746	0.7818754	0.6924565	0.9462186	1.0	1343	tags=80%, list=32%, signal=118%	
OXIDOREDUCTASE ACTIVITY	OXIDOREDUCTASE ACTIVITY		337	0.23485051	0.78090477	0.734127	0.94461155	1.0	650	tags=18%, list=16%, signal=20%	
FAD BINDING	FAD BINDING		27	0.3000658	0.7803613	0.723658	0.94219023	1.0	884	tags=30%, list=21%, signal=37%	
PEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	PEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		17	0.25467372	0.7789761	0.75403225	0.9408824	1.0	619	tags=18%, list=15%, signal=21%	
BAM PROTEIN COMPLEX	BAM PROTEIN COMPLEX		5	0.35197684	0.77870935	0.689243	0.9381525	1.0	2692	tags=100%, list=65%, signal=284%	
RESPONSE TO COLD	RESPONSE TO COLD		13	0.33902597	0.7779104	0.694332	0.9360744	1.0	1075	tags=46%, list=26%, signal=62%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, TERMINATION	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, TERMINATION		9	0.37973565	0.7773064	0.73477405	0.9340279	1.0	1317	tags=44%, list=32%, signal=65%	
QUORUM SENSING	QUORUM SENSING		6	0.39376798	0.77325755	0.74647886	0.9366314	1.0	1501	tags=50%, list=36%, signal=78%	
METABOLIC PROCESS	METABOLIC PROCESS		116	0.19896664	0.77052104	0.74596775	0.937302	1.0	417	tags=9%, list=10%, signal=10%	
DNA REPAIR	DNA REPAIR		75	0.20782216	0.76797116	0.7299413	0.9377431	1.0	705	tags=16%, list=17%, signal=19%	
PENTOSE CATABOLIC PROCESS	PENTOSE CATABOLIC PROCESS		8	0.35439876	0.7655925	0.74380165	0.93787724	1.0	573	tags=25%, list=14%, signal=29%	
BIOSYNTHETIC PROCESS	BIOSYNTHETIC PROCESS		46	0.18544118	0.7645863	0.81376517	0.9361098	1.0	177	tags=4%, list=4%, signal=4%	
SUGAR-PHOSPHATASE ACTIVITY	SUGAR-PHOSPHATASE ACTIVITY		6	0.3537497	0.7629249	0.736	0.9353208	1.0	2685	tags=100%, list=65%, signal=282%	
N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY	N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY		5	0.33635363	0.7621659	0.77131784	0.93341064	1.0	1248	tags=60%, list=30%, signal=86%	
PROPIONATE CATABOLIC PROCESS, 2-METHYLCITRATE CYCLE	PROPIONATE CATABOLIC PROCESS, 2-METHYLCITRATE CYCLE		5	0.37543288	0.76084757	0.8148893	0.9322631	1.0	1125	tags=40%, list=27%, signal=55%	
HEME BIOSYNTHETIC PROCESS	HEME BIOSYNTHETIC PROCESS		7	0.31934395	0.7589884	0.8067227	0.9315858	1.0	2828	tags=100%, list=68%, signal=313%	
CYCLIC-DI-GMP BINDING	CYCLIC-DI-GMP BINDING		5	0.33377042	0.75575674	0.7703252	0.9327384	1.0	779	tags=40%, list=19%, signal=49%	
ATP-DEPENDENT PEPTIDASE ACTIVITY	ATP-DEPENDENT PEPTIDASE ACTIVITY		7	0.32640603	0.7546307	0.7480159	0.93116575	1.0	1252	tags=43%, list=30%, signal=61%	
CHOLINE TRANSPORT	CHOLINE TRANSPORT		5	0.4344821	0.75239	0.7624751	0.9311532	1.0	471	tags=20%, list=11%, signal=23%	
GLUTATHIONE TRANSMEMBRANE TRANSPORT	GLUTATHIONE TRANSMEMBRANE TRANSPORT		5	0.40549666	0.7516611	0.7515528	0.92901045	1.0	2470	tags=100%, list=59%, signal=246%	
BACTERIAL-TYPE CIS-REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING	BACTERIAL-TYPE CIS-REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING		29	0.24093673	0.74632347	0.7917485	0.9328826	1.0	512	tags=21%, list=12%, signal=23%	
ANCHORED COMPONENT OF CELL OUTER MEMBRANE	ANCHORED COMPONENT OF CELL OUTER MEMBRANE		5	0.39990246	0.7455601	0.78642714	0.9307954	1.0	145	tags=20%, list=3%, signal=21%	
UNFOLDED PROTEIN BINDING	UNFOLDED PROTEIN BINDING		22	0.3131598	0.7428187	0.7283237	0.9309729	1.0	118	tags=9%, list=3%, signal=9%	
TRANSAMINASE ACTIVITY	TRANSAMINASE ACTIVITY		22	0.27692962	0.7401786	0.8084291	0.93159956	1.0	1166	tags=27%, list=28%, signal=38%	
PROTEIN REFOLDING	PROTEIN REFOLDING		12	0.32202205	0.73945856	0.7067669	0.9296045	1.0	710	tags=25%, list=17%, signal=30%	
ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY	ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY		6	0.37558803	0.73444897	0.809901	0.9330713	1.0	582	tags=33%, list=14%, signal=39%	
ATPASE ACTIVITY	ATPASE ACTIVITY		117	0.19598582	0.7213739	0.8742138	0.9455997	1.0	524	tags=12%, list=13%, signal=13%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		21	0.29704264	0.72115844	0.80350196	0.9429842	1.0	1041	tags=38%, list=25%, signal=51%	
IDENTICAL PROTEIN BINDING	IDENTICAL PROTEIN BINDING		384	0.15574615	0.7203936	0.88521403	0.9410047	1.0	739	tags=15%, list=18%, signal=17%	
CARBON PHOSPHORUS LYASE COMPLEX	CARBON PHOSPHORUS LYASE COMPLEX		5	0.32336023	0.7094662	0.8707071	0.95162684	1.0	498	tags=20%, list=12%, signal=23%	
SIDEROPHORE TRANSMEMBRANE TRANSPORT	SIDEROPHORE TRANSMEMBRANE TRANSPORT		9	0.41417623	0.70826477	0.832	0.9503218	1.0	1100	tags=56%, list=26%, signal=75%	
DIAMINOPIMELATE BIOSYNTHETIC PROCESS	DIAMINOPIMELATE BIOSYNTHETIC PROCESS		5	0.3399229	0.7067763	0.79554653	0.94913596	1.0	2742	tags=100%, list=66%, signal=294%	
CELL ADHESION INVOLVED IN SINGLE-SPECIES BIOFILM FORMATION	CELL ADHESION INVOLVED IN SINGLE-SPECIES BIOFILM FORMATION		25	0.22255506	0.7067447	0.8166023	0.94631135	1.0	894	tags=28%, list=22%, signal=35%	
FRUCTOSE TRANSMEMBRANE TRANSPORT	FRUCTOSE TRANSMEMBRANE TRANSPORT		6	0.34023902	0.7007623	0.85796547	0.9502472	1.0	1433	tags=67%, list=35%, signal=102%	
ACETYL-COA C-ACYLTRANSFERASE ACTIVITY	ACETYL-COA C-ACYLTRANSFERASE ACTIVITY		5	0.3993899	0.6954318	0.8326613	0.95347714	1.0	1061	tags=40%, list=26%, signal=54%	
CATALYTIC ACTIVITY	CATALYTIC ACTIVITY		399	0.1678694	0.69502735	0.8830645	0.95111364	1.0	765	tags=16%, list=18%, signal=17%	
SULFUR COMPOUND METABOLIC PROCESS	SULFUR COMPOUND METABOLIC PROCESS		13	0.34891704	0.69482464	0.8515464	0.94854015	1.0	700	tags=38%, list=17%, signal=46%	
INTERNAL PEPTIDYL-LYSINE ACETYLATION	INTERNAL PEPTIDYL-LYSINE ACETYLATION		5	0.3053976	0.6785906	0.8626692	0.96359646	1.0	507	tags=20%, list=12%, signal=23%	
PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS		8	0.2553107	0.6780168	0.8821218	0.9614823	1.0	713	tags=25%, list=17%, signal=30%	
PROTEIN CATABOLIC PROCESS	PROTEIN CATABOLIC PROCESS		8	0.32545242	0.67755795	0.82941175	0.9591455	1.0	2803	tags=100%, list=67%, signal=307%	
ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.35672215	0.67481035	0.8128655	0.959394	1.0	973	tags=50%, list=23%, signal=65%	
DOUBLE-STRAND BREAK REPAIR	DOUBLE-STRAND BREAK REPAIR		7	0.29479855	0.6692977	0.8489066	0.96223104	1.0	673	tags=29%, list=16%, signal=34%	
RACEMASE AND EPIMERASE ACTIVITY, ACTING ON CARBOHYDRATES AND DERIVATIVES	RACEMASE AND EPIMERASE ACTIVITY, ACTING ON CARBOHYDRATES AND DERIVATIVES		8	0.294174	0.6692889	0.82244897	0.95942867	1.0	633	tags=25%, list=15%, signal=29%	
COFACTOR BINDING	COFACTOR BINDING		11	0.27827433	0.6679955	0.87246966	0.95803446	1.0	1223	tags=55%, list=29%, signal=77%	
MISMATCH REPAIR	MISMATCH REPAIR		10	0.272238	0.6646811	0.847561	0.95881855	1.0	136	tags=10%, list=3%, signal=10%	
TRANSFERASE ACTIVITY, TRANSFERRING PENTOSYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING PENTOSYL GROUPS		8	0.28082025	0.6636899	0.8484849	0.9570563	1.0	2988	tags=100%, list=72%, signal=356%	
FLAVIN ADENINE DINUCLEOTIDE BINDING	FLAVIN ADENINE DINUCLEOTIDE BINDING		60	0.19560911	0.65937716	0.9046693	0.9586259	1.0	887	tags=28%, list=21%, signal=36%	
CELL DIVISION	CELL DIVISION		73	0.18474135	0.6577845	0.80730224	0.9575388	1.0	1248	tags=32%, list=30%, signal=44%	
MALTOSE TRANSPORT	MALTOSE TRANSPORT		8	0.34090742	0.64964527	0.83531743	0.9628392	1.0	1591	tags=63%, list=38%, signal=101%	
PROTEIN DOMAIN SPECIFIC BINDING	PROTEIN DOMAIN SPECIFIC BINDING		11	0.27874818	0.64418316	0.8836735	0.9653486	1.0	1343	tags=64%, list=32%, signal=94%	
GLYCOLYTIC PROCESS	GLYCOLYTIC PROCESS		21	0.27501416	0.6421205	0.8145161	0.96453464	1.0	1080	tags=33%, list=26%, signal=45%	
GRAM-NEGATIVE-BACTERIUM-TYPE CELL OUTER MEMBRANE ASSEMBLY	GRAM-NEGATIVE-BACTERIUM-TYPE CELL OUTER MEMBRANE ASSEMBLY		13	0.24471869	0.637497	0.86290324	0.9660683	1.0	606	tags=15%, list=15%, signal=18%	
OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR		5	0.3851421	0.6354331	0.8926441	0.9653211	1.0	233	tags=20%, list=6%, signal=21%	
CELLULAR AMINO ACID METABOLIC PROCESS	CELLULAR AMINO ACID METABOLIC PROCESS		29	0.230943	0.63361585	0.9076621	0.964129	1.0	1155	tags=31%, list=28%, signal=43%	
NITRATE REDUCTASE COMPLEX	NITRATE REDUCTASE COMPLEX		6	0.34347704	0.63283306	0.85214007	0.9621212	1.0	927	tags=50%, list=22%, signal=64%	
GLUCOSE METABOLIC PROCESS	GLUCOSE METABOLIC PROCESS		12	0.22691053	0.6265755	0.9183673	0.9648105	1.0	1501	tags=50%, list=36%, signal=78%	
NAD BINDING	NAD BINDING		42	0.20499435	0.6153031	0.9048583	0.9719663	1.0	641	tags=17%, list=15%, signal=20%	
ENDOPEPTIDASE ACTIVITY	ENDOPEPTIDASE ACTIVITY		20	0.23573087	0.61517215	0.8843137	0.96936053	1.0	283	tags=10%, list=7%, signal=11%	
TRANSCRIPTION ANTITERMINATION FACTOR ACTIVITY, RNA BINDING	TRANSCRIPTION ANTITERMINATION FACTOR ACTIVITY, RNA BINDING		11	0.27543905	0.61328197	0.86530614	0.96830773	1.0	216	tags=9%, list=5%, signal=10%	
OXIDATION-REDUCTION PROCESS	OXIDATION-REDUCTION PROCESS		425	0.17440231	0.61041486	0.9498998	0.9682749	1.0	650	tags=16%, list=16%, signal=17%	
CARBOXY-LYASE ACTIVITY	CARBOXY-LYASE ACTIVITY		23	0.18871668	0.6069746	0.87329435	0.96844065	1.0	1534	tags=43%, list=37%, signal=69%	
THIOSULFATE SULFURTRANSFERASE ACTIVITY	THIOSULFATE SULFURTRANSFERASE ACTIVITY		5	0.3039517	0.6050988	0.9390244	0.96714854	1.0	831	tags=40%, list=20%, signal=50%	
NITROGEN UTILIZATION	NITROGEN UTILIZATION		7	0.34069788	0.5986683	0.888454	0.9698531	1.0	1565	tags=71%, list=38%, signal=114%	
LYASE ACTIVITY	LYASE ACTIVITY		161	0.15845367	0.5970903	0.9464286	0.9683645	1.0	1019	tags=22%, list=25%, signal=28%	
LIPID A BIOSYNTHETIC PROCESS	LIPID A BIOSYNTHETIC PROCESS		24	0.2121156	0.59533596	0.9114173	0.9671418	1.0	815	tags=29%, list=20%, signal=36%	
THREONINE BIOSYNTHETIC PROCESS	THREONINE BIOSYNTHETIC PROCESS		6	0.28902012	0.5932821	0.8986355	0.9660782	1.0	1568	tags=83%, list=38%, signal=134%	
MANGANESE ION BINDING	MANGANESE ION BINDING		49	0.16272768	0.58935016	0.9642147	0.9665117	1.0	182	tags=4%, list=4%, signal=4%	
CELL SEPTUM	CELL SEPTUM		5	0.29170677	0.58429414	0.913215	0.96755934	1.0	2942	tags=100%, list=71%, signal=343%	
DEFENSE RESPONSE TO VIRUS	DEFENSE RESPONSE TO VIRUS		8	0.2484922	0.57510334	0.9261477	0.9714804	1.0	3122	tags=100%, list=75%, signal=402%	
ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS	ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS		10	0.32209936	0.5711371	0.9009901	0.97160804	1.0	202	tags=10%, list=5%, signal=10%	
ENDORIBONUCLEASE ACTIVITY	ENDORIBONUCLEASE ACTIVITY		18	0.16833907	0.5685776	0.9757576	0.97076106	1.0	458	tags=11%, list=11%, signal=12%	
PHOSPHATE ION TRANSMEMBRANE TRANSPORT	PHOSPHATE ION TRANSMEMBRANE TRANSPORT		8	0.29316705	0.5654783	0.88842976	0.97028613	1.0	986	tags=50%, list=24%, signal=65%	
HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS	HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS		7	0.26006457	0.5452108	0.95555556	0.9808379	1.0	1354	tags=57%, list=33%, signal=85%	
SODIUM:PROTON ANTIPORTER ACTIVITY	SODIUM:PROTON ANTIPORTER ACTIVITY		6	0.24672586	0.54263175	0.9483471	0.97953886	1.0	869	tags=33%, list=21%, signal=42%	
IRON ION HOMEOSTASIS	IRON ION HOMEOSTASIS		28	0.3059892	0.54142505	0.9111111	0.97756636	1.0	1273	tags=36%, list=31%, signal=51%	
IRON ION BINDING	IRON ION BINDING		57	0.16106537	0.52688724	0.9941176	0.98331434	1.0	815	tags=19%, list=20%, signal=24%	
CARBOHYDRATE DERIVATIVE METABOLIC PROCESS	CARBOHYDRATE DERIVATIVE METABOLIC PROCESS		12	0.18358849	0.49962324	0.9878296	0.99378914	1.0	1352	tags=50%, list=33%, signal=74%	
AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS	AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS		19	0.18441032	0.49905738	0.9623016	0.99138147	1.0	955	tags=32%, list=23%, signal=41%	
LACTOSE TRANSPORT	LACTOSE TRANSPORT		5	0.25981885	0.4841989	0.98418975	0.99506515	1.0	359	tags=20%, list=9%, signal=22%	
INORGANIC PHOSPHATE TRANSMEMBRANE TRANSPORTER ACTIVITY	INORGANIC PHOSPHATE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.2685968	0.47459978	0.96218485	0.9959411	1.0	986	tags=50%, list=24%, signal=65%	
ALLANTOIN ASSIMILATION PATHWAY	ALLANTOIN ASSIMILATION PATHWAY		5	0.23993368	0.47447252	0.98841697	0.9933757	1.0	1006	tags=40%, list=24%, signal=53%	
CELL ADHESION	CELL ADHESION		37	0.1333858	0.46709517	0.9879518	0.9932486	1.0	1328	tags=38%, list=32%, signal=55%	
ANION TRANSMEMBRANE TRANSPORT	ANION TRANSMEMBRANE TRANSPORT		10	0.23980251	0.4544891	0.9874477	0.99501014	1.0	891	tags=30%, list=21%, signal=38%	
RESPONSE TO STARVATION	RESPONSE TO STARVATION		8	0.2070657	0.43421245	0.9904762	0.9977096	1.0	358	tags=13%, list=9%, signal=14%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY		6	0.21592703	0.4251251	1.0	0.99714863	1.0	511	tags=17%, list=12%, signal=19%	
PHOSPHATE ION TRANSPORT	PHOSPHATE ION TRANSPORT		10	0.2107704	0.42295286	0.9794239	0.99497145	1.0	1502	tags=60%, list=36%, signal=94%	
PILUS	PILUS		30	0.12723121	0.4178594	0.996	0.99342334	1.0	723	tags=17%, list=17%, signal=20%	
TRYPTOPHAN BIOSYNTHETIC PROCESS	TRYPTOPHAN BIOSYNTHETIC PROCESS		8	0.22119768	0.40745682	0.98804784	0.9925367	1.0	955	tags=38%, list=23%, signal=49%	
