NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
AMP BINDING	AMP BINDING		5	-0.43687332	-0.8600329	0.63946867	0.97567636	1.0	1525	tags=60%, list=37%, signal=95%	
RNA PHOSPHODIESTER BOND HYDROLYSIS, ENDONUCLEOLYTIC	RNA PHOSPHODIESTER BOND HYDROLYSIS, ENDONUCLEOLYTIC		23	-0.31067306	-0.8571385	0.63225806	0.9770133	1.0	362	tags=17%, list=9%, signal=19%	
CARBOHYDRATE DERIVATIVE BINDING	CARBOHYDRATE DERIVATIVE BINDING		11	-0.29674754	-0.85622835	0.65	0.9751599	1.0	120	tags=9%, list=3%, signal=9%	
NAD BINDING	NAD BINDING		42	-0.30277818	-0.85123116	0.6514286	0.9799356	1.0	1132	tags=40%, list=27%, signal=55%	
GALACTOSE TRANSMEMBRANE TRANSPORT	GALACTOSE TRANSMEMBRANE TRANSPORT		7	-0.43754372	-0.850196	0.65587044	0.97828466	1.0	1025	tags=57%, list=25%, signal=76%	
PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.44651198	-0.8500627	0.66875	0.975156	1.0	1189	tags=57%, list=29%, signal=80%	
RNA PROCESSING	RNA PROCESSING		21	-0.33749756	-0.8458851	0.64285713	0.97891414	1.0	1227	tags=43%, list=30%, signal=61%	
SIGNAL PEPTIDE PROCESSING	SIGNAL PEPTIDE PROCESSING		5	-0.3483348	-0.84425706	0.6624204	0.97815263	1.0	198	tags=20%, list=5%, signal=21%	
S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY	S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY		9	-0.4046569	-0.8410438	0.67030567	0.97983843	1.0	345	tags=22%, list=8%, signal=24%	
GRAM-NEGATIVE-BACTERIUM-TYPE CELL WALL	GRAM-NEGATIVE-BACTERIUM-TYPE CELL WALL		6	-0.38615158	-0.83984274	0.6527197	0.97838664	1.0	855	tags=33%, list=21%, signal=42%	
CHROMOSOME CONDENSATION	CHROMOSOME CONDENSATION		6	-0.40473467	-0.8385895	0.6770428	0.9770838	1.0	263	tags=17%, list=6%, signal=18%	
DEFENSE RESPONSE TO VIRUS	DEFENSE RESPONSE TO VIRUS		8	-0.39917505	-0.8369585	0.63917524	0.97625685	1.0	239	tags=25%, list=6%, signal=26%	
TRNA METHYLATION	TRNA METHYLATION		12	-0.41241348	-0.83396137	0.6666667	0.9777328	1.0	1366	tags=58%, list=33%, signal=87%	
GLUTAMATE BIOSYNTHETIC PROCESS	GLUTAMATE BIOSYNTHETIC PROCESS		7	-0.38821253	-0.83251774	0.6965649	0.97690606	1.0	265	tags=29%, list=6%, signal=30%	
PROTEIN HEXAMERIZATION	PROTEIN HEXAMERIZATION		12	-0.31939018	-0.8322822	0.6777344	0.973963	1.0	317	tags=17%, list=8%, signal=18%	
GLYOXYLATE CYCLE	GLYOXYLATE CYCLE		8	-0.4396203	-0.83064014	0.72200775	0.97345513	1.0	1519	tags=75%, list=37%, signal=118%	
RNA METHYLTRANSFERASE ACTIVITY	RNA METHYLTRANSFERASE ACTIVITY		11	-0.36766547	-0.8279302	0.6680942	0.97446716	1.0	782	tags=27%, list=19%, signal=34%	
NUCLEOBASE-CONTAINING SMALL MOLECULE INTERCONVERSION	NUCLEOBASE-CONTAINING SMALL MOLECULE INTERCONVERSION		18	-0.2847316	-0.82705635	0.63293654	0.9725887	1.0	1595	tags=56%, list=38%, signal=90%	
PHOSPHORYLATION	PHOSPHORYLATION		157	-0.17681658	-0.82572186	0.7789934	0.97146696	1.0	967	tags=27%, list=23%, signal=34%	
PHOSPHOTRANSFERASE ACTIVITY, PHOSPHATE GROUP AS ACCEPTOR	PHOSPHOTRANSFERASE ACTIVITY, PHOSPHATE GROUP AS ACCEPTOR		8	-0.38221887	-0.8251706	0.68172044	0.9692025	1.0	1613	tags=75%, list=39%, signal=122%	
CARBOHYDRATE TRANSMEMBRANE TRANSPORT	CARBOHYDRATE TRANSMEMBRANE TRANSPORT		38	-0.29692328	-0.82074827	0.701581	0.97277397	1.0	667	tags=26%, list=16%, signal=31%	
CELL ADHESION INVOLVED IN SINGLE-SPECIES BIOFILM FORMATION	CELL ADHESION INVOLVED IN SINGLE-SPECIES BIOFILM FORMATION		25	-0.25831473	-0.81965786	0.7653509	0.97117347	1.0	809	tags=24%, list=19%, signal=30%	
DNA REPLICATION	DNA REPLICATION		47	-0.2870486	-0.8179591	0.6761488	0.9705961	1.0	1320	tags=43%, list=32%, signal=62%	
IRON ION BINDING	IRON ION BINDING		57	-0.2314391	-0.81205106	0.7473684	0.97670394	1.0	665	tags=19%, list=16%, signal=23%	
STRUCTURAL CONSTITUENT OF RIBOSOME	STRUCTURAL CONSTITUENT OF RIBOSOME		58	-0.4180791	-0.81187326	0.6587771	0.9738155	1.0	1674	tags=83%, list=40%, signal=137%	
CYTOSOLIC SMALL RIBOSOMAL SUBUNIT	CYTOSOLIC SMALL RIBOSOMAL SUBUNIT		25	-0.38238394	-0.8106653	0.65488565	0.97255856	1.0	1633	tags=76%, list=39%, signal=124%	
CYTOSOL	CYTOSOL		987	-0.18084817	-0.8060681	0.75396824	0.97650045	1.0	1387	tags=37%, list=33%, signal=42%	
BACTERIAL-TYPE FLAGELLUM-DEPENDENT SWARMING MOTILITY	BACTERIAL-TYPE FLAGELLUM-DEPENDENT SWARMING MOTILITY		13	-0.42369622	-0.8060325	0.6608187	0.973394	1.0	1115	tags=46%, list=27%, signal=63%	
TRANSLATIONAL INITIATION	TRANSLATIONAL INITIATION		6	-0.48830128	-0.8057041	0.7468085	0.97075653	1.0	1694	tags=67%, list=41%, signal=112%	
COBALAMIN TRANSPORT	COBALAMIN TRANSPORT		7	-0.35717115	-0.8048561	0.6843137	0.9689391	1.0	572	tags=29%, list=14%, signal=33%	
CARBOHYDRATE METABOLIC PROCESS	CARBOHYDRATE METABOLIC PROCESS		140	-0.24868575	-0.8046697	0.71568626	0.96614563	1.0	576	tags=20%, list=14%, signal=22%	
ENDONUCLEASE ACTIVITY	ENDONUCLEASE ACTIVITY		41	-0.2462217	-0.8040145	0.6823028	0.96398985	1.0	1319	tags=37%, list=32%, signal=53%	
DORMANCY PROCESS	DORMANCY PROCESS		6	-0.3374217	-0.8004546	0.7408257	0.9663649	1.0	119	tags=17%, list=3%, signal=17%	
RIBOSOMAL LARGE SUBUNIT ASSEMBLY	RIBOSOMAL LARGE SUBUNIT ASSEMBLY		27	-0.41356793	-0.79971206	0.6694045	0.964303	1.0	1743	tags=85%, list=42%, signal=146%	
PROTEIN BINDING	PROTEIN BINDING		991	-0.16565035	-0.79738635	0.78348213	0.9646962	1.0	961	tags=25%, list=23%, signal=25%	
IDENTICAL PROTEIN BINDING	IDENTICAL PROTEIN BINDING		384	-0.17255141	-0.797346	0.78483605	0.9617227	1.0	1225	tags=32%, list=29%, signal=42%	
METHYLATION	METHYLATION		57	-0.252323	-0.79562145	0.69162995	0.96106094	1.0	862	tags=23%, list=21%, signal=28%	
NUCLEOID	NUCLEOID		16	-0.27098712	-0.79490155	0.6788793	0.95912313	1.0	567	tags=19%, list=14%, signal=22%	
ALDEHYDE-LYASE ACTIVITY	ALDEHYDE-LYASE ACTIVITY		13	-0.3374438	-0.7940052	0.74206346	0.95738655	1.0	1279	tags=46%, list=31%, signal=66%	
PROTEIN FOLDING CHAPERONE	PROTEIN FOLDING CHAPERONE		7	-0.4156622	-0.7928635	0.7235421	0.95597374	1.0	1718	tags=86%, list=41%, signal=146%	
PURINE NUCLEOBASE METABOLIC PROCESS	PURINE NUCLEOBASE METABOLIC PROCESS		10	-0.3779728	-0.7891753	0.7025948	0.9582874	1.0	900	tags=50%, list=22%, signal=64%	
TRNA BINDING	TRNA BINDING		42	-0.35000807	-0.78877616	0.70386267	0.9558574	1.0	1476	tags=62%, list=36%, signal=95%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY		6	-0.42167628	-0.78581464	0.764	0.9572382	1.0	737	tags=50%, list=18%, signal=61%	
RNA HELICASE ACTIVITY	RNA HELICASE ACTIVITY		7	-0.422401	-0.7843708	0.74242425	0.9563364	1.0	714	tags=29%, list=17%, signal=34%	
PEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	PEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		17	-0.24316567	-0.7808033	0.80753136	0.9582823	1.0	225	tags=12%, list=5%, signal=12%	
TYPE II PROTEIN SECRETION SYSTEM COMPLEX	TYPE II PROTEIN SECRETION SYSTEM COMPLEX		10	-0.36473158	-0.7803351	0.74832964	0.955949	1.0	591	tags=30%, list=14%, signal=35%	
HYDROLASE ACTIVITY, ACTING ON ESTER BONDS	HYDROLASE ACTIVITY, ACTING ON ESTER BONDS		17	-0.25208792	-0.77657163	0.74788135	0.95843613	1.0	607	tags=24%, list=15%, signal=27%	
FRUCTOSE TRANSMEMBRANE TRANSPORT	FRUCTOSE TRANSMEMBRANE TRANSPORT		6	-0.3955468	-0.7755313	0.75848305	0.9569405	1.0	498	tags=33%, list=12%, signal=38%	
THIAMINE PYROPHOSPHATE BINDING	THIAMINE PYROPHOSPHATE BINDING		11	-0.32325372	-0.77445644	0.7352342	0.95566994	1.0	449	tags=18%, list=11%, signal=20%	
RRNA BINDING	RRNA BINDING		56	-0.37786973	-0.77440184	0.6895874	0.95284843	1.0	1766	tags=75%, list=43%, signal=129%	
METHYLTRANSFERASE ACTIVITY	METHYLTRANSFERASE ACTIVITY		56	-0.25391793	-0.77416414	0.7037862	0.9503306	1.0	862	tags=23%, list=21%, signal=29%	
3'-5' EXONUCLEASE ACTIVITY	3'-5' EXONUCLEASE ACTIVITY		12	-0.32849488	-0.77376455	0.71638656	0.94802594	1.0	1719	tags=67%, list=41%, signal=113%	
CYSTEINE BIOSYNTHETIC PROCESS	CYSTEINE BIOSYNTHETIC PROCESS		8	-0.34224677	-0.77227813	0.6639839	0.94720924	1.0	481	tags=25%, list=12%, signal=28%	
PROTEIN TARGETING	PROTEIN TARGETING		8	-0.37250268	-0.7673032	0.70920503	0.950976	1.0	57	tags=13%, list=1%, signal=13%	
ISOLEUCINE BIOSYNTHETIC PROCESS	ISOLEUCINE BIOSYNTHETIC PROCESS		12	-0.38483343	-0.76656264	0.74418604	0.9491501	1.0	1640	tags=58%, list=39%, signal=96%	
HOLLIDAY JUNCTION RESOLVASE COMPLEX	HOLLIDAY JUNCTION RESOLVASE COMPLEX		5	-0.3346783	-0.76640254	0.7701613	0.9464955	1.0	1765	tags=80%, list=42%, signal=139%	
PROPIONATE CATABOLIC PROCESS, 2-METHYLCITRATE CYCLE	PROPIONATE CATABOLIC PROCESS, 2-METHYLCITRATE CYCLE		5	-0.40107796	-0.7637576	0.8011472	0.9471552	1.0	139	tags=20%, list=3%, signal=21%	
TRANSFERASE ACTIVITY, TRANSFERRING ALKYL OR ARYL (OTHER THAN METHYL) GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING ALKYL OR ARYL (OTHER THAN METHYL) GROUPS		8	-0.27997318	-0.7619926	0.8173516	0.9467738	1.0	582	tags=25%, list=14%, signal=29%	
AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS	AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS		19	-0.255381	-0.7617876	0.75650555	0.9442485	1.0	1772	tags=53%, list=43%, signal=91%	
ATPASE-COUPLED TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED TRANSMEMBRANE TRANSPORTER ACTIVITY		19	-0.22643496	-0.75998384	0.80122954	0.9438271	1.0	896	tags=32%, list=22%, signal=40%	
RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC	RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC		10	-0.36026955	-0.74968153	0.75213677	0.95433193	1.0	891	tags=20%, list=21%, signal=25%	
DNA BIOSYNTHETIC PROCESS	DNA BIOSYNTHETIC PROCESS		12	-0.35810748	-0.74605197	0.7538126	0.95629054	1.0	1513	tags=58%, list=36%, signal=91%	
TRANSPOSASE ACTIVITY	TRANSPOSASE ACTIVITY		5	-0.38634065	-0.74219656	0.78	0.9584039	1.0	76	tags=20%, list=2%, signal=20%	
ENZYME BINDING	ENZYME BINDING		10	-0.2582867	-0.74180305	0.86885244	0.9561061	1.0	490	tags=20%, list=12%, signal=23%	
PILUS ASSEMBLY	PILUS ASSEMBLY		13	-0.25734037	-0.73861855	0.80042917	0.95740503	1.0	430	tags=15%, list=10%, signal=17%	
HEME TRANSPORT	HEME TRANSPORT		12	-0.31822938	-0.73813117	0.75791854	0.9552585	1.0	207	tags=17%, list=5%, signal=17%	
LEUCINE BIOSYNTHETIC PROCESS	LEUCINE BIOSYNTHETIC PROCESS		7	-0.39074913	-0.73245114	0.75812274	0.95950925	1.0	568	tags=29%, list=14%, signal=33%	
INTRACELLULAR PH ELEVATION	INTRACELLULAR PH ELEVATION		5	-0.51832205	-0.7320471	0.8291139	0.95726323	1.0	2004	tags=100%, list=48%, signal=193%	
RIBOSOMAL SMALL SUBUNIT ASSEMBLY	RIBOSOMAL SMALL SUBUNIT ASSEMBLY		20	-0.39095533	-0.7290971	0.734252	0.95805085	1.0	1633	tags=70%, list=39%, signal=115%	
LIGASE ACTIVITY	LIGASE ACTIVITY		94	-0.19807488	-0.72696614	0.75053763	0.9578643	1.0	1325	tags=39%, list=32%, signal=56%	
FIMBRIAL USHER PORIN ACTIVITY	FIMBRIAL USHER PORIN ACTIVITY		10	-0.27805728	-0.7262982	0.8069815	0.95591784	1.0	430	tags=20%, list=10%, signal=22%	
NUCLEOTIDE BINDING	NUCLEOTIDE BINDING		475	-0.15115961	-0.72300774	0.88839287	0.95707804	1.0	1325	tags=36%, list=32%, signal=47%	
PROTEIN SECRETION BY THE TYPE II SECRETION SYSTEM	PROTEIN SECRETION BY THE TYPE II SECRETION SYSTEM		12	-0.30559915	-0.7204255	0.7969095	0.95760506	1.0	591	tags=25%, list=14%, signal=29%	
INTRACELLULAR PROTEIN TRANSPORT	INTRACELLULAR PROTEIN TRANSPORT		6	-0.43193042	-0.7197545	0.80618554	0.95575804	1.0	1372	tags=50%, list=33%, signal=75%	
HSLUV PROTEASE COMPLEX	HSLUV PROTEASE COMPLEX		5	-0.3903086	-0.71967256	0.70515466	0.95317227	1.0	2535	tags=100%, list=61%, signal=256%	
3-PHENYLPROPIONATE CATABOLIC PROCESS	3-PHENYLPROPIONATE CATABOLIC PROCESS		11	-0.33524093	-0.719606	0.7748092	0.95057136	1.0	904	tags=36%, list=22%, signal=46%	
CYCLIC-DI-GMP BINDING	CYCLIC-DI-GMP BINDING		5	-0.3237705	-0.7188282	0.8038462	0.9488263	1.0	2811	tags=100%, list=68%, signal=309%	
SINGLE-STRANDED DNA BINDING	SINGLE-STRANDED DNA BINDING		21	-0.22704645	-0.717219	0.83829784	0.94796544	1.0	1128	tags=33%, list=27%, signal=46%	
COFACTOR BINDING	COFACTOR BINDING		11	-0.30683428	-0.7100136	0.82575756	0.95375323	1.0	25	tags=9%, list=1%, signal=9%	
FATTY ACID BIOSYNTHETIC PROCESS	FATTY ACID BIOSYNTHETIC PROCESS		19	-0.29257384	-0.7086829	0.73427993	0.9527136	1.0	1162	tags=37%, list=28%, signal=51%	
CARBOXYLIC ESTER HYDROLASE ACTIVITY	CARBOXYLIC ESTER HYDROLASE ACTIVITY		11	-0.25466335	-0.70598847	0.80670613	0.95306516	1.0	1365	tags=45%, list=33%, signal=68%	
CYTOPLASM	CYTOPLASM		797	-0.14658377	-0.704996	0.9171717	0.9516217	1.0	1316	tags=32%, list=32%, signal=38%	
DNA-DEPENDENT DNA REPLICATION	DNA-DEPENDENT DNA REPLICATION		13	-0.31223878	-0.7043078	0.75803	0.9497585	1.0	1468	tags=62%, list=35%, signal=95%	
PROTEIN HOMOTETRAMERIZATION	PROTEIN HOMOTETRAMERIZATION		56	-0.21334931	-0.70142037	0.8539095	0.95055497	1.0	1082	tags=30%, list=26%, signal=40%	
NITRATE REDUCTASE ACTIVITY	NITRATE REDUCTASE ACTIVITY		7	-0.37546986	-0.70122916	0.7533719	0.9481499	1.0	54	tags=14%, list=1%, signal=14%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		33	-0.24532168	-0.6993745	0.8577075	0.9474885	1.0	1132	tags=42%, list=27%, signal=58%	
PATHOGENESIS	PATHOGENESIS		8	-0.35713747	-0.6992868	0.84117645	0.9450352	1.0	559	tags=38%, list=13%, signal=43%	
PYROPHOSPHATASE ACTIVITY	PYROPHOSPHATASE ACTIVITY		7	-0.35890016	-0.69700074	0.79157895	0.94514704	1.0	2666	tags=100%, list=64%, signal=279%	
METHIONINE TRANSPORT	METHIONINE TRANSPORT		5	-0.33541456	-0.6955185	0.83369803	0.9441726	1.0	868	tags=60%, list=21%, signal=76%	
BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING	BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING		5	-0.31543502	-0.6870872	0.86504424	0.9509685	1.0	185	tags=20%, list=4%, signal=21%	
TRANSCRIPTION ANTITERMINATION	TRANSCRIPTION ANTITERMINATION		14	-0.274241	-0.6843998	0.7965368	0.95125365	1.0	337	tags=14%, list=8%, signal=15%	
NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS	NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS		66	-0.19696243	-0.68310803	0.79175705	0.9501129	1.0	1320	tags=35%, list=32%, signal=50%	
HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY	HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY		5	-0.3496932	-0.6820954	0.8608696	0.94862443	1.0	246	tags=20%, list=6%, signal=21%	
SEQUENCE-SPECIFIC DNA BINDING	SEQUENCE-SPECIFIC DNA BINDING		93	-0.16517968	-0.68111163	0.9241517	0.9471812	1.0	701	tags=18%, list=17%, signal=21%	
MRNA BINDING	MRNA BINDING		13	-0.29174405	-0.68083996	0.8175676	0.9449503	1.0	1519	tags=62%, list=37%, signal=97%	
PROTEIN HOMOOLIGOMERIZATION	PROTEIN HOMOOLIGOMERIZATION		9	-0.27358294	-0.67932373	0.8574514	0.94410896	1.0	1556	tags=67%, list=37%, signal=106%	
CHORISMATE BIOSYNTHETIC PROCESS	CHORISMATE BIOSYNTHETIC PROCESS		11	-0.24625786	-0.67738765	0.848	0.94354594	1.0	3134	tags=100%, list=75%, signal=406%	
HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS	HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS		14	-0.23721983	-0.67599016	0.89065605	0.94241333	1.0	419	tags=21%, list=10%, signal=24%	
RRNA METHYLATION	RRNA METHYLATION		12	-0.36681107	-0.67031986	0.80638295	0.9458971	1.0	1565	tags=50%, list=38%, signal=80%	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS	RIBOSOMAL SMALL SUBUNIT BIOGENESIS		6	-0.3990696	-0.6685027	0.8515284	0.9452867	1.0	1616	tags=50%, list=39%, signal=82%	
DOUBLE-STRAND BREAK REPAIR	DOUBLE-STRAND BREAK REPAIR		7	-0.30530643	-0.66408384	0.9089069	0.9470536	1.0	681	tags=29%, list=16%, signal=34%	
NITROGEN UTILIZATION	NITROGEN UTILIZATION		7	-0.3142965	-0.6637166	0.87374747	0.9449036	1.0	982	tags=29%, list=24%, signal=37%	
TRANSMEMBRANE SIGNALING RECEPTOR ACTIVITY	TRANSMEMBRANE SIGNALING RECEPTOR ACTIVITY		5	-0.3717747	-0.66335225	0.8128655	0.9428122	1.0	1405	tags=40%, list=34%, signal=60%	
L-FUCOSE CATABOLIC PROCESS	L-FUCOSE CATABOLIC PROCESS		6	-0.37114373	-0.6594581	0.83524907	0.94416404	1.0	1408	tags=67%, list=34%, signal=101%	
UBIQUINONE BIOSYNTHETIC PROCESS	UBIQUINONE BIOSYNTHETIC PROCESS		15	-0.19579813	-0.6542384	0.9006211	0.9467138	1.0	1755	tags=60%, list=42%, signal=104%	
3'-5' DNA HELICASE ACTIVITY	3'-5' DNA HELICASE ACTIVITY		6	-0.33192405	-0.653217	0.8435518	0.9452681	1.0	681	tags=33%, list=16%, signal=40%	
RNA PHOSPHODIESTER BOND HYDROLYSIS	RNA PHOSPHODIESTER BOND HYDROLYSIS		10	-0.29773435	-0.6496247	0.8340517	0.94638604	1.0	1227	tags=40%, list=30%, signal=57%	
PROTEIN-CONTAINING COMPLEX ASSEMBLY	PROTEIN-CONTAINING COMPLEX ASSEMBLY		5	-0.3821738	-0.64393854	0.8246753	0.9491836	1.0	1718	tags=80%, list=41%, signal=136%	
DNA REPLICATION INITIATION	DNA REPLICATION INITIATION		5	-0.35539556	-0.64316183	0.8552916	0.9475232	1.0	681	tags=40%, list=16%, signal=48%	
DNA-DIRECTED DNA POLYMERASE ACTIVITY	DNA-DIRECTED DNA POLYMERASE ACTIVITY		14	-0.29646897	-0.6373752	0.81104034	0.9505596	1.0	1513	tags=57%, list=36%, signal=90%	
METABOLIC PROCESS	METABOLIC PROCESS		116	-0.1685846	-0.63382167	0.93292683	0.95142853	1.0	967	tags=27%, list=23%, signal=34%	
N-ACETYLGLUCOSAMINE METABOLIC PROCESS	N-ACETYLGLUCOSAMINE METABOLIC PROCESS		5	-0.32564205	-0.63190013	0.87473905	0.95068794	1.0	242	tags=20%, list=6%, signal=21%	
MRNA CATABOLIC PROCESS	MRNA CATABOLIC PROCESS		15	-0.2168502	-0.62305707	0.891258	0.95639	1.0	919	tags=27%, list=22%, signal=34%	
RESPONSE TO UV	RESPONSE TO UV		15	-0.24242969	-0.6178825	0.8847059	0.958458	1.0	1096	tags=33%, list=26%, signal=45%	
TRANSFERASE ACTIVITY, TRANSFERRING PENTOSYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING PENTOSYL GROUPS		8	-0.28103194	-0.61546755	0.9011628	0.958071	1.0	1219	tags=63%, list=29%, signal=88%	
CELLULAR AMINO ACID BIOSYNTHETIC PROCESS	CELLULAR AMINO ACID BIOSYNTHETIC PROCESS		102	-0.19435349	-0.6121187	0.851272	0.9584077	1.0	1097	tags=28%, list=26%, signal=38%	
CARBOHYDRATE KINASE ACTIVITY	CARBOHYDRATE KINASE ACTIVITY		7	-0.28318596	-0.60709304	0.9138322	0.95995945	1.0	509	tags=14%, list=12%, signal=16%	
ADP BINDING	ADP BINDING		11	-0.24901734	-0.60635674	0.9190871	0.9580572	1.0	1427	tags=45%, list=34%, signal=69%	
ENZYME INHIBITOR ACTIVITY	ENZYME INHIBITOR ACTIVITY		7	-0.27129117	-0.60127926	0.90772533	0.9597462	1.0	324	tags=14%, list=8%, signal=15%	
VALINE BIOSYNTHETIC PROCESS	VALINE BIOSYNTHETIC PROCESS		12	-0.27168852	-0.5950162	0.9196787	0.96213865	1.0	384	tags=17%, list=9%, signal=18%	
CELLULAR RESPONSE TO STARVATION	CELLULAR RESPONSE TO STARVATION		6	-0.3190258	-0.594148	0.9042969	0.96037143	1.0	2831	tags=100%, list=68%, signal=314%	
CATALYTIC ACTIVITY	CATALYTIC ACTIVITY		399	-0.1453516	-0.5815066	0.97727275	0.9671686	1.0	1109	tags=28%, list=27%, signal=34%	
INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES	INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES		5	-0.29711992	-0.5813607	0.91650486	0.9648873	1.0	1173	tags=60%, list=28%, signal=84%	
SOS RESPONSE	SOS RESPONSE		29	-0.22669894	-0.5697126	0.8799127	0.9708152	1.0	1501	tags=55%, list=36%, signal=86%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		21	-0.24200904	-0.5688869	0.9122449	0.9690351	1.0	1056	tags=33%, list=25%, signal=44%	
RNA BINDING	RNA BINDING		157	-0.21872659	-0.5666614	0.80625	0.96814	1.0	1438	tags=46%, list=35%, signal=67%	
L-VALINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-VALINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.26760045	-0.5599298	0.9369159	0.97027266	1.0	620	tags=29%, list=15%, signal=34%	
NUCLEASE ACTIVITY	NUCLEASE ACTIVITY		63	-0.16076712	-0.54920185	0.92122537	0.9749381	1.0	1319	tags=32%, list=32%, signal=46%	
RRNA BASE METHYLATION	RRNA BASE METHYLATION		19	-0.2702528	-0.5323153	0.87794435	0.98242444	1.0	1065	tags=32%, list=26%, signal=42%	
CYTOPLASMIC SIDE OF PLASMA MEMBRANE	CYTOPLASMIC SIDE OF PLASMA MEMBRANE		12	-0.19631094	-0.5243805	0.9590643	0.98438233	1.0	635	tags=17%, list=15%, signal=20%	
PROTEIN MATURATION BY IRON-SULFUR CLUSTER TRANSFER	PROTEIN MATURATION BY IRON-SULFUR CLUSTER TRANSFER		6	-0.25270975	-0.5237379	0.9621053	0.98228645	1.0	495	tags=17%, list=12%, signal=19%	
DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS	DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS		6	-0.26977414	-0.52200085	0.95542634	0.98077625	1.0	191	tags=17%, list=5%, signal=17%	
BACTERIAL-TYPE CIS-REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING	BACTERIAL-TYPE CIS-REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING		29	-0.15649499	-0.5194663	0.97689074	0.9797857	1.0	551	tags=14%, list=13%, signal=16%	
THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS	THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS		11	-0.30806375	-0.5174129	0.9129464	0.9784151	1.0	2878	tags=100%, list=69%, signal=325%	
MALATE METABOLIC PROCESS	MALATE METABOLIC PROCESS		6	-0.28392133	-0.50285345	0.96558315	0.98309046	1.0	1132	tags=33%, list=27%, signal=46%	
ENDODEOXYRIBONUCLEASE ACTIVITY	ENDODEOXYRIBONUCLEASE ACTIVITY		6	-0.25779366	-0.4894408	0.9577167	0.98645914	1.0	1150	tags=50%, list=28%, signal=69%	
HELICASE ACTIVITY	HELICASE ACTIVITY		25	-0.20210384	-0.48660162	0.9028078	0.9852012	1.0	714	tags=20%, list=17%, signal=24%	
RNA CATABOLIC PROCESS	RNA CATABOLIC PROCESS		10	-0.2378388	-0.48221004	0.9474747	0.98456556	1.0	362	tags=10%, list=9%, signal=11%	
RESPONSE TO RADIATION	RESPONSE TO RADIATION		50	-0.14635335	-0.46188363	0.9620536	0.9890231	1.0	1559	tags=44%, list=38%, signal=70%	
