NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PEROXIREDOXIN ACTIVITY	PEROXIREDOXIN ACTIVITY		6	0.3746856	0.7842287	0.6863158	0.98044884	1.0	59	tags=17%, list=1%, signal=17%	
ISOPRENOID BIOSYNTHETIC PROCESS	ISOPRENOID BIOSYNTHETIC PROCESS		11	0.35404906	0.78321576	0.7006652	0.97875124	1.0	6	tags=9%, list=0%, signal=9%	
PHOSPHATE ION TRANSPORT	PHOSPHATE ION TRANSPORT		10	0.43565315	0.7774748	0.6952596	0.98387194	1.0	1542	tags=70%, list=37%, signal=111%	
PEPTIDOGLYCAN CATABOLIC PROCESS	PEPTIDOGLYCAN CATABOLIC PROCESS		15	0.2239146	0.77585256	0.90804595	0.9825594	1.0	1279	tags=40%, list=31%, signal=58%	
PROTEIN TRANSPORT	PROTEIN TRANSPORT		69	0.19468978	0.7751858	0.86374134	0.98012215	1.0	892	tags=29%, list=21%, signal=36%	
LARGE RIBOSOMAL SUBUNIT RRNA BINDING	LARGE RIBOSOMAL SUBUNIT RRNA BINDING		8	0.5277868	0.7719419	0.8668033	0.98119843	1.0	1875	tags=88%, list=45%, signal=159%	
PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS		8	0.3724671	0.7717087	0.71208227	0.9781247	1.0	687	tags=38%, list=17%, signal=45%	
AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS	AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS		19	0.33154318	0.7702729	0.8398876	0.97684467	1.0	1393	tags=53%, list=34%, signal=79%	
TRNA WOBBLE POSITION URIDINE THIOLATION	TRNA WOBBLE POSITION URIDINE THIOLATION		6	0.34299546	0.7700101	0.7589286	0.9739202	1.0	137	tags=17%, list=3%, signal=17%	
THIAMINE PYROPHOSPHATE BINDING	THIAMINE PYROPHOSPHATE BINDING		11	0.30957058	0.75907856	0.6359743	0.98711807	1.0	831	tags=45%, list=20%, signal=57%	
PROTEIN TYROSINE KINASE ACTIVITY	PROTEIN TYROSINE KINASE ACTIVITY		5	0.35486478	0.75450623	0.7494647	0.9895459	1.0	507	tags=40%, list=12%, signal=46%	
RNA METHYLATION	RNA METHYLATION		6	0.36140236	0.7465135	0.709607	0.99652696	1.0	236	tags=17%, list=6%, signal=18%	
SMALL RIBOSOMAL SUBUNIT	SMALL RIBOSOMAL SUBUNIT		13	0.4432474	0.74108505	0.7721774	1.0	1.0	1293	tags=46%, list=31%, signal=67%	
NITROGEN UTILIZATION	NITROGEN UTILIZATION		7	0.39334178	0.74050874	0.93333334	0.9979302	1.0	1136	tags=43%, list=27%, signal=59%	
CELLULAR AMINO ACID CATABOLIC PROCESS	CELLULAR AMINO ACID CATABOLIC PROCESS		8	0.36006215	0.7394571	0.708502	0.99597806	1.0	1751	tags=63%, list=42%, signal=108%	
PEPTIDOGLYCAN L,D-TRANSPEPTIDASE ACTIVITY	PEPTIDOGLYCAN L,D-TRANSPEPTIDASE ACTIVITY		6	0.28636748	0.7391612	0.8137045	0.99299085	1.0	1340	tags=50%, list=32%, signal=74%	
RIBOSOME	RIBOSOME		60	0.37954643	0.7390962	0.75809526	0.98984	1.0	1682	tags=60%, list=41%, signal=99%	
TRANSPORTER COMPLEX	TRANSPORTER COMPLEX		7	0.44285372	0.73548084	0.84463894	0.99126	1.0	1922	tags=86%, list=46%, signal=159%	
RIBONUCLEASE ACTIVITY	RIBONUCLEASE ACTIVITY		6	0.30190504	0.7316902	0.7965451	0.9929765	1.0	2900	tags=100%, list=70%, signal=331%	
HOLLIDAY JUNCTION RESOLVASE COMPLEX	HOLLIDAY JUNCTION RESOLVASE COMPLEX		5	0.32522848	0.7289693	0.71881187	0.9932005	1.0	1084	tags=40%, list=26%, signal=54%	
RESPONSE TO RADIATION	RESPONSE TO RADIATION		50	0.22763878	0.7235696	0.76029056	0.9965838	1.0	764	tags=22%, list=18%, signal=27%	
STRUCTURAL CONSTITUENT OF RIBOSOME	STRUCTURAL CONSTITUENT OF RIBOSOME		58	0.38568637	0.7212923	0.818	0.99612975	1.0	1682	tags=60%, list=41%, signal=100%	
PILUS	PILUS		30	0.265254	0.71627074	0.7754237	0.99957806	1.0	1133	tags=40%, list=27%, signal=55%	
PRENYLTRANSFERASE ACTIVITY	PRENYLTRANSFERASE ACTIVITY		5	0.4078088	0.71559733	0.738342	0.9970485	1.0	216	tags=20%, list=5%, signal=21%	
PROTEIN-CONTAINING COMPLEX ASSEMBLY	PROTEIN-CONTAINING COMPLEX ASSEMBLY		5	0.45376745	0.7150825	0.86757994	0.9945167	1.0	1110	tags=60%, list=27%, signal=82%	
FATTY ACID METABOLIC PROCESS	FATTY ACID METABOLIC PROCESS		32	0.2406851	0.71328145	0.60042286	0.99331355	1.0	671	tags=22%, list=16%, signal=26%	
DNA TOPOLOGICAL CHANGE	DNA TOPOLOGICAL CHANGE		7	0.33774218	0.7119876	0.67634857	0.9917317	1.0	818	tags=29%, list=20%, signal=36%	
DNA TOPOISOMERASE ACTIVITY	DNA TOPOISOMERASE ACTIVITY		7	0.33774212	0.7119875	0.67634857	0.9885606	1.0	818	tags=29%, list=20%, signal=36%	
PEPTIDOGLYCAN GLYCOSYLTRANSFERASE ACTIVITY	PEPTIDOGLYCAN GLYCOSYLTRANSFERASE ACTIVITY		7	0.31138447	0.7096367	0.72245765	0.98843277	1.0	2861	tags=100%, list=69%, signal=321%	
PRIMOSOME COMPLEX	PRIMOSOME COMPLEX		7	0.38977325	0.70763636	0.8057851	0.9872471	1.0	2536	tags=100%, list=61%, signal=256%	
DNA REPLICATION, SYNTHESIS OF RNA PRIMER	DNA REPLICATION, SYNTHESIS OF RNA PRIMER		7	0.3897732	0.70763624	0.8057851	0.984121	1.0	2536	tags=100%, list=61%, signal=256%	
ARGININE METABOLIC PROCESS	ARGININE METABOLIC PROCESS		11	0.2833414	0.70543975	0.69282514	0.983101	1.0	1497	tags=45%, list=36%, signal=71%	
HYDROLASE ACTIVITY, ACTING ON GLYCOSYL BONDS	HYDROLASE ACTIVITY, ACTING ON GLYCOSYL BONDS		37	0.18586813	0.7036079	0.9382716	0.98181754	1.0	987	tags=32%, list=24%, signal=42%	
N-ACETYLGLUCOSAMINE METABOLIC PROCESS	N-ACETYLGLUCOSAMINE METABOLIC PROCESS		5	0.3626533	0.6992764	0.78105265	0.9834179	1.0	1124	tags=40%, list=27%, signal=55%	
TRNA PSEUDOURIDINE SYNTHASE ACTIVITY	TRNA PSEUDOURIDINE SYNTHASE ACTIVITY		5	0.4192662	0.69368833	0.71649486	0.985906	1.0	641	tags=40%, list=15%, signal=47%	
ARGININE CATABOLIC PROCESS TO GLUTAMATE	ARGININE CATABOLIC PROCESS TO GLUTAMATE		5	0.4257474	0.69330984	0.7926566	0.9833314	1.0	2386	tags=100%, list=57%, signal=235%	
ARGININE CATABOLIC PROCESS TO SUCCINATE	ARGININE CATABOLIC PROCESS TO SUCCINATE		5	0.4257474	0.69330984	0.7926566	0.9802294	1.0	2386	tags=100%, list=57%, signal=235%	
CHORISMATE BIOSYNTHETIC PROCESS	CHORISMATE BIOSYNTHETIC PROCESS		11	0.23080632	0.6921707	0.7112403	0.9787633	1.0	3196	tags=100%, list=77%, signal=433%	
BACTERIOCIN TRANSPORT	BACTERIOCIN TRANSPORT		9	0.25796917	0.6864554	0.9246575	0.98200035	1.0	510	tags=22%, list=12%, signal=25%	
RIBOSOMAL LARGE SUBUNIT ASSEMBLY	RIBOSOMAL LARGE SUBUNIT ASSEMBLY		27	0.36198583	0.68360496	0.78936607	0.98273176	1.0	1682	tags=63%, list=41%, signal=105%	
RIBOSOME BIOGENESIS	RIBOSOME BIOGENESIS		18	0.30702594	0.6830424	0.7982262	0.9803291	1.0	628	tags=17%, list=15%, signal=20%	
ACETYLTRANSFERASE ACTIVITY	ACETYLTRANSFERASE ACTIVITY		10	0.25142643	0.6805445	0.80714285	0.9801673	1.0	1418	tags=50%, list=34%, signal=76%	
IRON ION TRANSPORT	IRON ION TRANSPORT		9	0.30460998	0.6797621	0.88055557	0.9782126	1.0	712	tags=33%, list=17%, signal=40%	
TRNA PROCESSING	TRNA PROCESSING		48	0.28035602	0.6793142	0.7542017	0.9758983	1.0	641	tags=17%, list=15%, signal=19%	
HYDROLASE ACTIVITY, ACTING ON ACID ANHYDRIDES, IN PHOSPHORUS-CONTAINING ANHYDRIDES	HYDROLASE ACTIVITY, ACTING ON ACID ANHYDRIDES, IN PHOSPHORUS-CONTAINING ANHYDRIDES		9	0.2612482	0.6747423	0.7885835	0.9778563	1.0	138	tags=11%, list=3%, signal=11%	
DIPEPTIDE TRANSPORT	DIPEPTIDE TRANSPORT		5	0.31894884	0.6737826	0.9074074	0.97609323	1.0	2829	tags=100%, list=68%, signal=313%	
ALCOHOL DEHYDROGENASE (NADP+) ACTIVITY	ALCOHOL DEHYDROGENASE (NADP+) ACTIVITY		6	0.36508986	0.6710226	0.7726316	0.97627157	1.0	949	tags=33%, list=23%, signal=43%	
LIPOPOLYSACCHARIDE TRANSPORT	LIPOPOLYSACCHARIDE TRANSPORT		9	0.3272201	0.6703237	0.8372093	0.9741258	1.0	2796	tags=100%, list=67%, signal=305%	
PROTEIN FOLDING	PROTEIN FOLDING		29	0.21877314	0.66806185	0.7815315	0.9734283	1.0	816	tags=28%, list=20%, signal=34%	
CARBOHYDRATE BINDING	CARBOHYDRATE BINDING		20	0.2362969	0.6612698	0.7468124	0.9778026	1.0	1327	tags=45%, list=32%, signal=66%	
PROTEIN IMPORT	PROTEIN IMPORT		5	0.28639284	0.6566104	0.7965739	0.97953457	1.0	1217	tags=40%, list=29%, signal=57%	
ARGININE BIOSYNTHETIC PROCESS VIA ORNITHINE	ARGININE BIOSYNTHETIC PROCESS VIA ORNITHINE		8	0.34861276	0.65557826	0.8923077	0.9776193	1.0	2707	tags=100%, list=65%, signal=287%	
PILUS ORGANIZATION	PILUS ORGANIZATION		33	0.2572968	0.64573497	0.8207965	0.98380774	1.0	1282	tags=42%, list=31%, signal=61%	
OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR		5	0.3654331	0.6430433	0.8817967	0.9827871	1.0	447	tags=40%, list=11%, signal=45%	
CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX	CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX		5	0.34531513	0.64104146	0.9020045	0.98194265	1.0	799	tags=40%, list=19%, signal=49%	
ATPASE-COUPLED MONOSACCHARIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED MONOSACCHARIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.3081068	0.626826	0.83870965	0.9922481	1.0	1327	tags=67%, list=32%, signal=98%	
UBIQUINONE BIOSYNTHETIC PROCESS	UBIQUINONE BIOSYNTHETIC PROCESS		15	0.22663471	0.6265036	0.80786026	0.98961145	1.0	311	tags=13%, list=7%, signal=14%	
RIBOSOMAL LARGE SUBUNIT BINDING	RIBOSOMAL LARGE SUBUNIT BINDING		12	0.27676773	0.6235817	0.7729941	0.98903346	1.0	1113	tags=42%, list=27%, signal=57%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, TERMINATION	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, TERMINATION		9	0.25062793	0.61438084	0.87746173	0.9938737	1.0	983	tags=44%, list=24%, signal=58%	
PROTEIN SERINE/THREONINE KINASE ACTIVITY	PROTEIN SERINE/THREONINE KINASE ACTIVITY		5	0.29346758	0.61386687	0.866	0.99137545	1.0	1248	tags=60%, list=30%, signal=86%	
UNFOLDED PROTEIN BINDING	UNFOLDED PROTEIN BINDING		22	0.22515583	0.6097025	0.82902586	0.99150586	1.0	716	tags=23%, list=17%, signal=27%	
RRNA PROCESSING	RRNA PROCESSING		38	0.26140267	0.59928465	0.8016878	0.9980677	1.0	641	tags=18%, list=15%, signal=22%	
6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS	6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS		5	0.32586545	0.5976929	0.8935018	0.9963494	1.0	1524	tags=60%, list=37%, signal=95%	
INTRACELLULAR PROTEIN TRANSPORT	INTRACELLULAR PROTEIN TRANSPORT		6	0.35986313	0.5949962	0.9067245	0.9958947	1.0	799	tags=33%, list=19%, signal=41%	
INTERNAL PEPTIDYL-LYSINE ACETYLATION	INTERNAL PEPTIDYL-LYSINE ACETYLATION		5	0.24469629	0.5811325	0.9694501	1.0	1.0	3137	tags=100%, list=76%, signal=408%	
LYSINE BIOSYNTHETIC PROCESS	LYSINE BIOSYNTHETIC PROCESS		9	0.24465455	0.57797366	0.8768267	1.0	1.0	871	tags=22%, list=21%, signal=28%	
TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS OTHER THAN AMINO-ACYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS OTHER THAN AMINO-ACYL GROUPS		24	0.17374837	0.5740062	0.87794435	1.0	1.0	1215	tags=33%, list=29%, signal=47%	
LIPID CATABOLIC PROCESS	LIPID CATABOLIC PROCESS		11	0.21998401	0.5669073	0.9308943	1.0	1.0	629	tags=18%, list=15%, signal=21%	
AMINO ACID BINDING	AMINO ACID BINDING		14	0.2086432	0.5589472	0.9195876	1.0	1.0	1371	tags=50%, list=33%, signal=74%	
N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY	N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY		5	0.25776872	0.5561634	0.9696356	1.0	1.0	1033	tags=40%, list=25%, signal=53%	
PLASMA MEMBRANE PROTEIN COMPLEX	PLASMA MEMBRANE PROTEIN COMPLEX		6	0.2310103	0.5558981	0.91748524	1.0	1.0	317	tags=17%, list=8%, signal=18%	
INORGANIC PHOSPHATE TRANSMEMBRANE TRANSPORTER ACTIVITY	INORGANIC PHOSPHATE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.31360176	0.55475116	0.93303573	1.0	1.0	1542	tags=67%, list=37%, signal=106%	
BASE-EXCISION REPAIR	BASE-EXCISION REPAIR		9	0.28009367	0.5487425	0.960733	1.0	1.0	1604	tags=56%, list=39%, signal=90%	
MALATE METABOLIC PROCESS	MALATE METABOLIC PROCESS		6	0.2792331	0.54810274	0.89008623	1.0	1.0	238	tags=17%, list=6%, signal=18%	
PUTRESCINE TRANSPORT	PUTRESCINE TRANSPORT		15	0.24733964	0.5436006	0.85876995	1.0	1.0	742	tags=33%, list=18%, signal=40%	
DNA DUPLEX UNWINDING	DNA DUPLEX UNWINDING		13	0.21383658	0.53811395	0.9125295	1.0	1.0	1236	tags=38%, list=30%, signal=55%	
PROTEIN TARGETING	PROTEIN TARGETING		8	0.25418755	0.53146076	0.9179601	1.0	1.0	799	tags=25%, list=19%, signal=31%	
GLUTATHIONE TRANSFERASE ACTIVITY	GLUTATHIONE TRANSFERASE ACTIVITY		5	0.31581485	0.53096116	0.89390963	0.9988528	1.0	2842	tags=100%, list=68%, signal=316%	
MRNA 5'-UTR BINDING	MRNA 5'-UTR BINDING		6	0.2925006	0.521203	0.8858195	1.0	1.0	2939	tags=100%, list=71%, signal=342%	
TRNA METHYLATION	TRNA METHYLATION		12	0.24534799	0.5129606	0.9227723	1.0	1.0	478	tags=17%, list=12%, signal=19%	
OLIGOPEPTIDE TRANSPORT	OLIGOPEPTIDE TRANSPORT		6	0.22160603	0.5103561	0.9625935	1.0	1.0	3233	tags=100%, list=78%, signal=451%	
L-CYSTEINE DESULFHYDRASE ACTIVITY	L-CYSTEINE DESULFHYDRASE ACTIVITY		5	0.31815562	0.50554496	0.9639423	1.0	1.0	1137	tags=40%, list=27%, signal=55%	
RIBOSOMAL SMALL SUBUNIT ASSEMBLY	RIBOSOMAL SMALL SUBUNIT ASSEMBLY		20	0.29495773	0.50178826	0.8849372	0.99895746	1.0	1292	tags=40%, list=31%, signal=58%	
HELICASE ACTIVITY	HELICASE ACTIVITY		25	0.17950213	0.49467337	0.8848614	0.999028	1.0	1084	tags=24%, list=26%, signal=32%	
DNA HELICASE ACTIVITY	DNA HELICASE ACTIVITY		14	0.21824999	0.49237487	0.9379653	0.99719405	1.0	764	tags=21%, list=18%, signal=26%	
RRNA BINDING	RRNA BINDING		56	0.2672724	0.48480368	0.9517544	0.9967924	1.0	1355	tags=43%, list=33%, signal=63%	
CYTOSOLIC SMALL RIBOSOMAL SUBUNIT	CYTOSOLIC SMALL RIBOSOMAL SUBUNIT		25	0.22636153	0.4811702	0.8796499	0.995628	1.0	1293	tags=36%, list=31%, signal=52%	
TRNA MODIFICATION	TRNA MODIFICATION		14	0.2522349	0.48058763	0.8320158	0.9930478	1.0	3108	tags=100%, list=75%, signal=396%	
RNA MODIFICATION	RNA MODIFICATION		14	0.22368759	0.47640827	0.83966243	0.99174285	1.0	641	tags=21%, list=15%, signal=25%	
CELL ADHESION	CELL ADHESION		37	0.15358967	0.47296605	0.9639423	0.9902137	1.0	1416	tags=41%, list=34%, signal=61%	
DNA-TEMPLATED TRANSCRIPTION, TERMINATION	DNA-TEMPLATED TRANSCRIPTION, TERMINATION		6	0.28936583	0.47194988	0.9707031	0.9879059	1.0	2952	tags=100%, list=71%, signal=345%	
ARGININE BIOSYNTHETIC PROCESS	ARGININE BIOSYNTHETIC PROCESS		13	0.17705321	0.45924726	0.9398058	0.9888153	1.0	3419	tags=100%, list=82%, signal=564%	
PROTEIN TRANSPORT BY THE SEC COMPLEX	PROTEIN TRANSPORT BY THE SEC COMPLEX		7	0.2321557	0.45105034	0.9012605	0.98854303	1.0	799	tags=29%, list=19%, signal=35%	
SMALL RIBOSOMAL SUBUNIT RRNA BINDING	SMALL RIBOSOMAL SUBUNIT RRNA BINDING		7	0.22624218	0.35865366	0.9456067	0.9978535	1.0	3214	tags=100%, list=77%, signal=442%	
